fold	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
a.1	0.5483299272650944	0.0008051696551837199	0.0	0.0	7.219512195121951	10329.0	41
a.10	0.4675662422020708	0.0005894653670505657	0.0	0.0	1.5	10366.0	4
a.102	0.4672636586172103	0.002531713137278637	0.0	0.02702702702702703	24.216216216216218	10333.0	37
a.11	0.5560011417728034	0.00028758817036847597	0.0	0.0	2.6666666666666665	10364.0	6
a.118	0.49682635802233077	0.011291403410313499	0.026845637583892617	0.14093959731543623	110.3758389261745	10221.0	149
a.137	0.5774254974061831	0.0018122976010403317	0.0	0.0	13.866666666666667	10355.0	15
a.140	0.5401101509697975	0.001315739401988089	0.0	0.0	10.285714285714286	10356.0	14
a.144	0.6158613040123457	0.0001328812486839502	0.0	0.0	1.0	10368.0	2
a.159	0.6326628861003861	0.0018755483653919943	0.0	0.0	6.0	10360.0	10
a.2	0.5080864051627119	0.004952228605904536	0.023255813953488372	0.11627906976744186	39.53488372093023	10327.0	43
a.23	0.5169455893908272	0.0006593598792936692	0.0	0.0	6.0	10363.0	7
a.24	0.4924576912456054	0.006853817134583151	0.014492753623188406	0.14492753623188406	64.26086956521739	10301.0	69
a.246	0.4869030390738061	0.0003390507284564865	0.0	0.0	3.2	10365.0	5
a.25	0.47146747636234365	0.002085466573975014	0.0	0.01818181818181818	19.236363636363638	10315.0	55
a.28	0.5303163705761484	0.0011534797460239614	0.0	0.0	7.2	10355.0	15
a.29	0.45582716300033016	0.0033664601159749358	0.0	0.023255813953488372	35.348837209302324	10327.0	43
a.30	0.44872349390206534	0.0007706879134699471	0.0	0.0	8.4	10360.0	10
a.34	0.4665171249397009	0.0003292701772376552	0.0	0.0	3.6	10365.0	5
a.38	0.33139027904155294	0.00014620412591933836	0.0	0.0	1.75	10362.0	8
a.39	0.5223189028660024	0.0023855931350908245	0.0	0.017543859649122806	19.964912280701753	10313.0	57
a.4	0.48534546351894786	0.017944870437242036	0.01483679525222552	0.12759643916913946	184.42729970326408	10033.0	337
a.40	0.5326835188885011	0.0008035484895160916	0.0	0.0	3.5384615384615383	10357.0	13
a.46	0.6375349734684033	0.0004470231953935728	0.0	0.0	2.8	10365.0	5
a.47	0.5720496303902037	0.0011731376898241942	0.0	0.0	8.0	10359.0	11
a.48	0.5295609932353562	0.0007474165822362876	0.0	0.0	6.25	10362.0	8
a.5	0.5433817108203477	0.0025356842065130275	0.0	0.0	21.15	10330.0	40
a.60	0.48781700340558964	0.006283235788902656	0.014084507042253521	0.056338028169014086	61.605633802816904	10299.0	71
a.64	0.4932911502920188	0.000216684806600555	0.0	0.0	1.7142857142857142	10363.0	7
a.69	0.5235175353925354	0.0007218474549332257	0.0	0.0	5.8	10360.0	10
a.7	0.4977494859047312	0.003851134007314945	0.0	0.075	35.35	10330.0	40
a.70	0.664158950617284	0.00015259610815128487	0.0	0.0	1.0	10368.0	2
a.71	0.4426128689947907	0.00022677195753201143	0.0	0.0	2.0	10366.0	4
a.8	0.46231025386424096	0.001911719904412839	0.0	0.0	19.363636363636363	10348.0	22
b.1	0.4920883482633532	0.03192883611271942	0.02403846153846154	0.30288461538461536	330.4230769230769	9954.0	416
b.121	0.5133593171655676	0.004289244029041532	0.0	0.09433962264150944	35.056603773584904	10317.0	53
b.129	0.7170783084097122	0.0004766634154072452	0.0	0.0	2.4	10365.0	5
b.159	0.3720941448828012	0.00010272659403103978	0.0	0.0	1.3333333333333333	10367.0	3
b.2	0.5015149399368269	0.004270076233337072	0.02127659574468085	0.02127659574468085	33.148936170212764	10323.0	47
b.23	0.4954076218041486	0.00018206060775791087	0.0	0.0	1.6	10365.0	5
b.24	0.4779525279814743	0.00017904929198310469	0.0	0.0	1.6666666666666667	10364.0	6
b.3	0.5248134643730062	0.002541967255000132	0.0	0.0	20.72	10345.0	25
b.30	0.5427850593904242	0.0008734624261955104	0.0	0.0	6.96	10345.0	25
b.34	0.512389054963255	0.010862782368292714	0.02564102564102564	0.1623931623931624	102.13675213675214	10253.0	117
b.35	0.5970788720619916	0.0001728084318702742	0.0	0.0	1.3333333333333333	10367.0	3
b.38	0.5442906060873461	0.0020121366401840996	0.0	0.08695652173913043	8.608695652173912	10347.0	23
b.40	0.5132585773328906	0.008753537277668968	0.0	0.062111801242236024	83.5031055900621	10209.0	161
b.42	0.486944956601381	0.0033668110029739266	0.0	0.0	35.18181818181818	10326.0	44
b.43	0.45762650030206203	0.0022764240896963254	0.0	0.0	25.55	10330.0	40
