index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	5453.0	5453.0	5453.0	5453.0	5453.0	5453.0
mean	0.5062351655126339	0.009534648797712509	0.009169264624977077	0.07977260223730057	90.96827434439759	9959.337612323492
std	0.11066468475796584	0.010878041747375508	0.09532499990499656	0.2709656781912835	106.49186941868234	115.81890278387309
min	0.00039725891349684517	4.967216371945162e-05	0.0	0.0	1.0	9667.0
25%	0.47451058332505214	0.0014346491371399726	0.0	0.0	11.0	9923.0
50%	0.5025460998379755	0.005169288957532653	0.0	0.0	49.0	10006.0
75%	0.531174702304663	0.013395287024650811	0.0	0.0	125.0	10042.0
max	0.9993038981702467	0.07934678482124136	1.0	1.0	406.0	10072.0
