index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	11080.0	11080.0	11080.0	11080.0	11080.0	11080.0
mean	0.7533981289789782	0.1185504051248426	0.3824909747292419	0.5724729241877257	32.348375451263536	15429.540252707582
std	0.1753720080384036	0.19882384782059534	0.48601743573458805	0.49474212110333926	37.48977809446429	44.918288931157775
min	0.004845587285178921	3.245910153206959e-05	0.0	0.0	1.0	15307.0
25%	0.6456325022530389	0.0036045699089159397	0.0	0.0	6.0	15402.0
50%	0.7719522226426465	0.027738025352368086	0.0	1.0	17.0	15444.0
75%	0.8883153164744603	0.1426336452458174	1.0	1.0	43.0	15466.0
max	1.0	1.0000000000000002	1.0	1.0	172.0	15478.0
