index	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
count	689.0	689.0	689.0	689.0	689.0	689.0	689.0
mean	0.785806294122235	0.1572104069534145	0.2904427435740322	0.4284793378266325	9.761243850368851	15463.918722786648	16.081277213352685
std	0.18819739243053726	0.24259978431783383	0.32168285602319824	0.3652768451256684	17.366276180346986	23.529837826338646	23.529837826338646
min	0.09159828562813638	3.6659105372078605e-05	0.0	0.0	1.0	15307.0	2.0
25%	0.6784686690429907	0.0028894058192036943	0.0	0.0	1.6	15462.0	4.0
50%	0.8169986370046178	0.048481411472720774	0.18181818181818182	0.40625	3.4	15473.0	7.0
75%	0.9451727313857291	0.19456161023041563	0.5	0.75	9.333333333333334	15476.0	18.0
max	1.0	1.0	1.0	1.0	140.1849710982659	15478.0	173.0
