superfamily	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
a.1.1	0.6553582555819687	0.30935727471515717	0.7470355731225297	0.8023715415019763	148.49407114624506	33520.86956521739	253
a.1.2	0.9903867190989478	0.611441707841144	0.75	0.875	3.625	33761.875	8
a.10.1	0.9647417043660785	0.9190329272999878	1.0	1.0	7.0	33757.0	2
a.10.2	1.0	1.0	1.0	1.0	7.0	33757.0	1
a.100.1	0.7765469437223995	0.34137367190510864	0.8717948717948718	0.8717948717948718	42.03846153846154	33692.769230769234	78
a.101.1	0.9713363619541061	0.3736723578348143	0.6666666666666666	0.6666666666666666	28.666666666666668	33736.0	6
a.102.1	0.9921479489483929	0.6851167261476554	1.0	1.0	42.70909090909091	33710.0	55
a.102.2	0.999951456150917	0.8743055555555556	1.0	1.0	2.6666666666666665	33761.0	3
a.102.3	0.906499189143519	0.46528370205855235	0.7142857142857143	1.0	10.857142857142858	33752.857142857145	7
a.102.4	0.5091438670398933	0.11755182044501314	0.782608695652174	0.9130434782608695	16.0	33742.0	23
a.102.5	0.9989775657173341	0.8247583840581925	1.0	1.0	11.0	33743.0	2
a.102.6	0.9965999682088945	0.7333986997100299	1.0	1.0	11.0	33743.0	1
a.103.1	0.9922711068557288	0.8081240150385244	1.0	1.0	26.24	33726.92	25
a.104.1	0.834795346765637	0.5367705869597189	0.9935897435897436	0.9935897435897436	49.66025641025641	33609.0	156
a.109.1	0.922350571648599	0.0020339304486758445	0.0	0.0	5.0	33762.0	1
a.11.1	0.999351408649503	0.9224591585261415	1.0	1.0	5.090909090909091	33755.90909090909	11
a.11.2	0.9999977735665119	0.9912305720899471	1.0	1.0	7.583333333333333	33753.0	12
a.110.1	0.9998988014138184	0.7358597285067874	1.0	1.0	3.0	33762.0	2
a.111.1	0.8122642813419426	0.6859044625434761	1.0	1.0	4.5	33762.0	4
a.113.1	0.2530359575854511	1.9721684704733798e-05	0.0	0.0	1.0	33762.0	2
a.114.1	0.745842959298978	0.570801759853302	0.6666666666666666	0.6666666666666666	6.5	33756.5	6
a.116.1	0.937491052139164	0.5640939109081256	0.8666666666666667	0.9333333333333333	13.4	33746.26666666667	15
a.117.1	0.6871304022580744	0.16551499525626176	1.0	1.0	77.0	33680.0	2
a.118.1	0.6671129115497548	0.12237665318140714	0.6818181818181818	0.8977272727272727	75.93181818181819	33682.65909090909	88
a.118.12	1.0	1.0	1.0	1.0	1.0	33764.0	2
a.118.13	1.0	1.0	1.0	1.0	1.0	33764.0	1
a.118.14	1.0	1.0	1.0	1.0	1.6666666666666667	33765.333333333336	3
a.118.15	0.9610645419270756	0.6033434618882366	1.0	1.0	5.0	33761.0	1
a.118.16	0.6168463611859838	0.3001511849206767	0.5	0.5	5.0	33761.0	2
a.118.17	0.8239645967240307	0.37622458505004996	0.75	0.75	4.25	33761.0	4
a.118.19	1.0	1.0	1.0	1.0	1.0	33764.0	2
a.118.20	1.0	1.0	1.0	1.0	1.0	33764.0	1
a.118.21	1.0	1.0	1.0	1.0	3.0	33764.0	1
a.118.23	1.0	1.0	1.0	1.0	1.0	33765.0	1
a.118.24	1.0	1.0	1.0	1.0	1.0	33765.0	1
a.118.25	0.999992595883311	0.9166666666666666	1.0	1.0	2.0	33765.0	1
a.118.3	0.9635380270167181	0.6168723279113574	0.875	1.0	4.75	33758.625	8
a.118.30	1.0	1.0	1.0	1.0	2.0	33762.0	3
a.118.4	0.9999358271875524	0.5902777777777777	1.0	1.0	3.0	33763.0	1
a.118.5	0.9999111453366111	0.23809523809523808	0.0	1.0	2.0	33763.0	1
a.118.6	0.9993965287444836	0.14484848484848484	0.0	0.5	2.0	33763.0	2
a.118.7	0.8117610869649959	0.16021815205512052	0.6666666666666666	1.0	49.0	33681.0	3
a.118.8	0.7658339974826334	0.17488492782438528	0.7126436781609196	0.8850574712643678	60.14942528735632	33683.206896551725	87
a.118.9	0.9694501535953681	0.7763145679964925	1.0	1.0	14.636363636363637	33746.90909090909	22
a.119.1	0.999998220957125	0.9902857142857144	1.0	1.0	4.4	33747.6	5
a.120.1	1.0	1.0	1.0	1.0	5.0	33726.0	1
a.121.1	0.9845626734581071	0.8210047671575532	0.9285714285714286	0.9285714285714286	9.023809523809524	33723.92857142857	42
a.123.1	0.916544449994841	0.817643798855358	1.0	1.0	14.028169014084508	33699.66197183099	71
a.124.1	0.9999962973933649	0.9755952380952381	1.0	1.0	7.75	33755.125	8
a.126.1	0.9493100833023224	0.8595122864976319	0.9523809523809523	0.9523809523809523	12.857142857142858	33742.42857142857	21
a.127.1	0.9849473100534311	0.6878393080308642	1.0	1.0	31.60377358490566	33714.264150943396	53
a.128.1	0.8987897977048533	0.3287591780904302	1.0	1.0	23.363636363636363	33704.22727272727	66
a.13.1	0.9999851891347493	0.9333333333333332	1.0	1.0	3.0	33759.0	3
a.130.1	0.7813004220334308	0.1935651272245787	0.5333333333333333	0.8	12.266666666666667	33750.46666666667	15
a.131.1	0.9767784195396472	0.6106230871894073	1.0	1.0	19.0	33743.0	2
a.132.1	0.9918736964447255	0.6867343855286221	1.0	1.0	19.72	33736.76	25
a.133.1	0.9998621042418381	0.880098804420184	1.0	1.0	8.756756756756756	33691.0	74
a.137.13	0.9999895654848205	0.990509259259259	1.0	1.0	27.0	33720.0	1
a.137.14	0.9993942489345811	0.8691435196304802	1.0	1.0	27.0	33720.0	1
a.137.15	0.9998874170730635	0.9283613238245194	1.0	1.0	27.0	33720.0	1
a.138.1	0.9961553483846347	0.8587385830680301	0.9791666666666666	0.9791666666666666	30.020833333333332	33722.0	48
a.139.1	1.0	1.0	1.0	1.0	4.615384615384615	33752.0	13
a.14.1	0.9384927180116938	0.7383380946601982	0.75	0.875	5.375	33757.0	8
a.140.2	0.9998000888494003	0.43194444444444446	0.3333333333333333	0.6666666666666666	1.3333333333333333	33765.0	3
a.140.5	1.0	1.0	1.0	1.0	3.0	33761.0	2
a.140.6	1.0	1.0	1.0	1.0	3.0	33761.0	1
a.141.1	0.9880124104022274	0.8002164815756961	0.8	0.8	3.8	33761.2	5
a.142.1	0.9367558201528345	0.0007195904882155932	0.0	0.0	3.0	33762.0	2
a.143.1	0.9792503373804858	0.33640169437207207	0.5	0.5	2.0	33759.5	6
a.144.1	0.9948616624370913	0.6992702060780217	1.0	1.0	3.75	33757.0	8
a.146.1	0.7746201463140124	0.50004897235714	1.0	1.0	2.0	33763.0	1
a.147.1	0.9989485531498978	0.3851461038961039	0.0	1.0	2.0	33763.0	1
a.148.1	0.9877898883393063	0.500882898238689	1.0	1.0	2.0	33763.0	1
a.149.1	0.9398700747366447	0.5268713117845348	0.6666666666666666	1.0	6.666666666666667	33760.0	3
a.15.1	0.757964578827294	0.01604795137801897	0.0	1.0	8.0	33751.0	1
a.150.1	0.9999888902056053	0.9742445054945056	1.0	1.0	12.0	33754.0	1
a.151.1	1.0	1.0	1.0	1.0	11.0	33754.0	1
a.152.1	0.9999730992280024	0.9604761018626564	1.0	1.0	8.636363636363637	33754.0	11
a.155.1	0.8862512233764752	0.007518618186777896	0.0	0.3333333333333333	9.0	33756.0	3
a.156.1	0.9422693990204211	0.40100585654057913	0.9166666666666666	0.9166666666666666	6.083333333333333	33757.0	12
a.157.1	1.0	1.0	1.0	1.0	3.6	33760.0	5
a.159.3	0.8953171852422377	0.627059955065729	1.0	1.0	9.0	33757.0	1
a.159.4	0.8514513862145464	0.13169690773837758	1.0	1.0	9.0	33757.0	1
a.159.5	0.8969020417164505	0.7712492932933006	1.0	1.0	9.0	33757.0	1
a.16.1	0.65360135925765	0.16135659794291685	0.3125	0.625	10.0	33752.875	16
a.160.1	0.7970498094222432	0.5232888582878356	0.875	0.875	9.375	33757.0	8
a.173.1	1.0	1.0	1.0	1.0	1.0	33764.0	3
a.174.1	0.9999876594400348	0.9444444444444444	1.0	1.0	2.25	33764.0	4
a.175.1	1.0	1.0	1.0	1.0	1.3333333333333333	33761.333333333336	3
a.176.1	0.7575829383886256	5.845218611176058e-05	0.0	0.0	1.0	33760.0	1
a.177.1	0.9644871360866623	0.3052255700635308	0.4	0.4	2.2	33760.0	5
a.179.1	0.16428247048138053	5.201450076388437e-05	0.0	0.0	3.0	33764.0	1
a.180.1	0.47269280890889703	2.782105497440463e-05	0.0	0.0	1.0	33764.0	1
