CF	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
2000000	0.7149887337632439	0.040126666338258815	0.1623931623931624	0.5982905982905983	95.72649572649573	15363.666666666666	117
2000001	0.8350913183002735	0.0016083396407970223	0.0	0.0	1.5	15477.0	4
2000002	0.2638351075374975	0.00042770677171389057	0.0	0.0	9.206349206349206	15418.0	63
2000003	0.8257621294527832	0.024375732898373966	0.037037037037037035	0.24074074074074073	12.555555555555555	15427.0	54
2000009	0.6121183834226304	0.005475948217156282	0.016666666666666666	0.13333333333333333	40.46666666666667	15421.0	60
2000014	0.5832548528663548	0.046403921071409934	0.10416666666666667	0.325	433.59166666666664	15000.733333333334	480
2000016	0.6992941942396098	0.03962053882546219	0.10256410256410256	0.30128205128205127	253.82051282051282	15168.858974358975	312
2000021	0.9658453392236155	0.1363998739373786	0.2727272727272727	0.6666666666666666	13.93939393939394	15447.060606060606	33
2000024	0.14038776033457476	8.900403731249427e-05	0.0	0.0	1.9823008849557522	15368.0	113
2000025	0.7611480743085379	0.01957717448736124	0.06493506493506493	0.45454545454545453	38.33766233766234	15404.0	77
2000030	0.7794242412001187	0.025587728245572795	0.19148936170212766	0.46808510638297873	42.170212765957444	15434.0	47
2000031	0.8634370240568898	0.2161451269259378	0.6422182468694096	0.8300536672629696	482.8479427549195	14922.0	559
2000032	0.5927714605676875	0.005919430329823304	0.0	0.0	1.3333333333333333	15478.0	3
2000036	0.7280381498394373	0.02650942495352829	0.14084507042253522	0.4225352112676056	67.01408450704226	15410.0	71
2000041	0.7700405143941634	0.004188950696990947	0.0	0.08	6.72	15456.0	25
2000045	0.733259652253197	0.0011006263384979828	0.0	0.0	6.117647058823529	15464.0	17
2000047	0.6970486486027484	0.051160479264149544	0.43956043956043955	0.6593406593406593	75.95604395604396	15390.0	91
2000048	0.8046389397566229	0.09934783858207821	0.5	0.7430555555555556	87.97222222222223	15336.708333333334	144
2000049	0.7579729071444253	0.0004125108769089273	0.0	0.0	1.9692307692307693	15416.0	65
2000051	0.8149223322135344	0.25390567483184256	0.708994708994709	0.8959435626102292	480.4021164021164	14914.0	567
2000058	0.7471452852858902	0.007789387423790159	0.03278688524590164	0.11475409836065574	7.475409836065574	15420.0	61
2000062	0.8175943213964856	0.059406170538173986	0.1346153846153846	0.4230769230769231	38.15384615384615	15429.0	52
2000067	0.5809488622557585	0.0051595250462658174	0.0	0.017391304347826087	51.07826086956522	15366.0	115
2000068	0.6481076317057767	0.001868001025409285	0.0	0.0	12.25	15465.0	16
2000069	0.696121909669827	0.01606545968713948	0.03225806451612903	0.1935483870967742	14.193548387096774	15450.0	31
