SF	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
3001731	0.8738083416087387	0.0005128575445312674	0.0	0.0	1.3333333333333333	10070.0	3
3001733	0.9986800085160741	0.44060886954376555	0.375	1.0	1.75	10065.0	8
3001739	0.6209759356812333	0.020534441549984298	0.08333333333333333	0.25	7.5	10061.0	12
3001741	0.9998826951951951	0.9193867056206408	1.0	1.0	3.3333333333333335	10064.0	9
3001742	0.8991890102615029	0.3412283329030439	0.3333333333333333	0.6666666666666666	1.3333333333333333	10070.0	3
3001745	0.12533512064343164	5.693635690758004e-05	0.0	0.0	1.0	10071.0	2
3001746	0.9124906381691855	0.4734196496654317	0.9444444444444444	1.0	15.88888888888889	10055.0	18
3001754	0.9973190348525469	0.03579545454545455	0.0	0.5	1.0	10071.0	2
3001760	0.9974608062974842	0.40895998211403517	0.42857142857142855	0.8571428571428571	1.7142857142857142	10066.0	7
3001770	0.9999995858595899	0.999621212121212	1.0	1.0	9.0	10061.0	12
3001774	0.9973353194306521	0.13094321731369926	0.0	0.6666666666666666	1.3333333333333333	10070.0	3
3001780	0.9989077549399266	0.5096153846153846	0.5	0.5	1.0	10071.0	2
3001781	1.0	1.0	1.0	1.0	1.0	10071.0	2
3001782	1.0	1.0	1.0	1.0	1.0	10071.0	2
3001790	0.9792338819769497	0.36290394184805275	0.8	0.95	17.2	10053.0	20
3001802	0.7531852388926032	0.08866006695077584	0.36363636363636365	0.5454545454545454	9.090909090909092	10062.0	11
3001804	0.9064411998410806	0.42165787569792335	0.6	1.0	2.8	10068.0	5
3001805	0.99426637974412	0.7107798168057136	1.0	1.0	5.4	10063.0	10
3001808	0.5958134487744081	0.061323606167641424	0.5777777777777777	0.8222222222222222	43.06666666666667	10028.0	45
3001810	0.7600962220771479	0.0012284076850387162	0.0	0.0	2.857142857142857	10066.0	7
3001812	0.8270583493451711	0.27821561401524464	0.7272727272727273	0.7272727272727273	4.7272727272727275	10062.0	11
3001815	0.9515192135835567	0.0014504030883274858	0.0	0.0	1.0	10071.0	2
