index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	5062.0	5062.0	5062.0	5062.0	5062.0	5062.0
mean	0.7091569480366725	0.0935864782537571	0.2824970367443698	0.4652311339391545	21.594231529039906	6756.896878704069
std	0.20283513169114314	0.17771159369131156	0.4502582712828659	0.49883893637569643	29.735807500222826	31.93123344580328
min	0.00486582129165436	7.407407407407407e-05	0.0	0.0	1.0	6644.0
25%	0.5882526452316228	0.002598977978629678	0.0	0.0	3.0	6747.0
50%	0.7213804492671394	0.014912801337305737	0.0	0.0	10.0	6770.0
75%	0.8714196183057149	0.09635202000874088	1.0	1.0	27.0	6778.0
max	1.0	1.0	1.0	1.0	139.0	6782.0
