superfamily	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
a.1.1	0.6674550999303548	0.07160343812900266	0.2	0.4	7.6	6769.0	15
a.1.2	0.8974122677676202	0.005503378855109048	0.0	0.0	1.0	6782.0	2
a.100.1	0.7281217898654734	0.040080718696193146	0.3125	0.4375	14.0	6768.0	16
a.102.1	0.6783904709628277	0.04927180484848098	0.25	0.75	10.166666666666666	6772.0	12
a.102.3	0.9930688688983925	0.25459863564152885	0.3333333333333333	0.6666666666666666	1.3333333333333333	6781.0	3
a.102.4	0.6475168412253528	0.0040380968420517475	0.0	0.0	3.6	6779.0	5
a.104.1	0.9901435806657816	0.4327100983818465	0.6	0.8	2.4	6779.0	5
a.11.2	0.9554146389421422	0.0035233788268110213	0.0	0.0	1.3333333333333333	6781.0	3
a.111.1	0.4544806567369611	0.33348202956880124	0.6666666666666666	0.6666666666666666	2.0	6781.0	3
a.116.1	0.9886938996214915	0.09053904461705879	0.0	0.3333333333333333	1.3333333333333333	6781.0	3
a.118.1	0.5479298841792893	0.04365980917476891	0.2894736842105263	0.6052631578947368	35.21052631578947	6746.0	38
a.118.17	0.9965958806469056	0.07268353501523636	0.0	0.3333333333333333	1.3333333333333333	6781.0	3
a.118.26	0.9823429666764967	0.012000786936848317	0.0	0.0	1.0	6782.0	2
a.118.8	0.6412575653386698	0.03817364211644088	0.3142857142857143	0.6	25.02857142857143	6749.0	35
a.118.9	0.9044807493730639	0.5535965384453271	0.8	0.8	4.0	6779.0	5
a.121.1	0.9399370765890155	0.016443923897147564	0.0	0.09375	1.9375	6752.0	32
a.124.1	0.6892509584193454	0.0003501702740156793	0.0	0.0	1.0	6782.0	2
a.126.1	0.8458050722500736	0.0032100597135216323	0.0	0.0	1.0	6782.0	2
a.127.1	0.7715554326450345	0.003245406896889196	0.0	0.0	2.5	6780.0	4
a.128.1	0.4879406536113043	0.05415814263111129	0.2857142857142857	0.5714285714285714	4.285714285714286	6777.0	7
a.130.1	0.48860619469026545	0.0013231744268731916	0.0	0.0	2.5	6780.0	4
a.132.1	0.5255542205077398	0.0014290457747428117	0.0	0.0	5.428571428571429	6777.0	7
a.133.1	0.8687877894115913	0.2925260833902297	0.6666666666666666	0.6666666666666666	2.0	6781.0	3
a.138.1	0.9350476533274267	0.4053936675787286	0.75	0.75	6.5	6772.0	12
a.140.3	0.9952932212554687	0.03570901951356333	0.0	0.3333333333333333	1.3333333333333333	6781.0	3
a.143.1	0.6268431141256267	0.00026846756746931827	0.0	0.0	1.0	6782.0	2
a.149.1	0.48720690163692665	0.0005168273657029312	0.0	0.0	1.3333333333333333	6781.0	3
a.152.1	0.7710429266853518	0.11686885778374716	0.2	0.4	3.6	6779.0	5
a.156.1	0.4031434365781711	0.00039289455776179234	0.0	0.0	2.5	6780.0	4
a.16.1	0.5154805801376597	0.0010144023499135387	0.0	0.0	2.5	6780.0	4
a.160.1	0.7141413396282089	0.002466445258617484	0.0	0.0	5.0	6778.0	6
a.17.1	0.9999262754349749	0.625	0.5	1.0	1.0	6782.0	2
a.182.1	0.2994150321978076	0.00015996933537514165	0.0	0.0	1.3333333333333333	6781.0	3
a.186.1	0.9993364789147745	0.1527777777777778	0.0	1.0	1.0	6782.0	2
a.2.17	0.8815194415769553	0.03275758234046164	0.0	0.3333333333333333	2.0	6781.0	3
a.2.3	0.8835668977725328	0.01002122765133777	0.0	0.2	2.4	6779.0	5
a.2.7	0.9629117502458211	0.12635063079663517	0.25	0.75	3.0	6780.0	4
a.20.1	0.8233421815858035	0.0006202914420913892	0.0	0.0	1.3333333333333333	6781.0	3
a.204.1	0.6562032802203207	0.1389476848475249	0.3333333333333333	0.5	4.666666666666667	6778.0	6
a.21.1	0.8100806649943435	0.16667587608314063	0.2857142857142857	0.5714285714285714	3.4285714285714284	6777.0	7
a.211.1	0.626686936278886	0.009731799162830707	0.07142857142857142	0.14285714285714285	10.714285714285714	6770.0	14
a.213.1	0.8428502344185437	0.09253727029045855	0.3333333333333333	0.3333333333333333	4.0	6778.0	6
a.22.1	0.5070519854345557	0.0402083049228549	0.14285714285714285	0.35714285714285715	7.714285714285714	6770.0	14
a.231.1	0.9111250368622825	0.005648457822370866	0.0	0.0	1.0	6782.0	2
a.238.1	0.8508550949149208	0.4368592839169933	0.8333333333333334	0.8333333333333334	4.666666666666667	6778.0	6
