index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	8104.0	8104.0	8104.0	8104.0	8104.0	8104.0
mean	0.6916994859107195	0.03847455105203166	0.09674234945705824	0.28529121421520237	142.79689042448175	15295.9967917078
std	0.16876508873363255	0.07868309545913636	0.2956248489930739	0.4515808906978318	175.14694089479687	189.96481611288633
min	0.06645344705046197	3.460207612456748e-05	0.0	0.0	1.0	14913.0
25%	0.5957595359672467	0.002637536455393823	0.0	0.0	12.0	15246.0
50%	0.7089734108553912	0.011855952279535953	0.0	0.0	61.0	15385.0
75%	0.8144877306023801	0.03873310043189737	0.0	1.0	204.0	15428.0
max	0.9999353253136722	0.8069704700283196	1.0	1.0	566.0	15478.0
