index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	3852.0	3852.0	3852.0	3852.0	3852.0	3852.0
mean	0.7009203945868971	0.05168130950771011	0.10617860851505712	0.3390446521287643	73.8748701973001	7446.180685358256
std	0.16161050301077257	0.09945059049399116	0.30810607878168067	0.4734464773855661	79.46527291488927	91.072549977393
min	0.029588870431893698	6.860592755214051e-05	0.0	0.0	1.0	7280.0
25%	0.6101444329083034	0.003595088179173811	0.0	0.0	10.0	7336.0
50%	0.7084293468854757	0.014891225394792186	0.0	0.0	42.0	7478.0
75%	0.8193078438897247	0.048686877212076235	0.0	1.0	93.0	7521.0
max	1.0	1.0	1.0	1.0	266.0	7545.0
