index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	21479.0	21479.0	21479.0	21479.0	21479.0	21479.0
mean	0.8474528334106136	0.21768066837350888	0.482890264909912	0.6323385632478234	81.89152195167372	23220.523162158388
std	0.15431532662041286	0.2862283167078016	0.4997188040815882	0.4821797684260851	125.37235224939282	171.2195526763249
min	0.0339959727518101	2.3604947597016333e-05	0.0	0.0	1.0	22626.0
25%	0.7760291641480098	0.007232631301612266	0.0	0.0	11.0	23208.0
50%	0.8951367573692097	0.06434189489111276	0.0	1.0	33.0	23289.0
75%	0.9663917235725552	0.3439488752069742	1.0	1.0	89.5	23324.0
max	1.0	1.0000000000000002	1.0	1.0	710.0	23344.0
