fold	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
a.1	0.7182094006888182	0.0018209529000629359	0.0038314176245210726	0.01532567049808429	16.92337164750958	33511.333333333336	261
a.10	0.6458085720263222	0.002938817946237789	0.0	0.0	8.666666666666666	33752.0	6
a.101	0.8477339290901597	0.03492609680861609	0.0	0.6666666666666666	41.0	33669.0	3
a.102	0.886931725349612	0.23815098560253792	0.46875	0.7083333333333334	57.90625	33669.0	96
a.11	0.8761268312934022	0.0030112447046590682	0.0	0.0	12.391304347826088	33742.0	23
a.116	0.8897096540994169	0.2795372870316113	1.0	1.0	190.0	33490.0	1
a.117	0.7387181562445977	0.13091392066298418	0.5	1.0	190.0	33490.0	2
a.118	0.7945255847291297	0.11732723839274539	0.4	0.8	219.38181818181818	33490.0	275
a.136	0.9506258842783811	0.12330111124721775	1.0	1.0	29.0	33734.0	3
a.137	0.9200335963329608	0.07846204788726992	0.3870967741935484	0.8387096774193549	29.193548387096776	33734.0	31
a.139	0.9662909954135842	0.10104384823833586	0.6666666666666666	1.0	15.0	33747.0	3
a.140	0.8924067596654088	0.07122091216125276	0.3333333333333333	0.6666666666666666	15.61111111111111	33747.0	18
a.143	0.46435008246180587	0.00011739990381088108	0.0	0.0	4.0	33753.0	3
a.144	0.520801377700209	0.0003334431509267717	0.0	0.0	6.333333333333333	33753.0	12
a.158	0.971777229061551	0.047896467808196785	0.0	0.3333333333333333	7.0	33754.0	3
a.159	0.948422041459163	0.02987741173974918	0.0	0.2727272727272727	6.454545454545454	33754.0	11
a.2	0.6748687426945982	0.023816052377839257	0.1366906474820144	0.39568345323741005	111.02877697841727	33626.0	139
a.22	0.817074425188038	0.011989327990035284	0.0	0.3333333333333333	11.333333333333334	33755.0	3
a.23	0.8311619468917267	0.03637058691250414	0.23076923076923078	0.46153846153846156	40.61538461538461	33724.53846153846	13
a.24	0.8200455010600525	0.042945208793722725	0.16551724137931034	0.6068965517241379	130.44827586206895	33622.213793103445	145
a.245	0.7543420775493815	0.000398112295096341	0.0	0.0	3.6666666666666665	33762.0	3
a.246	0.8154058803783347	0.0004144598102637218	0.0	0.0	3.6666666666666665	33762.0	3
a.25	0.6755912368538233	0.007206903455855968	0.03888888888888889	0.18888888888888888	51.97222222222222	33585.0	180
a.27	0.8392984695139445	0.009321359888465086	0.0	0.3333333333333333	30.0	33693.0	3
a.28	0.7495548065781371	0.005943365188148684	0.02666666666666667	0.22666666666666666	43.653333333333336	33689.72	75
a.29	0.632206681357882	0.015580338205420154	0.07006369426751592	0.267515923566879	105.24203821656052	33613.61783439491	157
a.3	0.743906267539718	0.05099342790626265	0.3333333333333333	1.0	486.0	33055.0	3
a.30	0.8661789535862662	0.07619738410019315	0.5882352941176471	0.5882352941176471	15.705882352941176	33748.0	17
a.301	0.7564457408948909	0.08019188237920198	0.5	0.5	651.0	28998.0	2
a.302	0.8050779549498037	0.07769195792282527	0.0	0.0	651.0	28998.0	1
a.32	0.619169635980466	0.00033559379263680366	0.0	0.0	7.0	33758.0	1
a.33	0.5735000380862103	0.00024362915147681835	0.0	0.0	7.0	33758.0	2
a.34	0.7837748512521899	0.0020660830865404903	0.0	0.0	6.142857142857143	33758.0	7
a.36	0.9646105531360176	0.0004152823920265781	0.0	0.0	1.0	33753.0	1
a.37	0.9880751340621574	0.0012522075157064359	0.0	0.0	1.0	33753.0	2
a.38	0.9235995718648983	0.003174773058256005	0.0	0.0	6.266666666666667	33707.0	15
a.39	0.7728816205559903	0.01023146080918649	0.004081632653061225	0.1346938775510204	41.93061224489796	33525.31428571429	245
a.4	0.7727023271435388	0.13239744411066542	0.3492286115007013	0.6872370266479664	438.95652173913044	33057.692847124825	713
a.40	0.9622864999743566	0.02337349031889913	0.018867924528301886	0.11320754716981132	4.0	33712.0	53
a.45	0.7008275678961146	0.00022158245921096833	0.0	0.0	4.333333333333333	33758.0	3
a.46	0.7918653106176248	0.024649621720061722	0.0	0.1	7.8	33754.4	10
a.47	0.9299831574743872	0.035375982387745704	0.0	0.36363636363636365	13.454545454545455	33747.36363636364	22
a.48	0.8693921941000239	0.0567095361575677	0.3333333333333333	0.5555555555555556	9.222222222222221	33756.0	9
a.5	0.8181383172653293	0.010406206135872342	0.05714285714285714	0.24285714285714285	37.2	33695.0	70
a.59	0.6283453675563638	0.005650544273365803	0.0	0.3333333333333333	87.0	33619.0	3
a.6	0.9331981338443146	0.07822798958155551	0.0	0.6666666666666666	56.0	33698.0	3
a.60	0.7135825198387791	0.028085944200309628	0.1780821917808219	0.5342465753424658	118.11643835616438	33619.0	146
a.62	0.936898237298178	0.00023342670401493932	0.0	0.0	1.0	33755.0	1
a.63	0.8560879869648941	0.0001808456389492757	0.0	0.0	1.0	33755.0	2
a.64	0.8330613983113613	0.00024540018909363723	0.0	0.0	2.1	33755.0	10
a.66	0.9694671601780368	0.005153468886551977	0.0	0.0	7.0	33733.0	2
a.68	0.9610258712324938	0.004749487776317493	0.0	0.0	7.0	33733.0	1
a.69	0.8739926341367024	0.005791231190721547	0.0	0.14285714285714285	11.628571428571428	33735.74285714285	35
a.7	0.872959687288885	0.06530555243625821	0.18571428571428572	0.5285714285714286	61.7	33698.34285714286	70
a.70	0.9765867961970205	0.0012415463853641085	0.0	0.0	2.0	33763.0	3
a.71	0.8836226046263661	0.0004307231721167754	0.0	0.0	3.0	33763.0	2
a.8	0.6998694270196124	0.004902170957768862	0.0	0.11864406779661017	39.33898305084746	33706.0	59
a.9	0.5484815275556346	3.304096043894538e-05	0.0	0.0	1.0	33762.0	3
b.1	0.8202602861549991	0.17195131478063388	0.42327044025157234	0.8968553459119497	1195.6333333333334	29000.927672955975	4770
b.118	0.9232320381922219	0.26624960350704224	1.0	1.0	234.0	33529.0	2
b.120	0.876760148696383	0.05946763361190345	0.0	0.0	234.0	33529.0	1
b.121	0.9168529764215649	0.14231127495509688	0.4957627118644068	0.885593220338983	104.85593220338983	33529.0	236
b.126	0.9973784768506176	0.011768919949697983	0.0	0.0	2.0	33759.0	1
b.127	0.9982152907372849	0.027517608018420694	0.0	0.0	2.0	33759.0	1
b.128	0.9950679818715009	0.007797855082912761	0.0	0.0	2.0	33759.0	1
b.129	0.9861306826116211	0.04327402181192381	0.0	0.3333333333333333	3.6666666666666665	33759.0	6
b.157	0.9952498370949587	0.005755063602327249	0.0	0.0	2.0	33762.0	2
b.158	0.9522243942894378	0.0005886386850881555	0.0	0.0	2.0	33762.0	1
b.159	0.9759727405564442	0.019054711828079912	0.0	0.3333333333333333	3.3333333333333335	33762.0	3
b.183	0.723875748385693	0.19845870487432538	0.6666666666666666	1.0	1220.0	32498.0	3
b.2	0.7721008140195671	0.023357777251791747	0.1565217391304348	0.4260869565217391	79.78260869565217	33654.48695652174	115
b.22	0.5257292788032618	9.066602544691612e-05	0.0	0.0	3.0	33751.0	3
b.23	0.544902401662422	0.00022966975732388237	0.0	0.0	4.764705882352941	33752.58823529412	17
b.24	0.6874180489731437	0.00026887898441192254	0.0	0.0	3.6	33760.0	5
b.29	0.8895997419252833	0.0329536608749486	0.3333333333333333	0.6666666666666666	31.0	33732.0	3
b.3	0.7959682304607317	0.006828239962728937	0.0	0.14545454545454545	46.527272727272724	33710.0	55
b.30	0.7722836749676365	0.029619430818461655	0.09090909090909091	0.30303030303030304	10.090909090909092	33732.0	33
b.33	0.6596240486531443	0.03133034030543509	0.0	0.3333333333333333	458.0	33298.0	3
b.34	0.649215924369616	0.02366485282444012	0.16382978723404254	0.49148936170212765	353.08936170212763	33300.94255319149	470
b.35	0.8901580389850184	0.0006600855217840469	0.0	0.0	3.6666666666666665	33759.0	6
b.37	0.9334243566531121	0.0038828364549678197	0.0	0.0	6.0	33691.0	3
b.38	0.8805996678400366	0.004222516097887762	0.0	0.04054054054054054	11.621621621621621	33691.0	74
b.39	0.660853641498513	0.019705794862495175	0.0	0.3333333333333333	355.0	33402.0	3
b.4	0.7764344384262841	0.00019728716661346118	0.0	0.0	2.0	33602.0	2
b.40	0.7360640636536329	0.02140128716705024	0.09917355371900827	0.371900826446281	225.5013774104683	33402.0	363
b.41	0.6474053905642246	0.02022678610852841	0.3333333333333333	1.0	104.0	33620.0	3
b.42	0.7466046576812899	0.022264215241437908	0.14864864864864866	0.35135135135135137	108.71621621621621	33620.81081081081	148
b.43	0.7769306123238074	0.016538830053536575	0.06481481481481481	0.19444444444444445	63.333333333333336	33662.38888888889	108
b.44	0.8382165140401223	0.014049256122085128	0.045454545454545456	0.13636363636363635	8.454545454545455	33741.22727272727	22
b.45	0.7589933558659285	0.0011795631304986841	0.0	0.018518518518518517	7.7407407407407405	33711.0	54
b.47	0.6469283681214422	0.00038364958192664827	0.0	0.0	10.0	33728.0	2
b.48	0.6771169354838709	0.00042513268774733184	0.0	0.0	10.0	33728.0	1
b.49	0.6028879944057485	0.001079116211473854	0.0	0.0	16.54054054054054	33728.0	37
b.5	0.7627447770966014	0.00011758363197650774	0.0	0.0	2.0	33602.0	1
b.51	0.5688383538899431	0.0007762084474050903	0.0	0.0	25.0	33728.0	3
b.52	0.553345460023591	0.0006327515688858542	0.0	0.0	18.243243243243242	33728.0	37
b.53	0.8908234436810327	0.0003076856316359699	0.0	0.0	2.0	33621.0	2
b.54	0.885964129561881	0.0002458102996104861	0.0	0.0	2.0	33621.0	1
b.55	0.831754301276106	0.001822066375961812	0.0	0.013888888888888888	4.0	33621.0	144
b.6	0.7483795992324938	0.0009977998356188495	0.0	0.018072289156626505	4.132530120481928	33603.843373493975	166
b.60	0.7786589163379697	0.004686030347845615	0.0	0.3333333333333333	20.0	33719.0	3
b.61	0.7690975685251188	0.004031068945571607	0.0	0.10869565217391304	31.043478260869566	33719.0	46
b.7	0.8219214693173433	0.0040998597326789244	0.0	0.06557377049180328	21.34426229508197	33704.0	61
b.71	0.9784936667556584	0.10185240876093604	0.3333333333333333	0.3333333333333333	4.0	33711.0	3
b.72	0.9381857482559172	0.05333242957809849	0.16666666666666666	0.5925925925925926	7.7407407407407405	33711.0	54
b.75	0.8136013850214928	0.0006597268280119162	0.0	0.0	3.0	33758.0	3
b.76	0.6386305344701427	0.0016401883501820653	0.0	0.0	8.4	33753.8	10
b.77	0.902554915996298	0.004333733088312883	0.0	0.0	13.285714285714286	33744.0	21
b.78	0.6554984884635496	0.0017596995226786293	0.0	0.0	18.0	33716.0	3
b.80	0.5783516170982093	0.009301466864616704	0.019230769230769232	0.09615384615384616	27.692307692307693	33714.730769230766	52
b.81	0.407524332259325	0.0007594372823482136	0.0	0.013513513513513514	13.256756756756756	33686.86486486487	74
b.82	0.7510496106249255	0.05486528173441419	0.2145748987854251	0.4777327935222672	170.05263157894737	33518.0	247
b.83	0.8434797543673178	0.06151012160376395	0.6666666666666666	0.6666666666666666	44.0	33699.0	3
b.84	0.6777720162910298	0.018330356398245828	0.11594202898550725	0.2898550724637681	48.971014492753625	33698.34782608696	69
b.85	0.7181020756509922	0.004110251288179876	0.0	0.06172839506172839	53.864197530864196	33684.0	81
b.87	0.814722962962963	0.0004018214893671869	0.0	0.0	5.0	33750.0	3
b.88	0.8551401025641027	0.0018127014237113292	0.0	0.06666666666666667	7.666666666666667	33750.0	15
c.1	0.6772790654002969	0.1534580009442335	0.5905511811023622	0.9031496062992126	1113.631496062992	32500.9031496063	1270
c.10	0.8325119906156785	0.4180956768222341	0.7397260273972602	0.7397260273972602	21.54794520547945	33692.0	73
c.12	0.7914758603565856	0.0006125099460936906	0.0	0.0	7.0	33754.0	3
c.13	0.8482373229069917	0.0008239583136229749	0.0	0.0	7.0	33754.0	11
c.22	0.49955187981035487	0.006509818070573349	0.0	0.0	241.0	33396.0	3
c.23	0.7053401529153096	0.04193773569708805	0.22764227642276422	0.5474254742547425	296.5230352303523	33396.0	369
c.25	0.6440912598880958	0.004014858276496606	0.0	0.0	71.0	33580.0	3
c.26	0.6089664231552343	0.011450180762928367	0.016216216216216217	0.15675675675675677	90.14594594594594	33580.0	185
c.43	0.8734250083295972	0.0053089151577053	0.0	0.0	17.0	33721.0	3
c.44	0.864697506705367	0.022424099357558937	0.13636363636363635	0.29545454545454547	25.295454545454547	33721.0	44
c.46	0.9802796683330323	0.0018602381298802075	0.0	0.0	1.0	33206.0	3
c.47	0.6908401567397771	0.0003312567244716909	0.0	0.0	2.001788908765653	33206.0	559
c.48	0.20676634800242288	0.00019111741801265832	0.0	0.0	9.0	33752.0	3
c.49	0.6545035923887548	0.0015406998682553688	0.0	0.0	7.615384615384615	33752.0	13
c.50	0.688255521662995	0.0012319654482646604	0.0	0.0	28.0	33720.0	3
c.51	0.6559939378934159	0.002778255586434923	0.0	0.0625	31.5	33718.75	48
c.52	0.8251804026608911	0.0043489428621640526	0.0	0.04411764705882353	12.044117647058824	33701.544117647056	68
c.53	0.7593945803072971	0.0034145402014188523	0.0	0.03333333333333333	10.833333333333334	33735.0	30
c.54	0.6415642778694455	0.014123388455048505	0.0	0.6666666666666666	138.0	33412.0	3
c.55	0.6165307763377242	0.009011368821176128	0.016853932584269662	0.11235955056179775	188.87359550561797	33413.79494382023	356
c.56	0.7369656079366217	0.011836251502284461	0.02142857142857143	0.12142857142857143	89.36428571428571	33625.0	140
c.6	0.911436857909341	0.023305582451634877	0.07894736842105263	0.3157894736842105	22.0	33727.0	38
c.66	0.8412389839294971	0.0002445669585697803	0.0	0.0	2.0	33436.0	3
c.67	0.8815888376621976	0.0008069172972938932	0.0	0.0	4.0	33436.0	329
c.7	0.986969797073983	0.3209217681912244	0.6666666666666666	1.0	43.0	33721.0	3
c.71	0.8152418141505325	0.002657711970548003	0.0	0.0	16.0	33676.0	3
c.72	0.8574050618047897	0.005984590960214305	0.0	0.10112359550561797	27.865168539325843	33676.0	89
c.77	0.8709539896171737	0.0018034096332388433	0.0	0.0	11.0	33692.0	3
c.78	0.8592266259970394	0.008565917769404578	0.0136986301369863	0.1095890410958904	19.136986301369863	33692.0	73
c.8	0.9675469729995954	0.14776308205664684	0.3829787234042553	0.7872340425531915	35.4468085106383	33723.617021276594	47
c.9	0.7267901316436177	0.12982011852687556	0.16666666666666666	0.3333333333333333	32.666666666666664	33727.0	6
c.91	0.8636066052637528	0.02452988514614741	0.0	0.3333333333333333	56.0	33704.0	3
c.92	0.7770441683406359	0.004274591896990325	0.01639344262295082	0.06557377049180328	13.737704918032787	33704.0	61
c.95	0.6850349733350238	0.0005102912267332683	0.0	0.0	11.0	33701.0	1
c.96	0.7341574703744966	0.0009233032561074407	0.0	0.0	11.0	33701.0	2
c.97	0.7900097999134192	0.002929646177472289	0.0	0.014925373134328358	18.029850746268657	33703.73134328358	67
c.98	0.7510564145094091	0.0002324797879624871	0.0	0.0	3.0	33762.0	3
d.100	0.9576939102397607	0.007265422440025288	0.0	0.07142857142857142	7.071428571428571	33751.0	14
d.108	0.9028226909675867	0.0005391775534438601	0.0	0.0	3.0	33707.0	3
d.109	0.8880513719919702	0.001572122581242834	0.0	0.0	12.21311475409836	33702.37704918033	61
d.110	0.6766685098840106	0.03400699394125056	0.14473684210526316	0.4144736842105263	117.55263157894737	33613.0	152
