superfamily	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
a.1.1	0.9386980482291115	0.6736880225205402	0.9824561403508771	0.9824561403508771	35.01754385964912	14223.894736842105	57
a.1.2	0.9996707299985989	0.7751370895186684	1.0	1.0	2.6	14274.4	5
a.10.2	1.0	1.0	1.0	1.0	1.0	14276.0	1
a.100.1	0.7624460042789356	0.16987314921745617	0.8974358974358975	0.9487179487179487	30.28205128205128	14239.0	39
a.101.1	0.8061337126139596	0.08374318027506564	1.0	1.0	26.0	14251.0	1
a.102.1	0.8554227110064647	0.3101929078511801	0.9629629629629629	0.9629629629629629	21.40740740740741	14251.0	27
a.102.2	1.0	1.0	1.0	1.0	5.0	14273.0	1
a.102.3	0.8456257646429689	0.10075963720446705	0.16666666666666666	0.16666666666666666	2.5	14272.0	6
a.102.4	0.702103984755383	0.30705372351962895	0.6363636363636364	0.6363636363636364	8.727272727272727	14267.0	11
a.102.6	1.0	1.0	1.0	1.0	4.0	14273.0	1
a.103.1	1.0	1.0	1.0	1.0	12.166666666666666	14261.833333333334	6
a.104.1	1.0	1.0	1.0	1.0	19.48611111111111	14206.0	72
a.11.1	1.0	1.0	1.0	1.0	1.3333333333333333	14275.666666666666	3
a.11.2	0.9992761237594863	0.8917945906432748	1.0	1.0	1.6666666666666667	14275.0	3
a.110.1	1.0	1.0	1.0	1.0	3.0	14275.0	1
a.111.1	1.0	1.0	1.0	1.0	2.3333333333333335	14275.0	3
a.113.1	1.0	1.0	1.0	1.0	1.0	14277.0	1
a.114.1	0.9998703210430394	0.9334805253623188	1.0	1.0	5.5	14271.5	2
a.116.1	0.8879790740009091	0.5348047950348315	0.8333333333333334	0.8333333333333334	6.833333333333333	14266.0	12
a.117.1	0.7823800593842788	0.29477704836262886	1.0	1.0	54.0	14220.0	1
a.118.1	0.7295067048290469	0.16144340002973886	0.6610169491525424	0.7457627118644068	53.33898305084746	14220.949152542373	59
a.118.11	1.0	1.0	1.0	1.0	1.0	14277.0	1
a.118.13	1.0	1.0	1.0	1.0	1.0	14277.0	1
a.118.14	1.0	1.0	1.0	1.0	1.0	14277.0	1
a.118.16	0.9115462761858053	0.6005200665173043	1.0	1.0	5.0	14273.0	1
a.118.17	0.8480505149583129	0.20273761261180026	0.6	0.6	3.4	14273.0	5
a.118.25	1.0	1.0	1.0	1.0	1.0	14277.0	1
a.118.26	1.0	1.0	1.0	1.0	1.0	14277.0	1
a.118.3	1.0	1.0	1.0	1.0	1.5	14276.0	2
a.118.30	1.0	1.0	1.0	1.0	1.0	14277.0	1
a.118.5	1.0	1.0	1.0	1.0	3.0	14275.0	1
a.118.6	1.0	1.0	1.0	1.0	1.0	14275.0	3
a.118.7	0.63647857957087	0.0567240827390368	1.0	1.0	39.0	14216.0	1
a.118.8	0.7759811554246426	0.3297642129131057	0.7936507936507936	0.8888888888888888	44.93650793650794	14216.825396825398	63
a.118.9	0.9392225804441953	0.6639754648617389	1.0	1.0	7.363636363636363	14268.818181818182	11
a.119.1	1.0	1.0	1.0	1.0	1.0	14277.0	1
a.121.1	1.0	1.0	1.0	1.0	3.0	14259.0	1
a.123.1	1.0	1.0	1.0	1.0	5.05	14259.8	20
a.124.1	1.0	1.0	1.0	1.0	2.25	14274.5	4
a.126.1	0.9330858720203627	0.851380943769776	1.0	1.0	3.8333333333333335	14271.833333333334	6
a.127.1	0.6983017938055498	0.38035630541684373	0.9230769230769231	0.9230769230769231	9.846153846153847	14264.692307692309	13
a.128.1	0.8940111037453992	0.48492539531182594	0.9666666666666667	0.9666666666666667	13.866666666666667	14249.666666666666	30
a.130.1	0.9922015548314985	0.7346269791546914	1.0	1.0	7.333333333333333	14269.0	9
a.131.1	0.9989856495115224	0.9329236464019072	1.0	1.0	15.0	14262.0	1
a.132.1	0.96146405841183	0.7288321004313831	1.0	1.0	12.058823529411764	14262.70588235294	17
a.133.1	0.9562491242819111	0.7501862682736525	0.75	0.75	2.5	14274.0	4
a.137.15	0.999133257848275	0.777125954595869	1.0	1.0	14.0	14257.0	1
a.138.1	0.9994276950527309	0.8394716377985859	1.0	1.0	12.954545454545455	14257.727272727272	22
a.139.1	0.9998318503468087	0.6291666666666667	0.6	1.0	1.0	14273.0	5
a.140.2	0.9850798543009247	0.014988653875729337	0.0	0.0	2.0	14276.0	1
a.140.3	0.9997548332866348	0.1607142857142857	0.0	1.0	1.0	14276.0	2
a.140.6	1.0	1.0	1.0	1.0	1.0	14277.0	1
a.141.1	1.0	1.0	1.0	1.0	1.0	14277.0	1
a.142.1	1.0	1.0	1.0	1.0	1.0	14277.0	1
a.143.1	1.0	1.0	1.0	1.0	1.0	14275.5	2
a.144.1	1.0	1.0	1.0	1.0	1.75	14274.0	4
a.148.1	0.9932749562171628	0.005154639175257732	0.0	0.0	1.0	14275.0	1
a.149.1	0.9989647791399104	0.8909374243524569	1.0	1.0	1.6666666666666667	14275.0	3
a.15.1	0.5262346760070052	0.00013911897972916618	0.0	0.0	2.0	14275.0	1
a.151.1	1.0	1.0	1.0	1.0	7.0	14270.0	1
a.152.1	1.0	0.9999999999999999	1.0	1.0	6.625	14270.0	8
a.155.1	1.0	1.0	1.0	1.0	5.0	14273.0	1
a.156.1	0.9995025572759756	0.8791281781335304	1.0	1.0	3.8	14273.0	5
a.159.5	0.6644433545855812	0.20209806166610073	1.0	1.0	5.0	14273.0	1
a.16.1	0.5432517525708195	0.0022270358596099484	0.0	0.0	2.25	14275.5	4
a.160.1	0.853418342324669	0.25001303662278185	0.6	0.6	5.0	14273.0	5
a.17.1	1.0	1.0	1.0	1.0	1.0	14277.0	1
a.173.1	1.0	1.0	1.0	1.0	1.0	14275.0	1
a.174.1	1.0	1.0	1.0	1.0	1.6666666666666667	14275.0	3
a.176.1	1.0	1.0	1.0	1.0	1.0	14274.0	1
a.177.1	1.0	1.0	1.0	1.0	1.75	14274.0	4
a.181.1	0.8337302977232925	0.0005906587829223576	0.0	0.0	3.0	14275.0	1
a.182.1	0.7878721541155866	0.25012447884947836	0.25	0.25	1.0	14275.0	4
a.183.1	1.0	1.0	1.0	1.0	1.6666666666666667	14275.0	3
a.185.1	1.0	1.0	1.0	1.0	1.0	14277.0	1
a.186.1	0.9999299572739371	0.25	0.0	1.0	1.0	14277.0	1
a.188.1	1.0	1.0	1.0	1.0	1.0	14277.0	1
a.189.1	1.0	1.0	1.0	1.0	1.0	14277.0	2
a.19.1	0.9998598851057867	0.4047619047619047	0.0	1.0	3.0	14274.0	1
a.190.1	1.0	1.0	1.0	1.0	1.0	14277.0	1
a.2.1	1.0	1.0	1.0	1.0	1.5	14276.0	2
a.2.10	1.0	1.0	1.0	1.0	6.0	14270.0	1
a.2.11	1.0	1.0	1.0	1.0	3.75	14270.0	8
a.2.16	0.9999299474605955	0.5138888888888888	0.0	1.0	3.0	14275.0	1
a.2.17	0.9865265615878576	0.2868652207277027	0.6666666666666666	1.0	3.0	14275.0	3
a.2.2	1.0	1.0	1.0	1.0	4.0	14269.0	1
a.2.21	0.9900797832304682	0.9520817313770662	1.0	1.0	28.0	14235.0	1
a.2.3	1.0	1.0	1.0	1.0	4.888888888888889	14269.0	9
a.2.6	0.8140062351127925	0.2929636274775921	1.0	1.0	4.0	14274.0	1
a.2.7	0.8260495481294662	0.13355052184718114	0.5	0.5	4.0	14274.0	4
a.20.1	0.9985708280790249	0.7196499779234975	1.0	1.0	4.2	14271.8	5
a.203.1	0.9905277544154752	0.7036082718950201	1.0	1.0	10.0	14268.0	1
a.204.1	0.9884583508550604	0.8633403113811682	1.0	1.0	8.2	14268.0	10
a.207.1	1.0	1.0	1.0	1.0	1.0	14276.0	1
a.208.1	1.0	1.0	1.0	1.0	1.3333333333333333	14276.333333333334	3
a.209.1	1.0	1.0	1.0	1.0	1.0	14277.0	1
a.21.1	0.998307204339381	0.981584381016642	1.0	1.0	8.8125	14262.5625	16
a.210.1	0.6220745792174363	0.11409173066932907	1.0	1.0	21.0	14245.0	1
a.211.1	0.89734856391871	0.4208043758580996	0.9696969696969697	1.0	25.303030303030305	14245.0	33
a.212.1	0.9815022421524664	0.8339100181673533	1.0	1.0	6.0	14272.0	1
a.213.1	0.9746872275161933	0.4975065309455939	1.0	1.0	4.0	14272.0	6
a.217.1	1.0	1.0	1.0	1.0	1.0	14277.0	1
a.218.1	1.0	1.0	1.0	1.0	1.0	14277.0	1
a.22.1	0.9323889807226462	0.6781256450139828	0.9545454545454546	0.9545454545454546	14.136363636363637	14256.0	22
a.23.4	1.0	1.0	1.0	1.0	1.0	14277.0	1
a.23.5	1.0	1.0	1.0	1.0	1.0	14277.0	2
a.23.6	1.0	1.0	1.0	1.0	1.0	14277.0	1
a.230.1	0.045457729214821	3.668109456386178e-05	0.0	0.0	1.0	14277.0	1
a.231.1	0.638159277159067	9.676795045480937e-05	0.0	0.0	1.0	14277.0	1
a.235.1	1.0	1.0	1.0	1.0	1.0	14277.0	1
a.236.1	1.0	1.0	1.0	1.0	1.0	14277.0	1
a.237.1	1.0	1.0	1.0	1.0	5.0	14271.0	1
a.238.1	0.9688986322578924	0.6093062141928353	0.8571428571428571	1.0	6.142857142857143	14271.0	7
a.24.10	1.0	1.0	1.0	1.0	7.5	14270.0	8
a.24.12	1.0	1.0	1.0	1.0	1.0	14274.0	1
a.24.13	1.0	1.0	1.0	1.0	1.75	14274.0	4
a.24.14	1.0	1.0	1.0	1.0	1.0	14276.0	1
a.24.15	0.9192718185852075	0.6669024454079061	0.6666666666666666	0.6666666666666666	2.6666666666666665	14275.0	3
a.24.16	0.6880610243116374	0.08059603711914302	0.4	0.4	4.6	14273.0	5
a.24.18	1.0	1.0	1.0	1.0	2.0	14276.0	1
a.24.19	1.0	1.0	1.0	1.0	1.0	14276.0	2
a.24.2	1.0	0.9999999999999998	1.0	1.0	7.0	14270.0	1
a.24.27	1.0	1.0	1.0	1.0	1.0	14277.0	1
a.24.28	1.0	1.0	1.0	1.0	1.0	14277.0	2
a.24.29	1.0	1.0	1.0	1.0	1.0	14277.0	1
a.24.3	0.7198990764841325	0.6095055619746547	0.875	0.875	4.125	14270.0	8
a.24.30	0.8746671558633295	0.5539973521268942	1.0	1.0	32.0	14224.0	1
a.24.8	1.0	1.0	1.0	1.0	1.0	14267.0	1
a.24.9	0.9469041186378399	0.23978530451984428	0.25	0.4166666666666667	2.4166666666666665	14267.25	12
a.242.1	0.47740963855421686	0.00012618207674835208	0.0	0.0	2.0	14276.0	1
a.243.1	0.827857943401513	0.04226921029063812	0.0	0.5	2.0	14276.0	2
a.25.1	0.8606381693657212	0.42730760667274703	0.9636363636363636	0.9818181818181818	38.45454545454545	14224.89090909091	55
a.25.2	1.0	1.0	1.0	1.0	2.5	14273.333333333334	6
a.25.3	0.993083275894618	0.45865059221658205	0.25	0.75	1.75	14275.5	4
a.25.4	0.7298452055754009	0.0001295672454003628	0.0	0.0	1.0	14277.0	1
a.25.6	0.6408663911761654	0.04936089570208229	1.0	1.0	23.0	14246.0	1
a.251.1	0.8380261959795475	0.00021598272138228941	0.0	0.0	1.0	14277.0	1
a.252.1	0.9557329971282482	0.0007886435331230284	0.0	0.0	1.0	14277.0	1
a.26.1	0.6852250964877468	0.027446984728114566	0.36363636363636365	0.45454545454545453	22.575757575757574	14246.545454545454	33
a.265.1	1.0	1.0	1.0	1.0	1.0	14276.0	1
a.266.1	1.0	1.0	1.0	1.0	1.5	14276.0	2
a.27.1	0.9800537743295735	0.6820443680680576	0.9333333333333333	1.0	7.533333333333333	14263.933333333332	15
a.277.1	0.7921307647402218	0.33364178340187367	1.0	1.0	3.0	14275.0	1
a.278.1	0.8991905039891028	0.14446493104545075	0.3333333333333333	0.6666666666666666	3.0	14275.0	3
a.279.1	1.0	1.0	1.0	1.0	2.0	14276.0	1
a.28.1	0.9987207488189048	0.9780126163757165	1.0	1.0	7.933333333333334	14263.0	15
a.28.2	0.9499019058295963	0.5011202994787445	1.0	1.0	4.0	14272.0	1
a.28.3	0.9177616316767346	0.5672115639258671	0.7142857142857143	0.7142857142857143	6.714285714285714	14268.57142857143	7
a.280.1	1.0	1.0	1.0	1.0	1.3333333333333333	14276.0	3
a.281.1	1.0	1.0	1.0	1.0	1.0	14276.0	2
a.286.1	1.0	1.0	1.0	1.0	1.0	14277.0	1
a.287.1	1.0	1.0	1.0	1.0	1.0	14277.0	1
a.288.1	0.8442841131969739	0.031418868255324035	0.0	1.0	2.0	14276.0	1
a.289.1	0.8298105211543849	0.04095246798870497	0.0	0.5	2.0	14276.0	2
a.29.2	0.8575207856178887	0.7079289957711068	0.9032258064516129	0.9032258064516129	6.548387096774194	14248.387096774193	31
a.29.3	0.8654981253838608	0.65657602603194	1.0	1.0	9.666666666666666	14260.0	18
a.29.5	1.0	1.0	1.0	1.0	1.0	14276.0	1
a.29.6	1.0	1.0	1.0	1.0	1.5	14276.0	2
a.29.7	0.7454647334874273	0.0001375137513751375	0.0	0.0	1.0	14277.0	1
a.29.8	0.9995097009175598	0.0625	0.0	1.0	1.0	14277.0	1
a.3.1	0.9724042339910526	0.9129170187723432	0.9090909090909091	0.9545454545454546	35.06818181818182	14233.431818181818	44
a.302.1	0.9657699283343614	0.7939272549588392	1.0	1.0	194.0	14040.0	1
a.34.4	0.9979930253241586	0.46855098553411434	1.0	1.0	36.0	14242.0	1
a.35.1	0.9881340712655277	0.7340676499540628	0.918918918918919	1.0	30.054054054054053	14242.891891891892	37
a.36.1	1.0	1.0	1.0	1.0	2.0	14275.0	3
a.37.1	1.0	1.0	1.0	1.0	1.0	14272.0	1
a.38.1	1.0	1.0	1.0	1.0	1.8333333333333333	14272.0	6
a.38.2	0.9912551621380638	0.9570146179269113	1.0	1.0	72.0	14206.0	1
a.39.1	0.9833119121468402	0.8606522073288856	0.958904109589041	0.9863013698630136	55.67123287671233	14206.82191780822	73
a.39.2	1.0	1.0	1.0	1.0	6.0	14266.0	12
a.39.4	0.9999912354508484	0.9852430555555556	1.0	1.0	8.0	14262.0	1
a.4.1	0.7755637252740704	0.16421100040701736	0.8303571428571429	0.8928571428571429	95.66964285714286	14166.0	112
a.4.10	0.8383063668837991	0.00021645021645021645	0.0	0.0	1.0	14277.0	1
a.4.11	0.9846701692936368	0.010114443978817762	0.0	0.0	3.0	14275.0	1
a.4.12	0.9143386953448216	0.07859797979142823	0.25	0.25	3.5	14274.0	4
a.4.13	0.9449017905108928	0.33492838316707285	0.5	0.875	3.875	14271.625	8
a.4.14	1.0	1.0	1.0	1.0	1.0	14276.0	2
a.4.2	1.0	1.0	1.0	1.0	1.0	14274.0	1
a.4.3	0.9764930206031226	0.9251732222960521	1.0	1.0	51.4	14224.6	5
a.4.5	0.8398511011993157	0.43970549658535574	0.8531746031746031	0.9365079365079365	225.0	14027.880952380952	252
a.4.6	0.8995812274008729	0.4439572625239564	0.9310344827586207	0.9310344827586207	16.896551724137932	14249.0	29
a.4.9	0.9991594872872452	0.038461538461538464	0.0	0.0	1.0	14277.0	1
a.40.1	0.9999353005850824	0.9596125074265255	1.0	1.0	8.5	14262.0	16
a.42.1	0.8832865890711916	0.7219884184648759	1.0	1.0	15.0	14262.0	1
a.43.1	0.867147244912779	0.5218069098478232	0.7647058823529411	0.8235294117647058	16.470588235294116	14259.29411764706	17
a.45.1	0.9410904254406108	0.9291395966328148	0.967741935483871	0.967741935483871	26.822580645161292	14216.0	62
a.47.6	1.0	1.0	1.0	1.0	1.0	14277.0	1
a.48.1	1.0	1.0	1.0	1.0	1.0	14277.0	1
a.5.1	0.8292638565365837	0.00888118971286088	0.0	0.0	11.0	14245.0	1
a.5.10	0.8467102264759501	0.006748074850976753	0.0	0.0	16.0	14262.0	1
a.5.2	0.9619424528594682	0.639263764978616	0.9117647058823529	0.9705882352941176	17.205882352941178	14245.911764705883	34
a.5.3	1.0	1.0	1.0	1.0	1.0	14276.0	2
a.5.6	0.7746392546931914	0.00029458047097552173	0.0	0.0	2.0	14276.0	1
a.5.7	0.7820730596805827	0.00041238810495417125	0.0	0.0	2.0	14276.0	2
a.51.1	0.9267446748878923	0.0017408495217372953	0.0	0.0	4.0	14272.0	1
a.52.1	0.9386672038490285	0.5505744055231597	0.8333333333333334	0.8333333333333334	4.666666666666667	14272.0	6
a.54.1	0.957428170988087	0.8002958472137227	1.0	1.0	5.0	14270.0	1
a.55.1	0.9308802460484311	0.8223212390505061	0.8888888888888888	0.8888888888888888	4.111111111111111	14270.555555555555	9
a.56.1	0.5009515469935785	0.5000584367878588	0.6666666666666666	0.6666666666666666	2.0	14275.0	3
a.59.1	0.948618947368421	0.5221104809108801	1.0	1.0	25.0	14250.0	1
a.6.1	0.8304055626004325	0.30954280275600204	0.6470588235294118	0.6470588235294118	13.235294117647058	14262.35294117647	17
a.60.1	0.9279402233084247	0.7001043055240819	1.0	1.0	18.0	14250.48275862069	29
a.60.11	0.9994045534150613	0.5402046783625731	1.0	1.0	2.0	14275.0	1
a.60.12	0.9989764545631447	0.44373171404905154	0.6666666666666666	1.0	2.6666666666666665	14275.0	3
a.60.13	1.0	1.0	1.0	1.0	1.0	14276.0	1
a.60.14	1.0	1.0	1.0	1.0	1.5	14276.0	2
a.60.17	0.34664751628949764	0.00024290363649178472	0.0	0.0	5.0	14273.0	1
a.60.2	0.9001724306343578	0.40793155240384454	0.6428571428571429	0.8571428571428571	12.357142857142858	14264.0	14
a.60.3	0.9999299425528934	0.7083333333333333	1.0	1.0	2.0	14274.0	1
a.60.4	0.9997810704777917	0.6609277517825312	1.0	1.0	3.0	14274.0	4
a.60.5	1.0	1.0	1.0	1.0	2.0	14275.0	1
a.60.6	1.0	1.0	1.0	1.0	1.75	14274.75	4
a.60.7	0.9469565975554959	0.6509873259229542	0.8	0.8	3.0	14272.8	5
a.60.8	0.8813199408933745	0.4430546957073764	0.7	0.9	8.6	14268.0	10
a.61.1	0.5268864289217404	0.16748087981251555	0.16666666666666666	0.16666666666666666	4.333333333333333	14273.666666666666	6
a.62.1	1.0	1.0	1.0	1.0	1.0	14277.0	1
