superfamily	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
a.1.1	0.9547329402949835	0.41599460928084714	1.0	1.0	148.49407114624506	33520.86956521739	253
a.1.2	0.9933663035137296	0.5766581778958212	0.75	0.75	3.625	33761.875	8
a.10.1	1.0	1.0	1.0	1.0	7.0	33757.0	2
a.10.2	1.0	1.0	1.0	1.0	7.0	33757.0	1
a.100.1	0.9483916846512997	0.28610446099892106	0.9358974358974359	0.9487179487179487	42.03846153846154	33692.769230769234	78
a.101.1	0.9951786250681877	0.26258814488457377	0.3333333333333333	0.6666666666666666	28.666666666666668	33736.0	6
a.102.1	0.9982505164486839	0.7047931676412226	1.0	1.0	42.70909090909091	33710.0	55
a.102.2	0.9999950633373814	0.9803240740740741	1.0	1.0	2.6666666666666665	33761.0	3
a.102.3	0.9278045801332803	0.7178430874392768	1.0	1.0	10.857142857142858	33752.857142857145	7
a.102.4	0.7143610345074525	0.08968844029219651	0.4782608695652174	0.9130434782608695	16.0	33742.0	23
a.102.5	0.9976102787648886	0.764077232023502	1.0	1.0	11.0	33743.0	2
a.102.6	0.9984212213711665	0.6676786115292302	1.0	1.0	11.0	33743.0	1
a.103.1	0.9960367626085177	0.669781679286217	1.0	1.0	26.24	33726.92	25
a.104.1	0.998524821315959	0.8468339069659527	0.9935897435897436	0.9935897435897436	49.66025641025641	33609.0	156
a.109.1	0.9995616373437592	0.15395807895807895	0.0	1.0	5.0	33762.0	1
a.11.1	0.9971021334900101	0.7508849279138193	0.7272727272727273	0.9090909090909091	5.090909090909091	33755.90909090909	11
a.11.2	0.986717847302462	0.16028822115105504	0.5	0.8333333333333334	7.583333333333333	33753.0	12
a.110.1	0.9998025393440357	0.7042206477732793	1.0	1.0	3.0	33762.0	2
a.111.1	0.908915842268428	0.6345390453128389	1.0	1.0	4.5	33762.0	4
a.113.1	0.805098927788638	7.607331934043207e-05	0.0	0.0	1.0	33762.0	2
a.114.1	0.9575076665938201	0.5865899112891149	0.6666666666666666	0.6666666666666666	6.5	33756.5	6
a.116.1	0.9903541484808617	0.5955442826883303	0.8666666666666667	0.8666666666666667	13.4	33746.26666666667	15
a.117.1	0.9246873746799518	0.32111695140464436	1.0	1.0	77.0	33680.0	2
a.118.1	0.8888900842843319	0.25906966720879354	0.7954545454545454	0.9090909090909091	75.93181818181819	33682.65909090909	88
a.118.12	1.0	1.0	1.0	1.0	1.0	33764.0	2
a.118.13	1.0	1.0	1.0	1.0	1.0	33764.0	1
a.118.14	1.0	1.0	1.0	1.0	1.6666666666666667	33765.333333333336	3
a.118.15	0.9132667871212345	0.6025138877021899	1.0	1.0	5.0	33761.0	1
a.118.16	0.7889872930304198	0.30068655324715343	0.5	0.5	5.0	33761.0	2
a.118.17	0.9237328204140873	0.3772167209589622	0.75	0.75	4.25	33761.0	4
a.118.19	0.9999407653121668	0.55	0.5	1.0	1.0	33764.0	2
a.118.20	1.0	1.0	1.0	1.0	1.0	33764.0	1
a.118.21	1.0	1.0	1.0	1.0	3.0	33764.0	1
a.118.23	1.0	1.0	1.0	1.0	1.0	33765.0	1
a.118.24	1.0	1.0	1.0	1.0	1.0	33765.0	1
a.118.25	1.0	1.0	1.0	1.0	2.0	33765.0	1
a.118.3	0.9997630191362048	0.7584877237491378	1.0	1.0	4.75	33758.625	8
a.118.30	1.0	1.0	1.0	1.0	2.0	33762.0	3
a.118.4	1.0	1.0	1.0	1.0	3.0	33763.0	1
a.118.5	1.0	1.0	1.0	1.0	2.0	33763.0	1
a.118.6	1.0	1.0	1.0	1.0	2.0	33763.0	2
a.118.7	0.8776163593313576	0.2617300656111759	1.0	1.0	49.0	33681.0	3
a.118.8	0.7996330843865233	0.13847811382626998	0.5747126436781609	0.8275862068965517	60.14942528735632	33683.206896551725	87
a.118.9	0.9994662154666366	0.8096489075874774	1.0	1.0	14.636363636363637	33746.90909090909	22
a.119.1	0.9999976279428335	0.9876190476190476	1.0	1.0	4.4	33747.6	5
a.120.1	1.0	1.0	1.0	1.0	5.0	33726.0	1
a.121.1	0.9969876737773699	0.8776261462964458	0.9523809523809523	0.9761904761904762	9.023809523809524	33723.92857142857	42
a.123.1	0.9999973685813462	0.9947368316155083	1.0	1.0	14.028169014084508	33699.66197183099	71
a.124.1	0.9999881516587678	0.945530303030303	1.0	1.0	7.75	33755.125	8
a.126.1	0.9827436904278342	0.7462568723624968	0.9047619047619048	0.9047619047619048	12.857142857142858	33742.42857142857	21
a.127.1	0.9929712355764485	0.6875985565271129	1.0	1.0	31.60377358490566	33714.264150943396	53
a.128.1	0.9591825929533817	0.5465905288406381	0.9848484848484849	0.9848484848484849	23.363636363636363	33704.22727272727	66
a.13.1	1.0	1.0	1.0	1.0	3.0	33759.0	3
a.130.1	0.7823735390396173	0.32136411144179833	0.6	0.6666666666666666	12.266666666666667	33750.46666666667	15
a.131.1	0.9974162282391514	0.4154125543930403	1.0	1.0	19.0	33743.0	2
a.132.1	0.9939614726945625	0.5530115522223267	1.0	1.0	19.72	33736.76	25
a.133.1	0.963897432802764	0.7970218141691303	0.9864864864864865	0.9864864864864865	8.756756756756756	33691.0	74
a.137.13	0.9997753833311366	0.8453873614727616	1.0	1.0	27.0	33720.0	1
a.137.14	0.9990142129080445	0.718472194572192	1.0	1.0	27.0	33720.0	1
a.137.15	0.9993744782742411	0.738679591024319	1.0	1.0	27.0	33720.0	1
a.138.1	0.9965015018618167	0.6684239733694165	0.8333333333333334	0.9791666666666666	30.020833333333332	33722.0	48
a.139.1	1.0	1.0	1.0	1.0	4.615384615384615	33752.0	13
a.14.1	0.9489693360937453	0.7501677140337842	0.75	0.75	5.375	33757.0	8
a.140.2	0.9093785478059134	0.0004320134155001124	0.0	0.0	1.3333333333333333	33765.0	3
a.140.5	1.0	1.0	1.0	1.0	3.0	33761.0	2
a.140.6	1.0	1.0	1.0	1.0	3.0	33761.0	1
a.141.1	0.9995372015875837	0.8986341041998938	1.0	1.0	3.8	33761.2	5
a.142.1	0.9988615159054559	0.35343179317263457	0.5	0.5	3.0	33762.0	2
a.143.1	0.9987843828367198	0.6213848186765063	0.6666666666666666	0.6666666666666666	2.0	33759.5	6
a.144.1	0.9999700679365268	0.8651516307766307	1.0	1.0	3.75	33757.0	8
a.146.1	1.0	1.0	1.0	1.0	2.0	33763.0	1
a.147.1	0.9998519088943518	0.19545454545454546	0.0	1.0	2.0	33763.0	1
a.148.1	0.9975046648698279	0.010885023409379989	0.0	0.0	2.0	33763.0	1
a.149.1	0.9999432310847302	0.8709472544998861	1.0	1.0	6.666666666666667	33760.0	3
a.15.1	0.7643255014666231	0.0008174849420984592	0.0	0.0	8.0	33751.0	1
a.150.1	0.9999481542928246	0.8866798603156963	1.0	1.0	12.0	33754.0	1
a.151.1	0.9999515208971866	0.9425660546350203	1.0	1.0	11.0	33754.0	1
a.152.1	0.9996068374492885	0.8245241359126112	1.0	1.0	8.636363636363637	33754.0	11
a.155.1	0.8710731260944556	0.0024503892210230014	0.0	0.0	9.0	33756.0	3
a.156.1	0.9750499761508915	0.460073581819529	0.9166666666666666	0.9166666666666666	6.083333333333333	33757.0	12
a.157.1	1.0	1.0	1.0	1.0	3.6	33760.0	5
a.159.3	0.9789508678035502	0.5701699180394528	1.0	1.0	9.0	33757.0	1
a.159.4	0.9615190923364043	0.1270672267602908	1.0	1.0	9.0	33757.0	1
a.159.5	0.9973717385365339	0.7892795164445976	1.0	1.0	9.0	33757.0	1
a.16.1	0.6913782816335357	0.13734700962578023	0.25	0.25	10.0	33752.875	16
a.160.1	0.9617057820106447	0.3955820120333489	0.75	0.75	9.375	33757.0	8
a.173.1	1.0	1.0	1.0	1.0	1.0	33764.0	3
a.174.1	1.0	1.0	1.0	1.0	2.25	33764.0	4
a.175.1	0.9999703791469194	0.7083333333333334	0.6666666666666666	1.0	1.3333333333333333	33761.333333333336	3
a.176.1	0.9820941943127962	0.0008250825082508251	0.0	0.0	1.0	33760.0	1
a.177.1	0.9835451929587	0.07794370007593139	0.2	0.4	2.2	33760.0	5
a.179.1	0.7608596927694191	0.01699761702497315	0.0	1.0	3.0	33764.0	1
a.180.1	0.9999999999999999	1.0	1.0	1.0	1.0	33764.0	1
a.181.1	0.581729060537851	3.5370684776457274e-05	0.0	0.0	1.0	33764.0	1
a.182.1	0.9994946539597682	0.7309782608695652	0.75	0.75	1.75	33762.5	4
a.183.1	0.9998963331556188	0.6932067932067932	1.0	1.0	3.3333333333333335	33762.0	3
a.184.1	0.9626884459319374	0.5000991669972233	0.5	0.5	1.0	33763.0	2
a.185.1	1.0	1.0	1.0	1.0	1.0	33763.0	1
a.186.1	0.9982284601486835	0.9377276304322377	1.0	1.0	1.75	33764.5	4
a.187.1	0.9997926724520925	0.0625	0.0	1.0	1.0	33763.0	2
a.188.1	0.9997038177887037	0.045454545454545456	0.0	0.0	1.0	33763.0	1
a.189.1	0.9991760977377412	0.2635065938086925	0.4	1.0	2.8	33762.4	5
a.19.1	0.9976850343427163	0.25751797712122687	0.6666666666666666	1.0	4.333333333333333	33761.0	3
a.190.1	0.9991884367039867	0.6983762617798271	1.0	1.0	2.2	33763.6	5
a.2.10	1.0	1.0	1.0	1.0	39.0	33709.0	3
a.2.11	0.9999988501837044	0.9987236611586409	1.0	1.0	25.767857142857142	33709.0	56
a.2.15	0.978880957317615	0.003327826186689523	0.0	0.0	5.0	33761.0	1
a.2.16	0.9724386126003377	0.01921623922898764	0.0	0.5	5.0	33761.0	2
a.2.17	0.9438795256854556	0.007032096672268979	0.0	0.25	5.25	33761.0	4
a.2.19	0.9981126052300745	0.7806084496242475	1.0	1.0	3.0	33762.0	3
a.2.2	0.9967424661503609	0.43065527510258644	1.0	1.0	15.0	33744.0	3
a.2.20	0.9957533995637886	0.7000981139096222	1.0	1.0	18.25	33731.5	4
a.2.21	0.9803164016052319	0.4119681993843355	1.0	1.0	64.0	33640.0	2
a.2.3	0.9876606870027923	0.4866980021082238	1.0	1.0	10.714285714285714	33744.0	21
a.2.6	0.9727963390794384	0.5772506838870665	1.0	1.0	4.333333333333333	33762.0	3
a.2.7	0.9626582153505914	0.24059588172117766	0.3333333333333333	0.6666666666666666	5.0	33762.0	3
a.20.1	0.9998763374574727	0.764917316363633	1.0	1.0	6.428571428571429	33749.857142857145	7
a.202.1	0.9958671296296296	0.5176386265732041	1.0	1.0	16.0	33750.0	2
a.203.1	0.9986135802469136	0.7807603267122812	1.0	1.0	12.0	33750.0	1
a.204.1	0.9979173152869885	0.7279432175525427	1.0	1.0	13.2	33750.0	15
a.206.1	1.0	1.0	1.0	1.0	1.0	33765.0	1
a.207.1	1.0	1.0	1.0	1.0	1.5	33765.0	2
a.208.1	1.0	1.0	1.0	1.0	1.3333333333333333	33765.0	3
a.209.1	0.9085914604390835	0.1625681149698578	1.0	1.0	33.0	33719.0	2
a.21.1	0.9948788524938311	0.7592205813816358	1.0	1.0	16.575757575757574	33729.09090909091	33
a.210.1	0.8247485681573288	0.03564495923436719	0.0	1.0	33.0	33719.0	1
a.211.1	0.9338138207839201	0.24336205727539958	0.8541666666666666	0.8958333333333334	35.583333333333336	33720.75	48
a.212.1	0.9999802533495256	0.8500000000000001	1.0	1.0	3.0	33761.0	1
a.213.1	0.999687139006546	0.8261123627845034	1.0	1.0	4.5	33761.0	4
a.217.1	1.0	1.0	1.0	1.0	1.6666666666666667	33764.0	3
a.218.1	1.0	1.0	1.0	1.0	1.0	33764.0	1
a.22.1	0.9600852116665903	0.4689549677971476	0.968421052631579	0.9789473684210527	56.38947368421053	33670.0	95
a.228.1	0.9969199786767754	0.004761904761904762	0.0	0.0	1.0	33766.0	1
a.229.1	0.9945951548895339	0.002717391304347826	0.0	0.0	1.0	33766.0	1
a.23.3	0.9996297941655561	0.04821428571428571	0.0	0.5	1.0	33765.0	2
a.23.4	0.9995187324152228	0.054230769230769235	0.0	1.0	2.0	33765.0	1
a.23.5	1.0	1.0	1.0	1.0	1.0	33766.0	2
a.23.6	1.0	1.0	1.0	1.0	3.0	33762.0	1
a.23.7	1.0	1.0	1.0	1.0	3.0	33762.0	1
a.233.1	1.0	1.0	1.0	1.0	1.0	33766.0	1
a.234.1	1.0	1.0	1.0	1.0	1.0	33766.0	1
a.237.1	0.9995717298612027	0.8931916593236952	1.0	1.0	11.0	33751.0	3
a.238.1	0.999961987658278	0.9700585816878668	1.0	1.0	11.785714285714286	33751.0	14
a.24.1	1.0	1.0	1.0	1.0	3.0	33762.0	1
a.24.10	0.9980523902930953	0.8078868568073407	0.9	1.0	10.4	33755.0	10
a.24.11	1.0	1.0	1.0	1.0	3.0	33762.0	3
a.24.12	0.9999537973629934	0.9746824181330265	1.0	1.0	5.0	33758.0	6
a.24.13	0.9999912330874164	0.9759743076472399	1.0	1.0	5.714285714285714	33756.142857142855	14
a.24.14	1.0	1.0	1.0	1.0	3.75	33760.25	4
a.24.15	0.9733911690785005	0.7678888237512235	0.7777777777777778	0.8888888888888888	4.888888888888889	33759.666666666664	9
a.24.16	0.9371281458882537	0.46737819263180613	0.75	0.75	5.5	33761.0	4
a.24.17	0.9999259544471759	0.7608363858363858	1.0	1.0	3.0	33763.0	2
a.24.18	0.9999407635577408	0.6333333333333333	1.0	1.0	2.0	33763.0	1
a.24.19	1.0	1.0	1.0	1.0	2.0	33763.0	2
a.24.2	0.9999784762299951	0.9684719975931534	1.0	1.0	8.5	33750.5	6
a.24.26	0.9957353550909198	0.005185317177476835	0.0	0.0	1.0	33766.0	2
a.24.27	0.9974382514955873	0.005681818181818182	0.0	0.0	1.0	33766.0	1
a.24.28	0.998252680210863	0.008333333333333333	0.0	0.0	1.0	33766.0	1
a.24.3	0.9584798625367793	0.9148639643390444	0.9615384615384616	0.9615384615384616	17.615384615384617	33739.0	26
a.24.30	0.9921967899848493	0.8172728827226029	1.0	1.0	92.0	33614.0	3
a.24.7	1.0	1.0	1.0	1.0	1.0	33753.0	2
a.24.8	0.9999407460077623	0.16666666666666666	0.0	1.0	1.0	33753.0	1
a.24.9	0.9599397455909692	0.5287027215535894	0.4666666666666667	0.8666666666666667	3.8	33753.4	15
a.240.1	0.9788538427365615	0.0013396184633845069	0.0	0.0	2.0	33765.0	1
a.241.1	0.9643417740263587	0.0072602340301455345	0.0	0.0	2.0	33765.0	1
a.242.1	0.9634532800236931	0.02530475426565124	0.0	1.0	2.0	33765.0	1
a.247.1	1.0	1.0	1.0	1.0	1.0	33763.0	1
a.248.1	1.0	1.0	1.0	1.0	1.0	33763.0	1
a.249.1	1.0	1.0	1.0	1.0	1.0	33763.0	1
a.25.1	0.9858881327661501	0.7293760731521743	0.974025974025974	0.987012987012987	105.15584415584415	33616.707792207795	154
a.25.2	0.9222415067033324	0.8520464261926008	1.0	1.0	5.8	33754.0	15
a.25.3	0.9999769656524973	0.8958333333333334	0.8888888888888888	1.0	4.111111111111111	33759.77777777778	9
a.25.4	0.9784590502235989	0.043208715482431326	0.0	0.0	52.0	33697.0	1
a.25.5	0.9860387594421781	0.33627950008347857	1.0	1.0	52.0	33697.0	1
a.25.6	0.9845326906526717	0.19407292088695438	1.0	1.0	52.0	33697.0	1
a.250.1	0.9999278115068337	0.5079613095238096	0.5	1.0	1.75	33764.5	4
a.26.1	0.9865912483874685	0.24115024286628783	0.5633802816901409	0.9154929577464789	47.53521126760563	33699.15492957747	71
a.265.1	0.962827765272677	0.0010207488980537502	0.0	0.0	2.0	33764.0	3
a.266.1	0.9394917663783912	0.0004786737568109956	0.0	0.0	2.0	33764.0	1
a.27.1	0.9975723295788381	0.6967879152539928	1.0	1.0	12.9	33744.25	20
a.277.1	0.9847075780910636	0.011550574652205367	0.0	0.0	3.0	33764.0	3
a.278.1	0.9868748845485054	0.010439870795689865	0.0	0.0	3.0	33761.333333333336	3
a.279.1	0.9943029225908373	0.06156555040259191	0.0	1.0	3.0	33760.0	1
a.28.1	0.9964345238180367	0.7830238658150684	1.0	1.0	23.511111111111113	33725.333333333336	45
a.28.2	0.9914610941223353	0.5369689782863241	1.0	1.0	6.3	33755.0	10
a.28.3	0.9108357613072512	0.6339993772208281	0.8	0.8	18.95	33740.65	20
a.280.1	0.9920332247235387	0.38431838301796917	0.375	0.375	3.25	33761.5	8
a.281.1	1.0	1.0	1.0	1.0	1.0	33764.0	1
a.285.1	1.0	1.0	1.0	1.0	1.0	33766.0	2
a.288.1	0.851507971765635	0.039793821482347565	0.0	0.6666666666666666	2.0	33765.0	3
a.29.2	0.9649404603555788	0.8568728423670862	0.9855072463768116	0.9855072463768116	16.405797101449274	33699.608695652176	69
a.29.3	0.9935077630092054	0.7582452278423369	1.0	1.0	22.236363636363638	33715.72727272727	55
a.29.5	0.9935732256614285	0.5507200642088701	0.6	0.8	1.6	33764.2	5
a.29.6	1.0	1.0	1.0	1.0	1.0	33762.0	3
a.29.7	0.999232439903253	0.5065426211328062	0.5	0.5	1.8333333333333333	33763.5	6
a.291.1	1.0	1.0	1.0	1.0	2.0	33764.0	1
a.292.1	1.0	1.0	1.0	1.0	2.0	33764.0	2
a.293.1	1.0	1.0	1.0	1.0	2.0	33764.0	1
a.3.1	0.9856880354985772	0.5740518662261986	1.0	1.0	89.1015625	33637.6796875	128
a.30.1	0.9999753174180045	0.7486111111111112	0.6666666666666666	1.0	2.0	33762.0	3
a.30.2	0.9999728491598049	0.8960858585858587	1.0	1.0	3.3333333333333335	33762.0	3
a.30.7	0.9749726031454551	0.5001477541371159	0.5	0.5	1.0	33763.0	2
a.30.8	0.9791191541036045	0.0007062146892655367	0.0	0.0	1.0	33763.0	1
a.301.1	0.9878483239298204	0.8664024943081092	1.0	1.0	2397.0	29649.0	2
a.302.1	0.994550867595591	0.9830922676847763	1.0	1.0	2397.0	29649.0	1
a.31.1	0.9580624500192518	0.1259962032410723	0.5	0.5	2.5	33763.0	2
a.34.2	0.9031669123490866	0.22078943672978113	1.0	1.0	72.0	33693.0	1
a.34.3	0.9036529183443973	0.07898690668462549	1.0	1.0	72.0	33693.0	1
a.34.4	0.9190381615699932	0.09547542431826361	1.0	1.0	72.0	33693.0	1
a.35.1	0.9379929514227285	0.2609275594908171	0.9733333333333334	0.9866666666666667	59.76	33695.76	75
a.36.1	1.0	1.0	1.0	1.0	3.25	33760.0	4
a.37.1	0.999925934704035	0.8570261437908496	1.0	1.0	3.0	33754.0	2
a.38.1	0.998801443543895	0.973076625243167	1.0	1.0	37.92307692307692	33722.0	13
a.38.2	0.9836361217268688	0.648602622858141	1.0	1.0	218.0	33546.0	1
a.39.1	0.980219844748123	0.7117324427678203	1.0	1.0	166.63063063063063	33548.72972972973	222
a.39.2	1.0	1.0	1.0	1.0	9.176470588235293	33748.0	17
a.39.3	0.9997891269205672	0.9478695065124729	1.0	1.0	32.0	33714.0	2
a.39.4	0.9999916577682861	0.9900449088415318	1.0	1.0	32.0	33714.0	1
a.4.1	0.9038311816004828	0.27921850693772243	0.9162995594713657	0.960352422907489	182.1850220264317	33543.947136563875	227
a.4.10	0.5576802322137314	0.00031320446776796534	0.0	0.0	2.3333333333333335	33762.0	3
a.4.11	0.9101640404399424	0.06757156686370311	0.0	0.6666666666666666	4.0	33762.0	3
a.4.12	0.9368323518794336	0.25896596425530843	0.6666666666666666	0.8333333333333334	8.833333333333334	33756.0	6
a.4.13	0.9639785748579267	0.47823803299824647	0.8333333333333334	0.8888888888888888	8.61111111111111	33752.166666666664	18
a.4.14	1.0	1.0	1.0	1.0	2.0	33763.0	2
a.4.2	1.0	1.0	1.0	1.0	3.0	33758.75	4
a.4.3	0.9600766638958572	0.7824695332795341	0.9090909090909091	1.0	105.0909090909091	33658.0	11
a.4.5	0.7764161692370323	0.1456996541160469	0.9090909090909091	0.9518716577540107	326.53743315508024	33396.63101604278	374
a.4.6	0.9528421184619308	0.5039201746216896	0.9534883720930233	0.9534883720930233	19.58139534883721	33722.0	43
a.4.8	0.41795509744683373	2.542976299460889e-05	0.0	0.0	1.0	33762.0	1
a.4.9	0.7906299982228542	0.00011498477191354718	0.0	0.0	1.0	33762.0	2
a.40.1	0.9996923267297083	0.9022113521466057	0.9807692307692307	1.0	25.28846153846154	33714.942307692305	52
a.40.2	1.0	1.0	1.0	1.0	3.0	33763.0	1
a.40.3	1.0	1.0	1.0	1.0	2.0	33763.0	1
a.41.1	1.0	1.0	1.0	1.0	1.4	33758.8	5
a.42.1	0.9910896346585378	0.8497929371240486	0.9166666666666666	1.0	6.833333333333333	33751.75	12
a.43.1	0.9609251925384683	0.5948376410207104	0.8275862068965517	0.8620689655172413	33.310344827586206	33724.31034482759	29
a.45.1	0.9999400762588627	0.9899434459618849	1.0	1.0	79.94705882352942	33598.91764705882	170
a.46.1	1.0	1.0	1.0	1.0	2.0	33760.0	1
a.46.2	1.0	1.0	1.0	1.0	3.6	33760.0	5
a.47.2	0.999222521695347	0.5087321972167863	0.5	0.5	2.0	33763.0	2
a.47.3	1.0	1.0	1.0	1.0	2.0	33763.0	1
a.47.4	0.9900850648790285	0.8010502631312333	1.0	1.0	2.6666666666666665	33763.666666666664	3
a.47.5	0.9200947726936177	0.00018484288354898336	0.0	0.0	1.0	33765.0	1
a.47.6	1.0	1.0	1.0	1.0	1.0	33765.0	1
a.48.2	1.0	1.0	1.0	1.0	1.0	33764.0	1
a.48.3	1.0	1.0	1.0	1.0	1.0	33764.0	2
a.48.4	1.0	1.0	1.0	1.0	3.0	33764.0	1
a.5.1	0.9311691850292121	0.45538642968173243	0.6666666666666666	0.6666666666666666	16.0	33719.0	3
a.5.10	0.7188572143529768	0.3901810727842752	1.0	1.0	18.0	33746.0	1
a.5.2	0.97338837289322	0.5686633302451526	0.8163265306122449	0.8979591836734694	24.612244897959183	33721.510204081635	49
a.5.3	1.0	1.0	1.0	1.0	4.0	33760.0	5
a.5.4	0.961417330608457	0.006018582436075778	0.0	0.0	3.0	33763.0	1
a.5.6	0.8524617678128918	0.0100164220716773	0.0	0.5	3.5	33763.0	2
a.5.7	0.9845995122866255	0.6077095015026601	0.6	0.8	2.0	33764.2	5
a.5.8	0.5953890831505957	0.0007538077897968877	0.0	0.0	21.0	33746.0	1
a.5.9	0.6032630322323915	0.0010942049963590652	0.0	0.0	21.0	33746.0	1
a.50.1	0.9801852713036924	0.8477518156330278	1.0	1.0	5.0	33758.666666666664	3
a.51.1	0.936052449210344	0.5514077774457679	1.0	1.0	13.0	33744.0	2
a.52.1	0.9285720947907556	0.4372326308612377	0.75	0.875	15.875	33744.75	24
a.53.1	0.9896616237745368	0.48210058306843767	0.6470588235294118	0.9411764705882353	5.647058823529412	33749.529411764706	17
a.54.1	0.9255809235510533	0.5944057997115619	1.0	1.0	13.0	33746.0	1
a.55.1	0.9517535960792348	0.5906202170338835	0.8636363636363636	0.8636363636363636	11.681818181818182	33747.36363636364	22
a.56.1	0.999965986842394	0.9254920549633024	1.0	1.0	6.0	33756.0	9
a.59.1	0.9997824324057043	0.9490237108734633	1.0	1.0	54.0	33706.0	3
a.6.1	0.7020820688481053	0.21041111369140272	0.6363636363636364	0.7727272727272727	15.409090909090908	33747.09090909091	22
a.60.1	0.9960043618957923	0.9080264715543731	0.967741935483871	1.0	36.74193548387097	33708.08064516129	62
a.60.10	0.9986315571221231	0.7588338425723846	1.0	1.0	5.0	33761.0	1
a.60.11	0.9988904850764689	0.4525632635898523	0.5	1.0	5.5	33761.0	2
a.60.12	0.995945245336627	0.5361378002473036	0.8	0.8	2.6	33761.8	5
a.60.13	0.9895564934103362	0.01125078026257206	0.0	0.0	1.5	33765.0	2
a.60.16	0.9812302939247095	0.009293374604259885	0.0	0.0	7.0	33755.0	2
a.60.17	0.9769515627314471	0.007353028083653242	0.0	0.0	7.0	33755.0	1
a.60.2	0.927701405200379	0.11370011115653816	0.4375	0.8125	15.125	33749.0	16
a.60.3	0.9999210063787349	0.7574543512043513	1.0	1.0	4.0	33758.0	3
a.60.4	0.9998748239100526	0.8313306211423794	1.0	1.0	6.125	33758.25	8
a.60.5	1.0	1.0	1.0	1.0	3.0	33760.0	2
a.60.6	0.9999898172285088	0.9036458333333334	0.875	1.0	3.375	33759.25	8
a.60.7	0.8937612920123227	0.6739321878952641	0.8	0.8	5.0	33757.7	10
a.60.8	0.6932367422559271	0.25909301154930536	0.625	0.625	8.75	33757.0	8
a.60.9	1.0	1.0	1.0	1.0	1.0	33766.0	2
a.61.1	0.9825296107647468	0.1613112757463681	0.3076923076923077	0.46153846153846156	8.23076923076923	33756.61538461538	13
a.62.1	0.9996279100764173	0.5205904529405243	0.5	0.75	4.25	33760.5	4
a.63.1	1.0	0.9999999999999998	1.0	1.0	7.0	33756.0	2
a.64.1	1.0	1.0	1.0	1.0	7.909090909090909	33754.0	11
a.64.2	1.0	1.0	1.0	1.0	4.0	33745.0	1
a.65.1	1.0	1.0	1.0	1.0	7.0	33745.0	20
a.66.1	0.9999083903648219	0.9454565392425472	1.0	1.0	22.0	33740.0	2
a.68.1	0.9986292234736218	0.7760260158374847	1.0	1.0	22.0	33740.0	1
a.69.1	0.9989574410028135	0.7671241922281403	1.0	1.0	16.0	33740.0	25
a.69.4	0.9995853817449505	0.037500000000000006	0.0	0.5	1.0	33766.0	2
a.7.1	1.0	1.0	1.0	1.0	4.428571428571429	33756.142857142855	14
a.7.10	1.0	1.0	1.0	1.0	2.0	33762.0	1
a.7.11	1.0	1.0	1.0	1.0	2.0	33762.0	2
a.7.12	0.9999950633373814	0.9625	1.0	1.0	3.25	33761.75	4
a.7.13	1.0	1.0	1.0	1.0	3.0	33761.0	2
a.7.14	0.9999962975030361	0.9770833333333333	1.0	1.0	3.75	33761.0	4
