index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	6986.0	6986.0	6986.0	6986.0	6986.0	6986.0
mean	0.7529111050996058	0.1311366315089381	0.3658746063555683	0.5657028342399084	21.113369596335527	10042.284282851417
std	0.18396275705877518	0.2143367008678871	0.4817090348910404	0.49569981897773285	23.944956598347304	27.754134296443787
min	0.003376700764723406	4.982064567556796e-05	0.0	0.0	1.0	9966.0
25%	0.6414474933190202	0.0039147895030217945	0.0	0.0	3.0	10031.0
50%	0.7738793162242934	0.029790200027148443	0.0	1.0	11.0	10053.0
75%	0.8968245351786617	0.1656341604668826	1.0	1.0	28.0	10064.0
max	1.0	1.0	1.0	1.0	105.0	10070.0
