index	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
count	181.0	181.0	181.0	181.0	181.0	181.0	181.0
mean	0.6386560248943507	0.04576776875266572	0.11930536498363618	0.23503343710435623	20.201383938007908	9812.127398485434	29.70718232044199
std	0.21215799205826946	0.10420971657941439	0.2207604943554851	0.311301160437768	42.84407414552142	49.81461859039241	49.838711006549445
min	0.0689308402918412	6.225780457771983e-05	0.0	0.0	1.0	9437.0	2.0
25%	0.5373378121321232	0.0007686676584136742	0.0	0.0	1.9692307692307693	9809.0	5.0
50%	0.6591709862113359	0.0040232006580291375	0.0	0.02631578947368421	5.428571428571429	9828.0	14.0
75%	0.7871899727708048	0.0351017589827157	0.1320754716981132	0.4888888888888889	18.19047619047619	9837.0	33.0
max	0.9979864217613302	0.6302473858124781	0.9512195121951219	0.9868421052631579	345.6	9840.0	405.0
