index	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
count	617.0	617.0	617.0	617.0	617.0	617.0	617.0
mean	0.9181946566770802	0.3536365282104223	0.4688880055298028	0.6368732035291795	5.667268960059722	6775.795786061588	8.20421393841167
std	0.12798877196306496	0.3389621602567756	0.386345786769994	0.38643719052188025	10.76924645445821	12.462037747146288	12.462037747146288
min	0.20237393099380713	9.323203801186397e-05	0.0	0.0	1.0	6644.0	2.0
25%	0.8914034635969644	0.037149785125307005	0.0	0.3333333333333333	1.3333333333333333	6776.0	3.0
50%	0.9750921964891578	0.2542977265803814	0.5	0.7777777777777778	2.0	6780.0	4.0
75%	0.9986607362437375	0.5707799373048572	0.8235294117647058	1.0	5.142857142857143	6781.0	8.0
max	1.0	1.0	1.0	1.0	133.8	6782.0	140.0
