superfamily	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
a.1.1	0.9726884114555854	0.7507919543112072	0.9333333333333333	0.9333333333333333	7.6	6769.0	15
a.1.2	0.9985992332645237	0.048611111111111105	0.0	0.5	1.0	6782.0	2
a.100.1	0.9179881647177193	0.3542129610465001	0.8125	0.875	14.0	6768.0	16
a.102.1	0.9986265552254182	0.6376544348286366	0.8333333333333334	1.0	10.166666666666666	6772.0	12
a.102.3	1.0	1.0	1.0	1.0	1.3333333333333333	6781.0	3
a.102.4	0.8437552244677189	0.2630229336719077	0.4	0.8	3.6	6779.0	5
a.104.1	1.0	1.0	1.0	1.0	2.4	6779.0	5
a.11.2	0.9854741188615249	0.007452541210675301	0.0	0.0	1.3333333333333333	6781.0	3
a.111.1	0.9990905962739026	0.4294733044733045	0.6666666666666666	1.0	2.0	6781.0	3
a.116.1	0.9919628373396253	0.012752804124329444	0.0	0.0	1.3333333333333333	6781.0	3
a.118.1	0.8766532523882029	0.20703264734672525	0.7368421052631579	0.9210526315789473	35.21052631578947	6746.0	38
a.118.17	0.804097232463255	0.00280397742039199	0.0	0.0	1.3333333333333333	6781.0	3
a.118.26	1.0	1.0	1.0	1.0	1.0	6782.0	2
a.118.8	0.7626016406940264	0.05152803135009866	0.2571428571428571	0.6857142857142857	25.02857142857143	6749.0	35
a.118.9	0.9996496533412008	0.6992480158730159	1.0	1.0	4.0	6779.0	5
a.121.1	0.9926343508733374	0.7612451064881259	0.71875	0.9375	1.9375	6752.0	32
a.124.1	1.0	1.0	1.0	1.0	1.0	6782.0	2
a.126.1	0.8776540843409024	0.0006116531691279825	0.0	0.0	1.0	6782.0	2
a.127.1	0.9994407571288102	0.5364897407660565	0.5	1.0	2.5	6780.0	4
a.128.1	0.9737100978800847	0.7871320895747049	0.8571428571428571	0.8571428571428571	4.285714285714286	6777.0	7
a.130.1	0.7404099065880039	0.2091960382608623	0.5	0.5	2.5	6780.0	4
a.132.1	0.9863969167422023	0.4911213840671567	0.8571428571428571	1.0	5.428571428571429	6777.0	7
a.133.1	0.8923708400924152	0.3343199939188715	0.6666666666666666	0.6666666666666666	2.0	6781.0	3
a.138.1	0.9882115557151551	0.5664072338991498	0.8333333333333334	0.9166666666666666	6.5	6772.0	12
a.140.3	0.8645234232905668	0.0019151836557632078	0.0	0.0	1.3333333333333333	6781.0	3
a.143.1	0.9995576526098496	0.5357142857142857	0.5	1.0	1.0	6782.0	2
a.149.1	1.0	1.0	1.0	1.0	1.3333333333333333	6781.0	3
a.152.1	0.9995980233072725	0.8753121303121304	1.0	1.0	3.6	6779.0	5
a.156.1	0.937309488692232	0.004002730775143618	0.0	0.0	2.5	6780.0	4
a.16.1	0.5256698623402163	0.0003671297022846602	0.0	0.0	2.5	6780.0	4
a.160.1	0.98387921707485	0.4645478447343445	0.6666666666666666	0.8333333333333334	5.0	6778.0	6
a.17.1	1.0	1.0	1.0	1.0	1.0	6782.0	2
a.182.1	0.9932163397728949	0.5063675351708298	0.6666666666666666	0.6666666666666666	1.3333333333333333	6781.0	3
a.186.1	1.0	1.0	1.0	1.0	1.0	6782.0	2
a.2.17	0.9296441036228678	0.0024412776397936607	0.0	0.0	2.0	6781.0	3
a.2.3	0.9998475684712593	0.7397222222222222	0.8	1.0	2.4	6779.0	5
a.2.7	0.9303404621435595	0.05169275196626198	0.0	0.75	3.0	6780.0	4
a.20.1	0.9905864425109373	0.05682858548027087	0.0	0.6666666666666666	1.3333333333333333	6781.0	3
a.204.1	0.9998905773581194	0.8926778083028083	1.0	1.0	4.666666666666667	6778.0	6
a.21.1	0.9995625961761421	0.779135331788393	0.8571428571428571	1.0	3.4285714285714284	6777.0	7
a.211.1	0.8707332702993708	0.11611940188010283	0.35714285714285715	0.6428571428571429	10.714285714285714	6770.0	14
a.213.1	0.999950821284548	0.9412962962962963	1.0	1.0	4.0	6778.0	6
