index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	5468.0	5468.0	5468.0	5468.0	5468.0	5468.0
mean	0.6127098107796247	0.045753614325531704	0.1276517922457937	0.32443306510607167	91.39429407461594	9957.698975859546
std	0.20170106871134033	0.09354514928820694	0.33373219965833956	0.46820544864846053	107.02195011012074	116.65481788746318
min	0.0070051669316374965	5.002501250625313e-05	0.0	0.0	1.0	9662.0
25%	0.512442841603802	0.0023569098739073054	0.0	0.0	11.0	9920.0
50%	0.6260278507819979	0.011087760045313703	0.0	0.0	48.0	10007.0
75%	0.7546381600360764	0.037413942910356206	0.0	1.0	128.0	10040.0
max	0.999878498157554	0.9729825715347455	1.0	1.0	410.0	10071.0
