index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	8104.0	8104.0	8104.0	8104.0	8104.0	8104.0
mean	0.6099672355638719	0.035984537443367916	0.14721125370187563	0.34279368213228034	142.79689042448175	15295.9967917078
std	0.17579971787356424	0.06250389949935431	0.35433824733589303	0.4746724938660244	175.14694089479687	189.96481611288633
min	0.010889410537297861	3.295544423938835e-05	0.0	0.0	1.0	14913.0
25%	0.5235009118122381	0.0017791653118924317	0.0	0.0	12.0	15246.0
50%	0.6203671161097877	0.01109240811457531	0.0	0.0	61.0	15385.0
75%	0.7171891878209204	0.040774391717896444	0.0	1.0	204.0	15428.0
max	0.9984166989789324	0.5913784490587581	1.0	1.0	566.0	15478.0
