superfamily	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
a.1.1	0.9352972789567595	0.36636970170046423	0.9523809523809523	1.0	13.619047619047619	7526.0	21
a.1.2	0.588016967126193	0.005505151758325809	0.0	0.0	1.3333333333333333	7544.0	3
a.100.1	0.7686485677629924	0.1204194994113436	0.5882352941176471	0.8235294117647058	14.823529411764707	7530.0	17
a.102.1	0.905561141814461	0.3196813970539012	0.6666666666666666	0.9333333333333333	12.4	7532.0	15
a.102.3	0.998431216580494	0.519523592042676	0.5	1.0	1.5	7543.0	4
a.102.4	0.604965526385574	0.06874866269882292	0.2	0.2	3.6	7542.0	5
a.103.1	1.0	1.0	1.0	1.0	1.0	7545.0	2
a.104.1	0.7790527991509684	0.1828580218329455	0.4444444444444444	0.7777777777777778	4.0	7538.0	9
a.11.2	0.8506428950159067	0.0008136888616384822	0.0	0.0	1.3333333333333333	7544.0	3
a.111.1	0.8174487451396253	0.33379868900310683	0.6666666666666666	0.6666666666666666	2.0	7544.0	3
a.114.1	0.5742544731610338	0.0001948791260333877	0.0	0.0	1.0	7545.0	2
a.116.1	0.6519971721456345	0.0020149865947301174	0.0	0.0	1.3333333333333333	7544.0	3
a.118.1	0.6345468463617298	0.07412483463187274	0.5957446808510638	0.9148936170212766	43.659574468085104	7500.0	47
a.118.17	0.37557172212647494	0.0003163269450470287	0.0	0.0	2.0	7543.0	4
a.118.26	0.9957587806494367	0.015869565217391305	0.0	0.0	1.0	7545.0	2
a.118.8	0.6710257222033562	0.04673044534747177	0.3684210526315789	0.6842105263157895	26.894736842105264	7509.0	38
a.118.9	0.7437030407495802	0.3115608064850789	0.8	0.8	3.6	7542.0	5
a.123.1	0.8569133183043806	0.45278740999212563	0.5	0.5	1.6666666666666667	7541.0	6
a.124.1	0.9651093439363817	0.012972589792060491	0.0	0.0	1.0	7545.0	2
a.126.1	0.9998895369388476	0.7083333333333334	0.6666666666666666	1.0	1.3333333333333333	7544.0	3
a.127.1	0.8024739238044727	0.35824396351118776	0.6	0.8	3.2	7542.0	5
a.128.1	0.8576172788032698	0.10850926010568213	0.4444444444444444	0.5555555555555556	6.444444444444445	7538.0	9
a.130.1	0.892806947759215	0.002967570272782954	0.0	0.0	2.8	7542.0	5
a.132.1	0.8904304171036063	0.3498757462305434	0.7777777777777778	0.8888888888888888	6.888888888888889	7538.0	9
a.133.1	0.9097185401201838	0.2586848971369187	0.3333333333333333	0.6666666666666666	2.0	7544.0	3
a.138.1	0.9586201011441555	0.5102108316363103	0.9166666666666666	0.9166666666666666	6.5	7535.0	12
