index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	5768.0	5768.0	5768.0	5768.0	5768.0	5768.0
mean	0.7565865783359039	0.16262603667495146	0.44764216366158116	0.6373092926490985	24.94001386962552	7515.9160887656035
std	0.18280323994622547	0.23769450559056163	0.49729421042216354	0.4808183014239429	35.037365782911394	37.82433039718272
min	0.0011931592204693642	6.635700066357e-05	0.0	0.0	1.0	7386.0
25%	0.6440264788380691	0.007117014733179865	0.0	0.0	4.0	7507.0
50%	0.7633222278880887	0.05306655708623799	0.0	1.0	12.0	7530.0
75%	0.905347957918102	0.22149359092344273	1.0	1.0	31.0	7541.0
max	1.0	1.0	1.0	1.0	160.0	7545.0
