index	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
count	718.0	718.0	718.0	718.0	718.0	718.0	718.0
mean	0.8128206351729476	0.24667046417416985	0.41762886498791396	0.5458135469939761	7.874508346940909	10358.126740947075	11.87325905292479
std	0.18275113039313254	0.2896621965410544	0.35946251121267003	0.3720361633606644	15.972937866033936	19.977653714617393	19.977653714617393
min	0.02957308248914615	5.340977302938229e-05	0.0	0.0	1.0	10150.0	2.0
25%	0.7087949521116992	0.017217715398345115	0.0	0.2	1.3333333333333333	10358.0	3.0
50%	0.854332836016896	0.13598418248806296	0.4	0.6666666666666666	2.6666666666666665	10365.0	5.0
75%	0.9677073726636123	0.3758744354374544	0.75	0.8984028393966282	7.3	10367.0	12.0
max	1.0	1.0	1.0	1.0	193.04545454545453	10368.0	220.0
