CF	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
2000000	0.7313844428350736	0.037770242675294136	0.1595744680851064	0.5425531914893617	77.51063829787235	11756.627659574468	94
2000001	0.9161743191537249	0.0009548437949537786	0.0	0.0	1.3333333333333333	11848.0	3
2000002	0.25461297519350923	0.00044291428941482466	0.0	0.0	7.238095238095238	11809.0	42
2000003	0.8052427923834701	0.022716579326112755	0.04878048780487805	0.21951219512195122	7.365853658536586	11810.0	41
2000009	0.5981852589642411	0.006351081701132493	0.018867924528301886	0.1509433962264151	34.339622641509436	11798.0	53
2000014	0.584590106040782	0.045202843633379494	0.1278409090909091	0.3522727272727273	322.48295454545456	11498.764204545454	352
2000016	0.717752882516478	0.039982545857342476	0.08542713567839195	0.36683417085427134	166.51256281407035	11651.854271356784	199
2000021	0.9605966144486329	0.11349668279424853	0.25	0.4642857142857143	9.785714285714286	11822.035714285714	28
2000024	0.1667355555758682	0.00011742879689575704	0.0	0.0	1.975	11771.0	80
2000025	0.7778988384331413	0.02621862402338077	0.1206896551724138	0.39655172413793105	28.96551724137931	11793.0	58
2000030	0.7706845702224737	0.02778718150570461	0.18421052631578946	0.47368421052631576	33.05263157894737	11813.0	38
2000031	0.8635666181154993	0.1966400469058357	0.6039325842696629	0.8230337078651685	307.35955056179773	11495.0	356
2000032	0.599341661039838	0.008573873212291786	0.0	0.0	1.3333333333333333	11848.0	3
2000036	0.7512114344607277	0.03466649557013989	0.15384615384615385	0.46153846153846156	61.87692307692308	11786.0	65
2000041	0.8376887938318547	0.007562897821556067	0.0	0.125	6.0	11835.0	16
2000045	0.8163940753606408	0.0010557951545846266	0.0	0.0	2.857142857142857	11844.0	7
2000047	0.703711474243381	0.05418473771402644	0.4383561643835616	0.6438356164383562	61.013698630136986	11778.0	73
2000048	0.7921888250753331	0.09362678607981621	0.44554455445544555	0.7128712871287128	64.0990099009901	11749.722772277228	101
2000049	0.730333974668739	0.0004929160283328298	0.0	0.0	1.9649122807017543	11794.0	57
2000051	0.8146926155146295	0.252562058704562	0.6805251641137856	0.8971553610503282	389.34792122538295	11394.0	457
2000058	0.6963202551976018	0.004445842184586019	0.0	0.0975609756097561	3.8048780487804876	11810.0	41
2000062	0.7908579404184071	0.04375672938450179	0.05405405405405406	0.3783783783783784	25.2972972972973	11814.0	37
2000067	0.5841151195212498	0.005734060455229302	0.0	0.011494252873563218	42.04597701149425	11764.0	87
2000068	0.6543376391813891	0.0015604811110266938	0.0	0.0	8.363636363636363	11840.0	11
2000069	0.7132266456695681	0.014920688845378121	0.0	0.2	12.32	11826.0	25
2000073	0.7011581733815562	0.01292431829599182	0.022727272727272728	0.29545454545454547	35.81818181818182	11806.272727272728	44
2000077	0.7776952882504486	0.009820892819826715	0.038461538461538464	0.11538461538461539	9.307692307692308	11799.0	52
2000080	0.7026370713641218	0.02781922058545788	0.24096385542168675	0.6144578313253012	78.81927710843374	11767.975903614459	83
2000081	0.4461298956393679	0.00016621160363447304	0.0	0.0	1.9259259259259258	11824.0	27
2000085	0.7656676032139109	0.1048647732273682	0.4387755102040816	0.7755102040816326	158.1734693877551	11655.0	196
2000090	0.765587457594714	0.13763705385282132	0.5241379310344828	0.7034482758620689	123.9448275862069	11705.641379310346	145
2000094	0.8655968603128398	0.01468537724505063	0.0	0.3333333333333333	16.38095238095238	11830.0	21
2000096	0.6141331870357866	0.00014348630115931758	0.0	0.0	1.3333333333333333	11848.0	3
2000097	0.7406180715694244	0.10904040157946021	0.5454545454545454	0.6439393939393939	96.21212121212122	11718.977272727272	132
2000100	0.6952213635834436	0.04327857969051955	0.2608695652173913	0.4891304347826087	107.20652173913044	11667.0	184
2000102	0.8130899113550022	0.002963714583430062	0.0	0.0	5.0	11845.0	6
2000103	0.9081029883033176	0.006084287227448269	0.0	0.125	6.75	11843.0	8
2000104	0.9765406044234342	0.015995664812916487	0.0	0.2	3.6	11846.0	5
2000112	0.918138434626553	0.1740553195695436	0.3939393939393939	0.6515151515151515	56.63636363636363	11785.0	66
2000117	0.748194806096497	0.07653625002260406	0.3764705882352941	0.611764705882353	74.68235294117648	11766.0	85
2000118	0.6036609425344165	0.0002744111263618994	0.0	0.0	1.9764705882352942	11766.0	85
2000119	0.7877263031643734	0.009920861175666	0.0	0.2	12.666666666666666	11836.0	15
2000120	0.7543217380123842	0.012055306884652213	0.0	0.05172413793103448	17.344827586206897	11793.0	58
2000125	0.5455919462525927	0.0018016105837174968	0.0	0.0	12.75	11835.0	16
2000128	0.9976713099760799	0.2917799870439824	0.5	0.8333333333333334	3.0	11845.0	6
2000130	0.3912409401797394	0.0002789366519491398	0.0	0.0	3.8545454545454545	11796.0	55
2000134	0.6177002132896924	0.0010916379241960228	0.0	0.0	1.9259259259259258	11824.0	27
2000135	0.7494907010704932	0.0012826290899107578	0.0	0.0	5.714285714285714	11837.0	14
2000138	0.7628789662493476	0.015657365388020424	0.0	0.25925925925925924	20.814814814814813	11824.0	27
2000139	0.978411994286519	0.20324213196361426	0.4375	0.875	14.875	11835.0	16
2000141	0.5982717749826373	0.0016631792644350566	0.0	0.0	14.692307692307692	11823.0	26
2000142	0.44655667144906747	7.999748924203859e-05	0.0	0.0	1.0	11849.0	2
2000150	0.9524392302498312	0.0013383720753587212	0.0	0.0	1.3333333333333333	11848.0	3
2000155	0.9937081962642391	0.010653209980375666	0.0	0.0	1.0	11835.5	2
2000157	0.7648691125984501	0.05854157930761286	0.45161290322580644	0.6129032258064516	32.87096774193548	11789.0	62
2000171	0.9321514998030278	0.027896604910897044	0.0	0.2	2.4	11846.0	5
2000175	0.9670992137214058	0.01854029896271966	0.0	0.3333333333333333	5.777777777777778	11842.0	9
2000181	0.9886601637015192	0.5005419966785893	0.5298013245033113	0.9470198675496688	125.40397350993378	11700.0	151
2000187	0.49566872080589797	0.0003221728170698806	0.0	0.0	3.2	11846.0	5
2000193	0.9550541915387439	0.7023011949464222	0.9714285714285714	0.9714285714285714	22.857142857142858	11816.0	35
2000204	0.1970093258662032	0.000107738894948864	0.0	0.0	1.8666666666666667	11836.0	15
2000219	0.48599048101836206	0.0001595474238455908	0.0	0.0	1.8666666666666667	11836.0	15
2000221	0.453613270248958	0.0010543750193351003	0.0	0.0	1.8666666666666667	11836.0	15
2000235	0.847020239201535	0.002483932415901485	0.0	0.0	4.714285714285714	11837.0	14
2000237	0.9813595050886048	0.016453622326942127	0.0	0.0	4.0	11842.0	9
2000265	0.9034562406522892	0.013367616317096142	0.0	0.2857142857142857	2.857142857142857	11844.0	7
2000268	0.7304461973914861	0.0022534092817441194	0.0	0.0	4.285714285714286	11844.0	7
2000284	0.6861722217530426	0.002194277305131001	0.0	0.0	8.4	11841.0	10
2000304	0.9684194238127392	0.0018599878022165408	0.0	0.0	1.3333333333333333	11848.0	3
2000308	0.784843930512345	0.06699665435402336	0.2222222222222222	0.2962962962962963	10.37037037037037	11824.0	27
2000314	0.7748911352094667	0.0005049703968657196	0.0	0.0	1.75	11843.0	8
2000318	0.7738514170670304	0.027514433917569362	0.06666666666666667	0.2	5.066666666666666	11836.0	15
2000320	0.8938455205606688	0.0014641724119179747	0.0	0.0	3.0	11843.0	8
2000325	0.7836196224079233	0.0027047032630312232	0.0	0.0	1.5	11847.0	4
2000326	0.5963564089495689	0.010614949669014504	0.008264462809917356	0.17355371900826447	66.99173553719008	11730.0	121
2000335	0.5752810202911778	0.00336296326786947	0.0	0.02702702702702703	26.10810810810811	11814.0	37
2000349	0.880268479540105	0.07016303148323716	0.375	0.6875	13.375	11835.0	16
2000353	0.6797514844389844	0.001904639669615714	0.0	0.0	3.272727272727273	11840.0	11
2000358	0.9724982329061032	0.5586658878809092	0.7777777777777778	0.8888888888888888	5.111111111111111	11842.0	9
2000370	0.9660491222147197	0.0016453682377213159	0.0	0.0	1.3333333333333333	11848.0	3
2000395	0.9204117489189318	0.40685409352632684	0.7733333333333333	0.9466666666666667	72.37333333333333	11776.0	75
2000403	0.5183441006714457	0.0007111316066754097	0.0	0.0	5.090909090909091	11839.363636363636	11
2000408	0.8340497255684067	0.023898537243223616	0.15151515151515152	0.2727272727272727	21.87878787878788	11818.0	33
2000411	0.4873087337587493	0.004251762325207798	0.04	0.08	13.12	11826.0	25
2000422	0.8768405012961078	0.2938091688307687	0.6875	0.7916666666666666	37.041666666666664	11803.0	48
2000425	0.6498811936121965	0.0006020023907328748	0.0	0.0	2.857142857142857	11844.0	7
2000442	0.7004362265000562	0.03440042146100902	0.14285714285714285	0.42857142857142855	5.428571428571429	11844.0	7
2000446	0.7291103983794732	0.0002056677059425504	0.0	0.0	1.3333333333333333	11848.0	3
2000453	0.7058539767041863	0.024373239216962	0.034482758620689655	0.25862068965517243	39.275862068965516	11793.0	58
2000457	0.6108067040640893	0.0077173797572055326	0.06349206349206349	0.19047619047619047	40.92063492063492	11788.0	63
2000460	0.3807072326778631	6.964192553948305e-05	0.0	0.0	1.0	11849.0	2
2000464	0.3834145775301764	0.00015727305109423516	0.0	0.0	2.0	11847.0	4
2000468	0.7295176819473709	0.0384242058536523	0.22727272727272727	0.3181818181818182	13.272727272727273	11829.0	22
2000470	0.6489476942123181	0.00028450729781512876	0.0	0.0	2.5	11847.0	4
2000479	0.9939235378512954	0.009585084033613446	0.0	0.0	1.0	11849.0	2
2000522	0.8408015043739375	0.04269359450893535	0.18604651162790697	0.4418604651162791	35.86046511627907	11808.0	43
2000526	0.9956462412784154	0.020881594733995864	0.0	0.0	1.3333333333333333	11848.0	3
2000530	0.7201004388926401	0.0006298963645161321	0.0	0.0	1.3333333333333333	11848.0	3
2000538	0.6892559372912592	0.002999046466760724	0.0	0.0	12.588235294117647	11834.0	17
2000539	0.9512780619665595	0.013846937255847855	0.0	0.1	5.4	11841.0	10
2000543	0.686087652552697	0.0055879088644343	0.0	0.018518518518518517	30.62962962962963	11796.685185185184	54
2000557	0.6176159329146413	0.00856727735479123	0.05128205128205128	0.07692307692307693	9.025641025641026	11811.128205128205	39
2000559	0.9334964975947337	0.000639635715315146	0.0	0.0	1.0	11849.0	2
2000560	0.974222090929552	0.002940672918246992	0.0	0.0	1.3333333333333333	11848.0	3
2000563	0.27672759779567785	0.00010985971439204732	0.0	0.0	1.8333333333333333	11839.0	12
2000566	0.7973432092512872	0.001572685663164097	0.0	0.0	3.0	11847.0	4
2000570	0.5578064325510721	0.00022523427640434775	0.0	0.0	1.6	11846.0	5
2000578	0.7236284070379354	0.06305067660836972	0.29411764705882354	0.49019607843137253	39.84313725490196	11800.0	51
2000582	0.947084142121698	0.0016439108600125548	0.0	0.0	1.0	11849.0	2
2000591	0.7760348451161282	0.014216223942133772	0.09523809523809523	0.23809523809523808	16.857142857142858	11830.0	21
2000595	0.8070982444294396	0.0003756702190541032	0.0	0.0	1.3333333333333333	11848.0	3
