SF	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
3000264	0.8748066463122895	0.018042712499468767	0.11538461538461539	0.3076923076923077	16.153846153846153	23033.0	26
3000265	0.9095779291198541	0.0008349160389911266	0.0	0.0	1.6666666666666667	23053.0	6
3000266	0.8877317293499379	0.0042296728692806295	0.0	0.06666666666666667	8.4	23044.0	15
3000267	0.8953796951468722	0.003555422225864901	0.0	0.0	4.9411764705882355	23042.0	17
3000268	0.8479966542881527	0.002661112712312517	0.0	0.0625	9.0	23043.0	16
3000272	0.6460125724574526	0.0013317933274187676	0.0	0.0	13.92	23034.0	25
3000273	0.5780619440225646	0.02509732398510478	0.0	0.07142857142857142	6.857142857142857	23045.0	14
3000274	0.9465739857146989	0.004785189438379746	0.0	0.0	3.6	23054.0	5
3000276	0.7058213335646543	0.00018980644356288991	0.0	0.0	1.3333333333333333	23056.0	3
3000278	0.8154831622914652	0.03555025370099297	0.14285714285714285	0.2857142857142857	5.142857142857143	23052.0	7
3000283	0.7224108715473151	0.006551813261636291	0.0	0.22727272727272727	16.0	23037.0	22
3000295	0.9024074888766328	0.018693616033625234	0.09090909090909091	0.2727272727272727	19.727272727272727	23037.0	22
3000299	0.8861664533715096	0.0028749376337040555	0.0	0.0	6.0	23051.0	8
3000300	0.8891279120211705	0.02340681381988361	0.0	0.25	3.75	23051.0	8
3000304	0.9587610831228923	0.6098402514705304	0.5211267605633803	0.9436619718309859	41.971830985915496	22988.0	71
3000305	0.8326207723965762	0.00035106439023841667	0.0	0.0	1.951219512195122	23018.0	41
3000308	0.9588489239847274	0.08225890092645921	0.45454545454545453	0.6363636363636364	8.545454545454545	23048.0	11
3000309	0.7861497887219437	0.03154171999492362	0.12987012987012986	0.4675324675324675	55.76623376623377	22982.0	77
3000310	1.0	1.0	1.0	1.0	1.0	23057.0	2
3000312	0.8891038431508631	0.0005026789538804093	0.0	0.0	2.4	23054.0	5
3000313	0.9636862502358035	0.5412622824859353	0.7293447293447294	0.8746438746438746	274.65527065527067	22708.0	351
3000318	0.9295706971428288	0.005841644923135355	0.0	0.11764705882352941	7.764705882352941	23042.0	17
3000320	0.867383536372583	0.20380766937743142	0.5555555555555556	0.6388888888888888	24.27777777777778	23023.0	36
3000325	0.9037580990396854	0.004724425713176477	0.0	0.09090909090909091	7.090909090909091	23048.0	11
3000330	0.8300654271818946	0.06549336933945825	0.2727272727272727	0.5454545454545454	15.090909090909092	23037.0	22
3000334	0.8344023783070821	0.02887014492059522	0.03571428571428571	0.25	41.607142857142854	23003.0	56
3000335	0.9068170409756823	0.0025273076911377624	0.0	0.0	3.4285714285714284	23052.0	7
3000336	0.893678267767284	0.0005610538715631492	0.0	0.0	1.7142857142857142	23052.0	7
3000337	0.4877291061020234	0.00021264684582177515	0.0	0.0	5.333333333333333	23047.0	12
3000338	0.8352237666494868	0.001267417940312324	0.0	0.0	3.272727272727273	23048.0	11
3000345	0.9519394806847097	0.0009671183254172954	0.0	0.0	1.3333333333333333	23056.0	3
3000350	0.9966892204487624	0.014306298677023712	0.0	0.0	1.3333333333333333	23056.0	3
3000351	0.647009052692843	0.0008896802899335756	0.0	0.0	8.909090909090908	23048.0	11
3000352	0.8717760161163858	0.04256885524858985	0.08333333333333333	0.25	4.833333333333333	23047.0	12
3000354	0.852537410540013	0.05253934541313894	0.0	0.5	1.5	23055.0	4
3000376	0.8483759859632549	0.0025612486479081008	0.0	0.0	6.375	23043.0	16
3000379	0.8396164078540238	0.0004443492723092115	0.0	0.0	2.4	23054.0	5
3000382	0.8784083680314595	0.0018045171805179576	0.0	0.0	1.3333333333333333	23056.0	3
3000388	0.9396164448425077	0.14822961092189174	0.5172413793103449	0.735632183908046	21.977011494252874	22972.0	87
3000390	0.7851704605316162	0.004195951197983847	0.0	0.125	3.25	23051.0	8
3000394	0.7499945781826067	0.00017489427342425804	0.0	0.0	2.0	23055.0	4
3000396	0.818413091777859	0.0018844666208031728	0.0	0.0	6.0	23051.0	8
3000398	0.8082716072514095	0.00966916562911137	0.0	0.16666666666666666	4.833333333333333	23047.0	12
3000399	0.7387231089521166	0.00011574425161401095	0.0	0.0	1.3333333333333333	23056.0	3
3000401	0.841752299802955	0.005230208050162037	0.0	0.0	11.826086956521738	23036.0	23
3000403	0.9080168452713872	0.46053500705196104	0.9085365853658537	0.9146341463414634	52.1219512195122	22895.0	164
3000404	0.7876097767891435	0.003993865198217232	0.0	0.06896551724137931	21.79310344827586	23030.0	29
3000408	0.49146063760572545	7.157421152965253e-05	0.0	0.0	1.5	23055.0	4
3000412	0.8780526337138849	0.028316745284315676	0.09836065573770492	0.5081967213114754	32.19672131147541	22998.0	61
3000416	0.8629650975434421	0.0021107837130941126	0.0	0.0	3.4285714285714284	23052.0	7
3000419	0.911421777282433	0.013281506249640111	0.016129032258064516	0.11290322580645161	30.806451612903224	22997.0	62
3000421	0.690161504872618	0.00022469523358672143	0.0	0.0	2.4	23054.0	5
3000424	0.8655501466042171	0.011776300824131681	0.0	0.2	10.533333333333333	23044.0	15
3000426	0.635611907780519	0.00027870474671594126	0.0	0.0	5.052631578947368	23040.0	19
3000428	0.7374686626993543	0.05590880574813873	0.5569620253164557	0.7215189873417721	71.46835443037975	22980.0	79
3000430	0.7841879954124444	0.0017191063533696278	0.0	0.0	14.193548387096774	23028.0	31
3000433	0.9556203698324724	0.010922904803382396	0.0	0.047619047619047616	3.619047619047619	23038.0	21
3000434	0.8052868532526063	0.003727534989795214	0.0	0.0	18.689655172413794	23030.0	29
3000436	0.5844085266175868	0.0004447623237961762	0.0	0.0	7.384615384615385	23046.0	13
3000438	0.8967016524265949	0.00021039692066309216	0.0	0.0	1.0	23057.0	2
3000441	0.8166514747397456	0.010621749402394586	0.0	0.10526315789473684	22.42105263157895	23021.0	38
3000442	0.78002280558241	0.004250682472410785	0.0	0.0	2.857142857142857	23052.0	7
3000445	0.5394660936964935	0.016242399103041837	0.1564625850340136	0.42857142857142855	79.19727891156462	22912.0	147
3000453	0.8313552736210511	0.0007469170438062799	0.0	0.0	2.5	23055.0	4
3000458	0.7774287182413891	0.0007951832805624411	0.0	0.0	7.2	23029.0	30
3000464	0.8906625025302912	0.0007400038941447501	0.0	0.0	2.4	23054.0	5
