CF	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
2000000	0.65917779176781	0.024721067006211076	0.15432098765432098	0.49382716049382713	130.9506172839506	22896.62962962963	162
2000001	0.36446222506615766	0.00011028905710676857	0.0	0.0	3.0	23051.0	8
2000002	0.5141375288763316	0.0004594572366898076	0.0	0.0	9.612403100775193	22930.0	129
2000003	0.5950593407595792	0.006150720667448196	0.0	0.0847457627118644	12.677966101694915	23000.0	59
2000009	0.554127920140673	0.004070751188646263	0.0	0.04285714285714286	48.91428571428571	22989.0	70
2000014	0.550945273312148	0.03250315222668821	0.08139534883720931	0.29796511627906974	625.8343023255813	22370.74418604651	688
2000016	0.6263888725931892	0.03211798754471205	0.058823529411764705	0.3137254901960784	388.5098039215686	22599.694989106752	459
2000021	0.6399566509903395	0.0034673874288107826	0.0	0.06976744186046512	20.74418604651163	23012.162790697676	43
2000024	0.5785357336174881	0.0002183385379649389	0.0	0.0	1.9884393063583814	22886.0	173
2000025	0.6051036851698229	0.006855489442023705	0.028368794326241134	0.20567375886524822	64.53900709219859	22918.0	141
2000030	0.6691029043680672	0.016041062385634266	0.07142857142857142	0.4107142857142857	50.32142857142857	23003.0	56
2000031	0.6538458410936039	0.08348016184053546	0.3154875717017208	0.7973231357552581	884.2313575525812	22013.0	1046
2000032	0.47485108720795743	5.534274187166815e-05	0.0	0.0	1.3333333333333333	23056.0	3
2000036	0.6216646657624637	0.013633124340422957	0.11650485436893204	0.2912621359223301	93.68932038834951	22956.0	103
2000041	0.3171156408934611	0.0006466652594735047	0.0	0.03225806451612903	6.967741935483871	23028.0	31
2000045	0.6324313980922605	0.0009670389082605832	0.0	0.0	8.333333333333334	23029.0	30
2000047	0.5768003230171125	0.01283303108368778	0.22131147540983606	0.4098360655737705	101.29508196721312	22937.0	122
2000048	0.5812172939827912	0.010384953732128277	0.10362694300518134	0.24352331606217617	112.30051813471502	22865.730569948188	193
2000049	0.6992394675405085	0.00022426873249860047	0.0	0.008695652173913044	1.982608695652174	22944.0	115
2000051	0.6677373672815696	0.10926644831617874	0.541343669250646	0.8410852713178295	656.937984496124	22285.0	774
2000058	0.6659079122967346	0.001356970112561025	0.0	0.0	9.375	22979.0	80
2000062	0.612538243916395	0.014628410254434421	0.06578947368421052	0.21052631578947367	54.473684210526315	22983.0	76
2000067	0.5019900407114348	0.004337689538460775	0.011976047904191617	0.0658682634730539	85.47305389221557	22892.0	167
2000068	0.5772782690968108	0.0014014095083149489	0.0	0.0	18.24	23034.0	25
2000069	0.4514839743952497	0.001851817479448416	0.0	0.07142857142857142	20.238095238095237	23017.0	42
2000073	0.5477972609698065	0.005409985087306363	0.011494252873563218	0.08045977011494253	63.95402298850575	22970.96551724138	87
2000077	0.7002161255787127	0.01266794456530432	0.047619047619047616	0.06349206349206349	11.142857142857142	22996.0	63
2000080	0.6152303413912361	0.017094468255353282	0.20512820512820512	0.42735042735042733	110.92307692307692	22941.965811965812	117
2000081	0.37712443618561786	0.00010114516508975863	0.0	0.0	1.9793814432989691	22962.0	97
2000085	0.5588216286309251	0.03451561285490709	0.25547445255474455	0.5620437956204379	223.97810218978103	22785.0	274
2000090	0.6217740321991849	0.04202424097876597	0.14195583596214512	0.3943217665615142	246.10094637223975	22741.318611987383	317
2000094	0.6186884085215069	0.003408346373458782	0.0	0.12	19.84	23034.0	25
2000096	0.25164045553145337	4.881485167221368e-05	0.0	0.0	1.7777777777777777	23050.0	9
2000097	0.6017917324647442	0.03264085836025354	0.29777777777777775	0.49777777777777776	166.33777777777777	22833.933333333334	225
2000100	0.5690761094798983	0.015492800091788982	0.06168831168831169	0.2857142857142857	175.1103896103896	22751.0	308
2000102	0.7139114052700727	0.002039326846490264	0.0	0.0	5.714285714285714	23052.0	7
2000103	0.8675627661283843	0.0021166168114303695	0.0	0.0	7.333333333333333	23050.0	9
2000104	0.8994303230097452	0.0011560467397015448	0.0	0.0	3.6	23054.0	5
2000112	0.579211600129256	0.033616810295645304	0.3157894736842105	0.5112781954887218	104.87218045112782	22926.0	133
2000117	0.7266901513083092	0.02600438585361711	0.2222222222222222	0.5079365079365079	106.01587301587301	22933.0	126
2000118	0.38456860463984105	0.00013560704466026303	0.0	0.0	1.9827586206896552	22943.0	116
2000119	0.6132453240113662	0.002290855141372349	0.0	0.0	15.052631578947368	23040.0	19
2000120	0.5070505538355933	0.0017878275520597	0.0	0.007874015748031496	28.614173228346456	22932.0	127
2000125	0.43075723781456937	0.0007559248713618114	0.0	0.0	20.23076923076923	23033.0	26
2000128	0.8869310998735777	0.001545087362823709	0.0	0.0	3.4285714285714284	23052.0	7
2000130	0.43382770024193645	0.00016346835812707422	0.0	0.0	3.9183673469387754	22961.0	98
2000134	0.6861483855102637	0.003777221681768487	0.016129032258064516	0.06451612903225806	7.483870967741935	22997.0	62
2000135	0.6743056911715778	0.000828611313893983	0.0	0.0	6.0	23043.0	16
2000138	0.5346744641868241	0.0037079965135194655	0.031746031746031744	0.12698412698412698	44.476190476190474	22996.0	63
2000139	0.9305541025267461	0.04794419832950224	0.0	0.75	14.875	23043.0	16
2000141	0.6852295603172848	0.0025802042198191555	0.0	0.0	32.375	22991.625	64
2000142	0.407225795923089	8.50998712807165e-05	0.0	0.0	1.7142857142857142	23052.0	7
2000150	0.77198270876706	0.00014606143116133207	0.0	0.0	1.3333333333333333	23056.0	3
2000155	0.745222824694257	0.0006053320296147274	0.0	0.0	2.857142857142857	23028.428571428572	7
2000157	0.7683403793907949	0.016172963206498435	0.1	0.3	43.8	22979.0	80
2000171	0.7642868245636866	0.00044147265680009174	0.0	0.0	2.6666666666666665	23053.0	6
2000175	0.7253183435290034	0.0065193072620299344	0.0	0.2	6.0	23049.0	10
2000181	0.8836692008574735	0.2353975159686243	0.4555984555984556	0.8803088803088803	210.71814671814673	22800.0	259
2000187	0.3615423752197202	0.0004446668733677269	0.0	0.0	8.555555555555555	23041.0	18
2000193	0.6263646529761897	0.06414450002559845	0.5245901639344263	0.6721311475409836	36.49180327868852	22998.0	61
2000204	0.2717483213221035	7.281965452970587e-05	0.0	0.0	1.92	23034.0	25
2000219	0.4694930853910804	6.616580301273287e-05	0.0	0.0	1.875	23043.0	16
2000221	0.24144733228833612	0.00011401199446795298	0.0	0.0	1.9259259259259258	23032.0	27
2000235	0.5415510569135031	0.0010319554531813652	0.0	0.0	9.428571428571429	23031.0	28
2000237	0.7265095975749358	0.006866648846852211	0.029411764705882353	0.14705882352941177	12.235294117647058	23025.0	34
2000265	0.3884602815747297	0.00031885323833873657	0.0	0.0	8.555555555555555	23041.0	18
2000268	0.8902483530167912	0.0017152110683008827	0.0	0.0	4.666666666666667	23050.0	9
2000284	0.7408761995168625	0.0019854413430495134	0.0	0.0	9.272727272727273	23048.0	11
2000304	0.31826248825272896	4.5872972530723824e-05	0.0	0.0	1.5	23055.0	4
2000308	0.46293333953622495	0.015198382790573133	0.10144927536231885	0.13043478260869565	13.130434782608695	22990.0	69
2000314	0.789093360632162	0.001083984500836319	0.0	0.0	3.5294117647058822	23042.0	17
2000318	0.3113675368602677	0.0001952547450801631	0.0	0.0	5.588235294117647	23025.0	34
2000320	0.5005114418084288	0.00015700953318544523	0.0	0.0	3.652173913043478	23036.0	23
2000325	0.3408940013120245	0.00029902331171023595	0.0	0.0	9.545454545454545	23037.0	22
2000326	0.6054765891751751	0.008267518451851044	0.047337278106508875	0.11834319526627218	88.03550295857988	22890.0	169
2000335	0.47590147882769623	0.0028780590500298857	0.03636363636363636	0.07272727272727272	40.8	23004.0	55
2000349	0.6752234821747676	0.027446692377968675	0.14285714285714285	0.42857142857142855	17.80952380952381	23038.0	21
2000353	0.6306252518364691	0.004811538260697113	0.0	0.07142857142857142	3.4285714285714284	23045.0	14
2000358	0.6311087645433359	0.06439437091681796	0.18181818181818182	0.45454545454545453	6.181818181818182	23048.0	11
2000370	0.3570690203562341	5.6042970213252745e-05	0.0	0.0	1.3333333333333333	23056.0	3
2000395	0.6541864398642643	0.13269985555927752	0.6617647058823529	0.8529411764705882	129.91176470588235	22923.0	136
2000403	0.46315439108785844	0.00027710735696399034	0.0	0.0	5.714285714285714	23043.571428571428	14
2000408	0.6566953230025604	0.009254922835004757	0.007936507936507936	0.12698412698412698	86.15873015873017	22933.0	126
2000411	0.3964537180566284	0.0012921929334986598	0.0	0.0	27.606060606060606	22993.0	66
2000422	0.6485645200437653	0.0196563796432434	0.08045977011494253	0.41379310344827586	66.32183908045977	22972.0	87
2000425	0.4197619744891318	0.0002820257583935519	0.0	0.0	3.2	23049.0	10
2000442	0.5231299136911934	0.0014664493622286439	0.0	0.0	6.888888888888889	23050.0	9
2000446	0.850400474207726	0.00023966649524034353	0.0	0.0	1.3333333333333333	23056.0	3
2000453	0.5945635618874009	0.017717446287800538	0.0761904761904762	0.3619047619047619	73.67619047619047	22954.0	105
2000457	0.5392844754176581	0.003202977867955094	0.0	0.07692307692307693	55.824175824175825	22968.0	91
2000460	0.9323928695350451	0.00048006237276903744	0.0	0.0	1.3333333333333333	23056.0	3
2000464	0.950013554543483	0.0009098895330382386	0.0	0.0	2.0	23055.0	4
2000468	0.5004132322638336	0.003905467699160517	0.03333333333333333	0.16666666666666666	17.933333333333334	23029.0	30
2000470	0.8792669058773953	0.0017407402623305153	0.0	0.0	4.571428571428571	23052.0	7
2000479	0.9895831525982477	0.007652647775304345	0.0	0.0	1.6	23054.0	5
2000522	0.5683162503841308	0.009385291437561815	0.07462686567164178	0.1791044776119403	55.07462686567164	22992.0	67
2000526	0.8606864020819779	0.0054988602397831364	0.0	0.0	2.0	23055.0	4
2000530	0.7336604496493891	0.00046091558726697995	0.0	0.0	1.5	23055.0	4
2000538	0.3867912928958946	0.0022553284682065924	0.022727272727272728	0.13636363636363635	31.045454545454547	23015.0	44
2000539	0.9523086890095925	0.02469804350310017	0.0	0.2857142857142857	7.857142857142857	23045.0	14
2000543	0.5276997925726797	0.0019550586513317194	0.0	0.0	35.77777777777778	22986.76388888889	72
2000557	0.3810784678085335	0.002125741575745704	0.011363636363636364	0.03409090909090909	9.568181818181818	22970.05681818182	88
2000559	0.9588411328446892	0.0006247789543761832	0.0	0.0	1.0	23057.0	2
2000560	0.7005226405274115	9.24578772707631e-05	0.0	0.0	1.3333333333333333	23056.0	3
2000563	0.3095955727029063	9.56056221057069e-05	0.0	0.0	1.9285714285714286	23031.0	28
