index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	11885.0	11885.0	11885.0	11885.0	11885.0	11885.0
mean	0.5960047882019706	0.03577684244330713	0.14976861590239798	0.3357172907025663	225.18350862431637	22764.8307951199
std	0.18447063732913505	0.063668377332071	0.35685948589086214	0.47226047589576947	292.06048354598687	319.52457250465136
min	0.010364514712340844	2.218573900696632e-05	0.0	0.0	1.0	22013.0
25%	0.5073503212127413	0.001495950796201093	0.0	0.0	16.0	22718.0
50%	0.6129890351285674	0.009271477463739191	0.0	0.0	87.0	22923.0
75%	0.7069972457681256	0.039158084116414145	0.0	1.0	316.0	22989.0
max	0.9990890951678667	0.6068570195202346	1.0	1.0	1045.0	23057.0
