index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	19730.0	19730.0	19730.0	19730.0	19730.0	19730.0
mean	0.49746516018659254	0.002361484673445516	0.002280790674100355	0.021540800810947794	60.26092245311708	27469.937962493663
std	0.10330352673243434	0.0034002263313773484	0.04770433953345496	0.14518217186273333	74.53896711990387	96.32857355494806
min	0.0015959955021944694	1.8163984451629308e-05	0.0	0.0	1.0	27173.0
25%	0.46277231227151777	0.0003645980252379095	0.0	0.0	9.0	27427.0
50%	0.4990418122835634	0.0011670358157851515	0.0	0.0	29.0	27503.0
75%	0.5332335744884267	0.003315237600998173	0.0	0.0	85.0	27542.0
max	0.9988935645360226	0.2501615336451686	1.0	1.0	398.0	27570.0
