index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	8105.0	8105.0	8105.0	8105.0	8105.0	8105.0
mean	0.6982300332723137	0.053426928519006024	0.1471930906847625	0.3512646514497224	142.79259716224553	15297.006045650833
std	0.16018669755754003	0.10667108910872226	0.35432015788819843	0.4773949258914058	175.1354596153725	189.95395760510607
min	0.020158945532079864	3.2964135021097044e-05	0.0	0.0	1.0	14914.0
25%	0.6064089968216381	0.0023903172226400296	0.0	0.0	12.0	15247.0
50%	0.7028761463668225	0.012689238675231522	0.0	0.0	61.0	15386.0
75%	0.8096069949719018	0.04850709514108537	0.0	1.0	204.0	15429.0
max	0.9999542822310271	0.9803939810071676	1.0	1.0	566.0	15479.0
