index	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
count	718.0	718.0	718.0	718.0	718.0	718.0	718.0
mean	0.8486007686192611	0.5127209683474974	0.5868073343369101	0.5980828217193634	7.874508346940909	10358.126740947075	11.87325905292479
std	0.18485237634717058	0.3630144201902854	0.414533024574416	0.41205012559762344	15.972937866033936	19.977653714617393	19.977653714617393
min	0.2072241512345679	6.0965623410384204e-05	0.0	0.0	1.0	10150.0	2.0
25%	0.7533825883262857	0.17127741842927788	0.0	0.0	1.3333333333333333	10358.0	3.0
50%	0.9324445131969565	0.5001466107509935	0.7391107078039927	0.75	2.6666666666666665	10365.0	5.0
75%	0.9988513853525371	0.9103165091572524	1.0	1.0	7.3	10367.0	12.0
max	1.0	1.0	1.0	1.0	193.04545454545453	10368.0	220.0
