superfamily	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
a.1.1	0.5026316850692727	0.002770791465037901	0.0	0.05405405405405406	23.2972972972973	10333.0	37
a.1.2	0.5056916843526915	0.0001881486095341828	0.0	0.0	1.5	10366.0	4
a.100.1	0.5306550525321723	0.0031171778447034396	0.0	0.08	20.64	10345.0	25
a.102.1	0.5016620008861975	0.0072259713936769455	0.10526315789473684	0.10526315789473684	15.052631578947368	10351.0	19
a.102.3	0.7841196333815726	0.00037850708066297314	0.0	0.0	1.6	10365.0	5
a.102.4	0.5003579765185787	0.0008529817071790185	0.0	0.0	6.666666666666667	10361.0	9
a.103.1	0.4525979872029839	0.0001229630710529315	0.0	0.0	1.3333333333333333	10367.0	3
a.104.1	0.49887885645094854	0.0015777003925009513	0.0	0.0	14.444444444444445	10334.0	36
a.11.2	0.43972281175638306	0.0001414266432161167	0.0	0.0	1.5	10366.0	4
a.111.1	0.4110312560293266	0.00023262951786490323	0.0	0.0	3.0	10366.0	4
a.114.1	0.6764805169753086	0.0002780423055671355	0.0	0.0	1.0	10368.0	2
a.116.1	0.5947698788037559	0.0006965248795548735	0.0	0.0	5.333333333333333	10361.0	9
a.118.1	0.5073344147568746	0.00538430433079175	0.0	0.07407407407407407	49.77777777777778	10316.0	54
a.118.17	0.5100393954011899	0.00038814894610749535	0.0	0.0	3.2	10365.0	5
a.118.26	0.20179880401234568	6.044325060157942e-05	0.0	0.0	1.0	10368.0	2
a.118.8	0.5341159465337356	0.004424748936469021	0.0	0.057692307692307696	37.73076923076923	10318.0	52
a.118.9	0.3956303825332488	0.0007225075309955049	0.0	0.0	6.0	10362.0	8
a.119.1	0.1116898148148148	5.43718256097644e-05	0.0	0.0	1.0	10368.0	2
a.123.1	0.5266109638575366	0.0004913087781579945	0.0	0.0	1.8333333333333333	10358.0	12
a.124.1	0.6041867644221494	0.000422931988061724	0.0	0.0	2.0	10366.0	4
a.126.1	0.5065397315493804	0.00031199498160415165	0.0	0.0	3.0	10364.0	6
a.127.1	0.6711277128466588	0.0010900627105657117	0.0	0.0	5.777777777777778	10361.0	9
a.128.1	0.4861895901510618	0.0012061222147746538	0.0	0.0	8.714285714285714	10356.0	14
a.130.1	0.46922305845019086	0.01270494070784038	0.0	0.3333333333333333	4.0	10364.0	6
a.132.1	0.436596487393127	0.0008335548414789834	0.0	0.0	9.857142857142858	10356.0	14
a.133.1	0.28946596244131456	0.0001734991970846743	0.0	0.0	2.5	10366.0	4
a.138.1	0.47727933749436613	0.0012077890896271268	0.0	0.0	9.625	10354.0	16
