index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	8525.0	8525.0	8525.0	8525.0	8525.0	8525.0
mean	0.5015637927595027	0.0037614108916128033	0.0030498533724340176	0.03354838709677419	33.94205278592376	10324.559648093842
std	0.12547870663294478	0.005642112437145058	0.05514443282550586	0.18007414178067924	45.868263834369046	52.293152344623444
min	0.0022670268184449283	4.8337200309358084e-05	0.0	0.0	1.0	10150.0
25%	0.45537755077996134	0.0006297648175515533	0.0	0.0	5.0	10310.0
50%	0.5021852301306742	0.0018356378772097423	0.0	0.0	17.0	10344.0
75%	0.5485587154188432	0.004711952390747213	0.0	0.0	42.0	10360.0
max	0.9995175142333301	0.20273603614238916	1.0	1.0	219.0	10368.0
