index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	18528.0	18528.0	18528.0	18528.0	18528.0	18528.0
mean	0.6135662366862901	0.06724262311242288	0.22501079447322972	0.3438579447322971	501.58743523316065	32257.231433506044
std	0.20229678951211252	0.11791636941187493	0.4176007053436695	0.47500719622008875	860.9385801901133	1945.4348090588912
min	0.011850340943786692	1.5619630751929024e-05	0.0	0.0	1.0	28998.0
25%	0.5214820154448916	0.00370720591185465	0.0	0.0	38.0	28998.0
50%	0.6007833688196516	0.0246602348126108	0.0	0.0	248.0	33345.0
75%	0.7639252720606897	0.05818762780256638	0.0	1.0	651.0	33625.0
max	1.0	1.0	1.0	1.0	4769.0	33766.0
