fold	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
a.1	0.3405863552407041	0.0007044716506303608	0.0	0.0	9.85483870967742	14218.112903225807	62
a.10	0.767669120159753	0.0010889087018753879	0.0	0.0	2.2	14273.6	5
a.101	0.7510895543371292	0.039706813495575824	0.0	1.0	25.0	14226.0	1
a.102	0.7603618235588108	0.05138329035453714	0.25	0.4423076923076923	34.59615384615385	14226.0	52
a.11	0.8235219699800697	0.004024041070965317	0.0	0.0	3.3333333333333335	14272.0	6
a.117	0.72084374491588	0.021689404073320356	0.0	0.0	119.0	14101.0	1
a.118	0.6160934363962329	0.022616956126098115	0.11299435028248588	0.4124293785310734	134.89830508474577	14101.0	177
a.136	0.8192105447661782	0.008323602623828542	0.0	0.0	15.0	14263.0	1
a.137	0.7277981323637916	0.004650087138643453	0.0	0.0	14.733333333333333	14263.0	15
a.139	0.9313014114787811	0.01234833733883124	0.0	0.0	12.0	14264.0	1
a.140	0.8660352922950822	0.04874969127746224	0.2857142857142857	0.35714285714285715	11.142857142857142	14264.0	14
a.143	0.39858474041897285	5.822755327821125e-05	0.0	0.0	1.0	14273.0	1
a.144	0.554348770405661	0.0004903660779473209	0.0	0.0	1.8	14273.0	5
a.158	0.8841817148285717	0.017235382565604564	0.0	1.0	9.0	14269.0	1
a.159	0.8468707307302631	0.047047764435639225	0.2222222222222222	0.3333333333333333	5.666666666666667	14269.0	9
a.2	0.7298562079830635	0.02130699166121669	0.1320754716981132	0.3018867924528302	48.886792452830186	14225.0	53
a.22	0.9079975473020322	0.005850156639785633	0.0	0.0	8.0	14270.0	1
a.23	0.7967880315017398	0.010417354315284852	0.1111111111111111	0.1111111111111111	15.444444444444445	14262.111111111111	9
a.24	0.6495495699536435	0.020160269382858316	0.05	0.425	73.5375	14199.1375	80
a.245	0.7486105272990519	0.0003870537152330124	0.0	0.0	3.0	14274.0	1
a.246	0.6837599539956097	0.0005645806114081809	0.0	0.0	3.25	14274.0	4
a.25	0.6189782831220758	0.012584279754432078	0.029411764705882353	0.2647058823529412	24.470588235294116	14210.0	68
a.27	0.4837995440196422	0.0004990586375023473	0.0	0.0	8.0	14255.0	1
a.28	0.4768794942526335	0.0009900949706064333	0.0	0.0	12.666666666666666	14252.958333333334	24
a.29	0.5604798292157062	0.006231628140940145	0.0	0.0410958904109589	53.73972602739726	14206.86301369863	73
a.3	0.8424321125436327	0.07392371092630247	0.0	1.0	312.0	13854.0	1
a.30	0.8950667342519143	0.017307352327077793	0.0	0.1111111111111111	8.333333333333334	14269.0	9
a.302	0.8853906044965445	0.2791995013957369	0.0	1.0	355.0	13685.0	1
a.33	0.8198823034888608	0.0008412700183186318	0.0	0.0	3.0	14274.0	1
a.34	0.7622841354911027	0.0063952073207715135	0.0	0.25	3.75	14274.0	4
a.37	0.9484619157732465	0.0006765899864682003	0.0	0.0	1.0	14271.0	1
a.38	0.9192159224460364	0.0016706087657759805	0.0	0.0	3.625	14260.875	8
a.39	0.6496453468765775	0.004342491830815037	0.0	0.0	27.01123595505618	14190.786516853932	89
a.4	0.846133354280089	0.13975582562387284	0.17176470588235293	0.5905882352941176	242.48470588235296	13854.884705882352	425
a.40	0.5778407615188822	0.0014433600524583925	0.0	0.0	3.7777777777777777	14260.0	18
a.45	0.7971344496601975	0.007840453502687	0.0	0.0	5.0	14273.0	1
a.46	0.8237497921850464	0.00991527213474818	0.0	0.16666666666666666	3.6666666666666665	14272.166666666666	6
a.47	0.76870244103272	0.008400467380055555	0.0	0.09090909090909091	7.7272727272727275	14268.272727272728	11
a.48	0.7061305287303065	0.0012462092059772095	0.0	0.0	6.285714285714286	14271.0	7
a.5	0.8010233621495209	0.010639310017736438	0.020833333333333332	0.16666666666666666	24.25	14230.0	48
a.59	0.8309941613539839	0.015807904905939824	0.0	0.0	62.0	14188.0	1
a.6	0.6849987898944476	0.005858153383930697	0.0	0.0	36.0	14232.0	1
a.60	0.8142250455830424	0.02840789614717712	0.1	0.43333333333333335	76.77777777777777	14188.0	90
a.63	0.3568925643002313	5.447216472382613e-05	0.0	0.0	1.0	14269.0	1
