index	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
count	181.0	181.0	181.0	181.0	181.0	181.0	181.0
mean	0.6389609098440302	0.03827971816636307	0.11773503988863845	0.217068608414815	41.027605787096995	22992.89986227066	65.66298342541437
std	0.22286779408969004	0.08272635297395044	0.21371695362891902	0.29880531407942434	103.12525722563703	122.68881798125953	122.76536884980023
min	0.05216430059911436	2.485518664898588e-05	0.0	0.0	1.0	22013.0	2.0
25%	0.5426151873932984	0.0006569587858696955	0.0	0.0	3.0	22986.76388888889	9.0
50%	0.6661354738866544	0.003290166291861439	0.0	0.014184397163120567	9.375	23031.0	27.0
75%	0.8104259687122098	0.03457677383932543	0.125	0.4380952380952381	35.77777777777778	23050.0	72.0
max	0.9988461872126312	0.44278268991363606	0.9080459770114943	0.972972972972973	884.2313575525812	23057.0	1046.0
