index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	5468.0	5468.0	5468.0	5468.0	5468.0	5468.0
mean	0.6337067166596408	0.07895510200361364	0.2763350402340892	0.4775054864667154	91.39429407461594	9957.698975859546
std	0.19638364393104346	0.13349257513968854	0.44722540642239716	0.49953942109103167	107.02195011012074	116.65481788746318
min	0.0212681375472073	5.074081591231987e-05	0.0	0.0	1.0	9662.0
25%	0.529685775680499	0.0030068261136640406	0.0	0.0	11.0	9920.0
50%	0.6327773214463869	0.02104320850138648	0.0	0.0	48.0	10007.0
75%	0.7824139240511232	0.09119644235669444	1.0	1.0	128.0	10040.0
max	1.0	1.0	1.0	1.0	410.0	10071.0
