index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	6824.0	6824.0	6824.0	6824.0	6824.0	6824.0
mean	0.7152272680606522	0.04361701851786776	0.12895662368112543	0.3216588511137163	20.316529894490035	9813.214830011724
std	0.1934724092091983	0.11221980501816838	0.3351764846394881	0.4671471008854269	22.860537534758855	26.87621801350563
min	0.000508130081300795	5.0833672224481496e-05	0.0	0.0	1.0	9736.0
25%	0.6008513239820595	0.0015685099655171212	0.0	0.0	3.0	9801.0
50%	0.726776344801495	0.007168230304992229	0.0	0.0	10.0	9824.0
75%	0.8672437136256717	0.02780506142334635	0.0	1.0	27.0	9834.0
max	1.0	1.0	1.0	1.0	105.0	9840.0
