superfamily	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
a.1.1	0.815963484325133	0.05418636223418546	0.13333333333333333	0.3333333333333333	7.6	6769.0	15
a.1.2	1.0	1.0	1.0	1.0	1.0	6782.0	2
a.100.1	0.6907704674659462	0.027658105349213848	0.1875	0.25	14.0	6768.0	16
a.102.1	0.9560106876999965	0.16469141390906802	0.16666666666666666	0.8333333333333334	10.166666666666666	6772.0	12
a.102.3	0.9593349063559947	0.0028751877493052437	0.0	0.0	1.3333333333333333	6781.0	3
a.102.4	0.49894035501794753	0.0005223452337931418	0.0	0.0	3.6	6779.0	5
a.104.1	1.0	1.0	1.0	1.0	2.4	6779.0	5
a.11.2	0.930750135181635	0.0025723088328732536	0.0	0.0	1.3333333333333333	6781.0	3
a.111.1	0.8316005505579315	0.001861236504036732	0.0	0.0	2.0	6781.0	3
a.116.1	0.766258663913877	0.2508183297706515	0.3333333333333333	0.6666666666666666	1.3333333333333333	6781.0	3
a.118.1	0.5840670847048652	0.05187751118216115	0.2631578947368421	0.5263157894736842	35.21052631578947	6746.0	38
a.118.17	0.8813965491815366	0.005454049297422791	0.0	0.0	1.3333333333333333	6781.0	3
a.118.26	0.6909097611324093	0.00038687755597412724	0.0	0.0	1.0	6782.0	2
a.118.8	0.6653317481617007	0.017177638152320478	0.08571428571428572	0.42857142857142855	25.02857142857143	6749.0	35
a.118.9	0.8937232630181443	0.063181192670361	0.2	0.6	4.0	6779.0	5
a.121.1	0.5433252751872802	0.00874078104442582	0.0	0.0625	1.9375	6752.0	32
a.124.1	0.9976408139191979	0.0913978494623656	0.0	0.5	1.0	6782.0	2
a.126.1	0.47316425833087583	0.00016633317822242904	0.0	0.0	1.0	6782.0	2
a.127.1	0.5564159292035398	0.11767072988350313	0.25	0.5	2.5	6780.0	4
a.128.1	0.7552681689467878	0.08015543923745348	0.14285714285714285	0.42857142857142855	4.285714285714286	6777.0	7
a.130.1	0.7865105703048181	0.0014413832996984645	0.0	0.0	2.5	6780.0	4
a.132.1	0.6515423315556117	0.03887282721493422	0.14285714285714285	0.2857142857142857	5.428571428571429	6777.0	7
a.133.1	0.9615715479526127	0.010466931386367924	0.0	0.0	2.0	6781.0	3
a.138.1	0.9734183424618305	0.09659197182465946	0.16666666666666666	0.4166666666666667	6.5	6772.0	12
a.140.3	0.9537310131249078	0.0023111374278147138	0.0	0.0	1.3333333333333333	6781.0	3
a.143.1	0.993438513712769	0.04457364341085271	0.0	0.5	1.0	6782.0	2
a.149.1	0.7988128594602566	0.000497899669259818	0.0	0.0	1.3333333333333333	6781.0	3
a.152.1	0.9589799380439594	0.4755368080607177	0.6	0.8	3.6	6779.0	5
a.156.1	0.5750184365781711	0.0006024884528990574	0.0	0.0	2.5	6780.0	4
a.16.1	0.6110926745329399	0.00192133528785899	0.0	0.0	2.5	6780.0	4
a.160.1	0.7216656830923576	0.005255458666562639	0.0	0.16666666666666666	5.0	6778.0	6
a.17.1	0.6689029784724271	0.0024378999891528368	0.0	0.0	1.0	6782.0	2
a.182.1	0.3264022022317259	0.002538305201058732	0.0	0.0	1.3333333333333333	6781.0	3
a.186.1	0.9948392804482453	0.5034722222222222	0.5	0.5	1.0	6782.0	2
a.2.17	0.9448950498943125	0.005620065569640123	0.0	0.0	2.0	6781.0	3
a.2.3	0.930070806903673	0.013219522411809848	0.0	0.2	2.4	6779.0	5
a.2.7	0.8168571779744347	0.006823054920735656	0.0	0.25	3.0	6780.0	4
a.20.1	0.7290591358206755	0.0004027789429516837	0.0	0.0	1.3333333333333333	6781.0	3
a.204.1	0.850098972164847	0.010459990796344333	0.0	0.16666666666666666	4.666666666666667	6778.0	6
a.21.1	0.9504460113689861	0.011486678108345928	0.0	0.14285714285714285	3.4285714285714284	6777.0	7
a.211.1	0.8232805829694677	0.06794482366007717	0.21428571428571427	0.35714285714285715	10.714285714285714	6770.0	14
a.213.1	0.8984107078456444	0.020408674602776906	0.0	0.16666666666666666	4.0	6778.0	6
a.22.1	0.63971078773516	0.03375052554554383	0.21428571428571427	0.21428571428571427	7.714285714285714	6770.0	14
a.231.1	0.2961884399882041	0.00010676833674360038	0.0	0.0	1.0	6782.0	2
a.238.1	0.9969441575686043	0.22801465469554397	0.3333333333333333	1.0	4.666666666666667	6778.0	6
a.24.10	0.8386372577948263	0.01322329319719129	0.0	0.16666666666666666	5.0	6778.0	6
a.24.13	0.9685272575333038	0.0032783318782175323	0.0	0.0	1.3333333333333333	6781.0	3
a.24.16	0.6041175024582104	0.0005974448029190566	0.0	0.0	3.0	6780.0	4
a.24.19	0.9886832792686523	0.019617706237424547	0.0	0.0	1.0	6782.0	2
a.24.3	0.6453817037801701	0.0012111163149240295	0.0	0.0	1.3333333333333333	6781.0	3
a.24.9	0.9473390854275594	0.013087115012496467	0.0	0.0	1.75	6776.0	8
a.243.1	0.6869439119107309	0.0029438549984421845	0.0	0.0	2.0	6781.0	3
a.25.1	0.701373575471843	0.030339842663285467	0.05	0.4	15.6	6764.0	20
a.25.2	0.760026540843409	0.001266882039205683	0.0	0.0	1.0	6782.0	2
a.25.3	0.8766219404305515	0.0022789004780530203	0.0	0.0	1.0	6782.0	2
a.25.4	0.9812739604836331	0.004061171394123993	0.0	0.0	1.0	6782.0	2
a.252.1	0.9151430256561486	0.0035650293481618786	0.0	0.0	1.0	6782.0	2
a.26.1	0.8843556169794372	0.09859918975227135	0.22727272727272727	0.6818181818181818	13.363636363636363	6762.0	22
a.266.1	0.5623678906749251	0.0006930148036649597	0.0	0.0	1.3333333333333333	6781.0	3
a.27.1	0.7741172420576374	0.0005287814288693884	0.0	0.0	1.6666666666666667	6778.0	6
a.278.1	0.7917649950835791	0.0018192894609519769	0.0	0.0	3.0	6780.0	4
a.28.1	0.8267606932153393	0.3693515093163586	0.5	0.75	2.5	6780.0	4
a.28.3	0.5349751757361255	0.0007780507886242486	0.0	0.0	1.3333333333333333	6781.0	3
a.280.1	0.7021158950162194	0.00024992834481463546	0.0	0.0	1.0	6782.0	2
