superfamily	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
a.1.1	0.7429712398022694	0.19301104724967047	0.5238095238095238	0.6190476190476191	13.619047619047619	7526.0	21
a.1.2	0.9997790738776953	0.5861111111111111	0.6666666666666666	1.0	1.3333333333333333	7544.0	3
a.100.1	0.6822587038186406	0.02470235284911012	0.17647058823529413	0.29411764705882354	14.823529411764707	7530.0	17
a.102.1	0.9519378223122248	0.1531420138961274	0.3333333333333333	0.8	12.4	7532.0	15
a.102.3	0.9196827080295197	0.0023303234986262853	0.0	0.0	1.5	7543.0	4
a.102.4	0.508358746574737	0.00047782567612578153	0.0	0.0	3.6	7542.0	5
a.103.1	1.0	1.0	1.0	1.0	1.0	7545.0	2
a.104.1	1.0	1.0	1.0	1.0	4.0	7538.0	9
a.11.2	0.9337332096147049	0.0024215197225398275	0.0	0.0	1.3333333333333333	7544.0	3
a.111.1	0.8343827324142806	0.0017128750598519888	0.0	0.0	2.0	7544.0	3
a.114.1	0.11789264413518885	7.571035340021094e-05	0.0	0.0	1.0	7545.0	2
a.116.1	0.7702368328031106	0.2507302145366775	0.3333333333333333	0.6666666666666666	1.3333333333333333	7544.0	3
a.118.1	0.5808918349519865	0.05137463994954042	0.2765957446808511	0.5319148936170213	43.659574468085104	7500.0	47
a.118.17	0.9400520349993371	0.006477749068070263	0.0	0.0	2.0	7543.0	4
a.118.26	0.6973161033797217	0.00035002806351914074	0.0	0.0	1.0	7545.0	2
a.118.8	0.6475341666090264	0.014955513683236069	0.07894736842105263	0.3684210526315789	26.894736842105264	7509.0	38
a.118.9	0.8755325731459382	0.01868763928901519	0.0	0.4	3.6	7542.0	5
a.123.1	0.9571210714759316	0.048348274160168965	0.0	0.16666666666666666	1.6666666666666667	7541.0	6
a.124.1	0.9973492379058979	0.08974358974358974	0.0	0.5	1.0	7545.0	2
a.126.1	0.6786519088016968	0.003471423632063396	0.0	0.0	1.3333333333333333	7544.0	3
a.127.1	0.4983492442322991	0.08510239630094227	0.2	0.4	3.2	7542.0	5
a.128.1	0.7641046212417929	0.09062430476125644	0.3333333333333333	0.6666666666666666	6.444444444444445	7538.0	9
a.130.1	0.7652877220896314	0.0011272756958150619	0.0	0.0	2.8	7542.0	5
a.132.1	0.7449405814771297	0.01476516725404339	0.0	0.3333333333333333	6.888888888888889	7538.0	9
a.133.1	0.9620559384941676	0.009634688886953175	0.0	0.0	2.0	7544.0	3
a.138.1	0.9740679480605658	0.09356172455802851	0.16666666666666666	0.4166666666666667	6.5	7535.0	12
a.140.3	0.9565327854365501	0.0022286660696340123	0.0	0.0	1.3333333333333333	7544.0	3
a.143.1	0.993870112657389	0.04444444444444444	0.0	0.5	1.0	7545.0	2
a.149.1	0.8058722163308589	0.0004630705528333621	0.0	0.0	1.3333333333333333	7544.0	3
a.152.1	0.9942014020462296	0.6712194478057445	0.8571428571428571	1.0	5.142857142857143	7540.0	7
a.156.1	0.674791169451074	0.0010508026564218093	0.0	0.0	3.6	7542.0	5
a.16.1	0.6218210040213884	0.0018113729837675304	0.0	0.0	2.5	7543.0	4
a.160.1	0.7299849710471644	0.005118769142592996	0.0	0.16666666666666666	5.0	7541.0	6
a.17.1	0.674519549370444	0.0022644510215138972	0.0	0.0	1.0	7545.0	2
a.182.1	0.3312787203958996	0.0025207567868036503	0.0	0.0	1.3333333333333333	7544.0	3
a.186.1	0.9949635520212061	0.5032051282051282	0.5	0.5	1.0	7545.0	2
a.2.17	0.9479166666666666	0.0056118472894368205	0.0	0.0	2.0	7544.0	3
a.2.3	0.9331366569433396	0.012997373500998425	0.0	0.2	2.4	7542.0	5
a.2.7	0.8232577665827036	0.006707004592065377	0.0	0.25	3.0	7543.0	4
a.20.1	0.7368990809473313	0.0003750235545552821	0.0	0.0	1.3333333333333333	7544.0	3
a.204.1	0.8557226053131769	0.010013139991010825	0.0	0.16666666666666666	4.666666666666667	7541.0	6
a.21.1	0.9790773401700333	0.030708079800749823	0.0	0.5	3.0	7541.0	6
a.211.1	0.8058601087942564	0.056317837450489454	0.2	0.3333333333333333	11.733333333333333	7532.0	15
a.213.1	0.9004361343175824	0.018506959919625286	0.0	0.16666666666666666	4.0	7541.0	6
a.22.1	0.6840537222855024	0.029349142463003353	0.21428571428571427	0.21428571428571427	8.571428571428571	7533.0	14
a.231.1	0.31428098078197486	9.860980371200375e-05	0.0	0.0	1.0	7545.0	2
a.238.1	0.9969870264774787	0.22641109486017796	0.3333333333333333	1.0	4.666666666666667	7541.0	6
a.24.10	0.7907082859669067	0.009461339022400383	0.0	0.14285714285714285	6.0	7540.0	7
a.24.13	0.9482853860091034	0.0024613240050731285	0.0	0.0	1.5	7543.0	4
