index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	8370.0	8370.0	8370.0	8370.0	8370.0	8370.0
mean	0.5003882375661628	0.002457860379770284	0.0015531660692951015	0.01816009557945042	24.67837514934289	11842.07072879331
std	0.13069253390425403	0.004879629626199049	0.03938196340754044	0.1335381482055179	27.834424551167547	32.03794897119044
min	0.0002526315789473932	4.21123557651815e-05	0.0	0.0	1.0	11763.0
25%	0.44943767639187276	0.0004444473935602167	0.0	0.0	4.0	11822.0
50%	0.5018285045375097	0.0012995794489027634	0.0	0.0	13.0	11853.0
75%	0.5510972103509758	0.0033648837084167774	0.0	0.0	35.0	11868.0
max	0.9990729034976823	0.25037248389588906	1.0	1.0	114.0	11876.0
