index	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
count	688.0	688.0	688.0	688.0	688.0	688.0	688.0
mean	0.4911029827545252	0.001041358188727533	0.0010257546160890468	0.005194044738015873	7.7303208383516955	11865.834302325582	12.165697674418604
std	0.1505252862026595	0.004013820084569508	0.01581039126667205	0.0250210058865491	13.218334926654363	17.01532447685236	17.01532447685236
min	0.0018103738632536115	4.217096115119934e-05	0.0	0.0	1.0	11763.0	2.0
25%	0.4215500854734951	0.0001606230021419289	0.0	0.0	1.4583333333333333	11865.0	3.0
50%	0.49459890428648484	0.00041105055018884044	0.0	0.0	3.0	11872.0	6.0
75%	0.5582704318476218	0.0010303689596432798	0.0	0.0	7.555555555555555	11875.0	13.0
max	0.9943162681037386	0.10032286986143493	0.4	0.4	101.23076923076923	11876.0	115.0
