index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	3482.0	3482.0	3482.0	3482.0	3482.0	3482.0
mean	0.4944743433325308	0.010743449736811529	0.014072372199885124	0.09850660539919587	68.1435956346927	6692.183802412406
std	0.10018634394153211	0.011279393878324535	0.11780630829753047	0.2980412133920888	72.26081945031314	83.09495260289283
min	0.001340882002383803	7.431629013079666e-05	0.0	0.0	1.0	6539.0
25%	0.46536314353750596	0.0016638721591412185	0.0	0.0	10.0	6606.0
50%	0.4979105635337694	0.00636354431228456	0.0	0.0	39.0	6718.0
75%	0.5273758002107788	0.01573532583482682	0.0	0.0	91.0	6762.0
max	0.9918802145411204	0.07350313811630686	1.0	1.0	244.0	6782.0
