index	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
count	139.0	139.0	139.0	139.0	139.0	139.0	139.0
mean	0.499553868611492	0.002977368749278099	0.004416483750614698	0.025840597981303847	16.737191382982875	6758.949640287769	25.050359712230215
std	0.10852299674768708	0.005103238957608925	0.014902985467623387	0.05894511278064381	32.941295161578	41.04421859780561	41.04421859780561
min	0.1264194071670845	8.808265670307469e-05	0.0	0.0	1.0	6539.0	2.0
25%	0.45193288017557576	0.00043921180714510846	0.0	0.0	1.8230769230769233	6759.5	5.0
50%	0.4974106055428189	0.001092827389183015	0.0	0.0	5.777777777777778	6772.0	12.0
75%	0.5443461545333244	0.002996824554958711	0.0	0.0	14.676328502415458	6779.0	24.5
max	0.9292262694784448	0.03257407404630758	0.125	0.2807017543859649	213.3421052631579	6782.0	245.0
