index	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
count	1522.0	1522.0	1522.0	1522.0	1522.0	1522.0	1522.0
mean	0.9199847589454078	0.5428848283494826	0.7398018165131589	0.8135701391776717	14.567188472776747	23322.84266828008	14.112352168199736
std	0.133523809999171	0.3463774982399972	0.3643235041135153	0.32557968673394505	34.059845084828105	48.48413403769082	39.41825309473923
min	0.01199554451203838	2.166941145878478e-05	0.0	0.0	1.0	22626.0	1.0
25%	0.8932003696355223	0.2588404180101497	0.5572916666666667	0.8	2.0	23322.09935897436	1.0
50%	0.9801624393705229	0.5391193638568499	0.961901306240929	1.0	4.8375	23337.0	3.0
75%	0.9998899956921898	0.8888098598473061	1.0	1.0	13.155921052631578	23341.0	10.0
max	1.0	1.0000000000000002	1.0	1.0	513.4697674418604	23344.0	720.0
