SF	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
3000001	0.4668704962599746	0.001659520198083933	0.0	0.03333333333333333	22.133333333333333	14350.0	30
3000003	0.7449886368906823	0.000698741090607801	0.0	0.0	1.6666666666666667	14374.0	6
3000006	0.4757572418456962	0.0008377347980754415	0.0	0.0	9.272727272727273	14369.0	11
3000019	0.29345180136319376	4.915782703641417e-05	0.0	0.0	1.0	14378.0	2
3000020	0.4634129142958365	0.001095144109202807	0.0	0.0	14.08	14355.0	25
3000025	0.29188691055779664	4.897349990623901e-05	0.0	0.0	1.0	14378.0	2
3000026	0.7714695652173913	0.0014076530491572109	0.0	0.0	2.8	14375.0	5
3000031	0.4997371353018002	0.006372697194308222	0.0	0.04807692307692308	88.0576923076923	14276.0	104
3000033	0.5454089573097659	0.001890830424878482	0.0	0.0	22.666666666666668	14350.0	30
3000034	0.4760150782113211	0.005963092093704726	0.0	0.0	89.05376344086021	14287.0	93
3000035	0.49554424695948285	0.003134965576216282	0.0	0.02127659574468085	42.680851063829785	14333.0	47
3000050	0.6079156892370084	0.0001760255732411629	0.0	0.0	1.75	14372.0	8
3000053	0.5013163332394102	0.0005321974514132308	0.0	0.0	6.266666666666667	14365.0	15
3000055	0.43757195948965505	0.0011924859451687307	0.0	0.0	18.0	14355.0	25
3000058	0.474394142879535	0.0009591498654547093	0.0	0.0	12.222222222222221	14353.0	27
3000059	0.5446861714089891	0.00106935951577462	0.0	0.0	12.142857142857142	14366.0	14
3000061	0.5337556312153082	0.0001742723372389989	0.0	0.0	1.894736842105263	14361.0	19
3000062	0.5095008695652173	0.00028212659130765605	0.0	0.0	3.6	14375.0	5
3000064	0.4443212646076795	0.000312323908179191	0.0	0.0	2.0	14376.0	4
3000066	0.4287560077161474	0.0026612845587314434	0.006993006993006993	0.027972027972027972	38.19580419580419	14237.0	143
3000067	0.5257003385742776	0.0010568752251897762	0.0	0.0	2.6666666666666665	14374.0	6
3000068	0.5520127743926735	0.001549533959109545	0.0	0.0	19.181818181818183	14358.0	22
3000069	0.4961513460869153	0.0018632735792694453	0.0	0.0	25.513513513513512	14343.0	37
3000070	0.5080822588513328	0.007684660085406668	0.0	0.06504065040650407	103.90243902439025	14257.0	123
3000071	0.5080281709176003	0.007433693199289746	0.0	0.09523809523809523	100.51700680272108	14233.0	147
3000073	0.6884095065802552	0.0003248317274602309	0.0	0.0	1.75	14372.0	8
3000077	0.48432339577644823	0.0026809976496215003	0.0	0.0	38.77272727272727	14336.0	44
3000080	0.565611534174713	0.0014562947391568088	0.0	0.0	12.19047619047619	14359.0	21
3000083	0.4814619992766446	0.0007424328266149599	0.0	0.00847457627118644	7.813559322033898	14262.0	118
3000087	0.4881481386997543	0.006270778429185712	0.011235955056179775	0.07865168539325842	85.5505617977528	14291.0	89
3000089	0.541961383632676	0.003681418891833995	0.0	0.06521739130434782	39.56521739130435	14334.0	46
3000091	0.538869221144069	0.0010706114705061837	0.0	0.0	12.571428571428571	14359.0	21
3000094	0.4904151019777566	0.004166917027506726	0.05	0.05	15.4	14360.0	20
3000097	0.5463094535442867	0.0017689423389219453	0.0	0.0	16.0	14361.0	19
3000098	0.5190659625965962	0.001509470947566842	0.0	0.0	20.047619047619047	14338.0	42
3000099	0.4759843848641092	0.00047676142644108825	0.0	0.0	6.153846153846154	14367.0	13
3000100	0.49823267870712507	0.0030255868784000843	0.0	0.02127659574468085	41.48936170212766	14333.0	47
3000102	0.503499860436847	0.008623866622137318	0.0	0.047619047619047616	120.47619047619048	14254.0	126
3000103	0.4311182608695653	0.00012631217122985097	0.0	0.0	1.6	14375.0	5
3000104	0.5106655683684201	0.0044089317038684605	0.0392156862745098	0.0392156862745098	49.490196078431374	14329.0	51
3000110	0.4815946301381703	0.001104256000298934	0.0	0.008333333333333333	13.533333333333333	14260.0	120
3000113	0.424478135180366	0.0005038159338467207	0.0	0.0	8.210526315789474	14361.0	19
3000114	0.5026831241449486	0.0030691713922696593	0.02040816326530612	0.04081632653061224	32.44897959183673	14331.0	49
3000116	0.5294883666577241	0.006125824463833631	0.0	0.11392405063291139	75.56962025316456	14301.0	79
3000118	0.5050176784329494	0.009855671557069129	0.014492753623188406	0.13043478260869565	134.0	14242.0	138
3000119	0.5087354808790098	0.0027151748349833506	0.0	0.029411764705882353	28.941176470588236	14346.0	34
3000120	0.4794177850274726	0.006783973393540906	0.0	0.037037037037037035	100.5925925925926	14272.0	108
3000122	0.46653798604975655	0.0014006150435419283	0.0	0.03225806451612903	15.483870967741936	14349.0	31
3000125	0.5195008206929621	0.0026583484698898302	0.0	0.0	34.0	14331.0	49
3000129	0.5064065337506126	0.0023637054568807193	0.0	0.0	32.285714285714285	14345.0	35
3000130	0.8443107525386007	0.00029370812503889314	0.0	0.0	1.0	14378.0	2
3000131	0.5112306764556231	0.0020961491309553506	0.0	0.0	27.804878048780488	14339.0	41
3000132	0.4918063755112199	0.0007533102417866319	0.0	0.0	8.76923076923077	14367.0	13
3000134	0.503858142056843	0.004751374116306859	0.0	0.0851063829787234	62.61702127659574	14286.0	94
3000135	0.49816915167017917	0.007065021678841837	0.0	0.0546875	99.0	14252.0	128
3000137	0.5119012175891756	0.0012827421345162507	0.0	0.0	13.266666666666667	14350.0	30
3000142	0.497196124372685	0.0007993025561535402	0.0	0.0	9.636363636363637	14369.0	11
3000143	0.49809970260418057	0.004865357978593302	0.0	0.0	68.0	14300.0	80
3000148	0.5374487533136361	0.0005415821888747001	0.0	0.0	6.7272727272727275	14369.0	11
3000149	0.5140366926037235	0.004317189141859554	0.014492753623188406	0.028985507246376812	52.05797101449275	14311.0	69
3000153	0.6257983489615518	0.0002536188006638172	0.0	0.0	1.9692307692307693	14315.0	65
3000157	0.4965602629188662	0.003888482637827498	0.0	0.09210526315789473	50.3421052631579	14304.0	76
3000158	0.4366060175519988	0.00047349175115738595	0.0	0.0	7.6	14370.0	10
3000159	0.5001066575956784	0.0017146956644292664	0.0	0.0	23.333333333333332	14350.0	30
3000160	0.4808545373694277	0.001710508596679083	0.0	0.027777777777777776	23.666666666666668	14344.0	36
3000161	0.5342059296046523	0.0007390216072915457	0.0	0.0	8.9	14360.0	20
3000162	0.5237875972893722	0.0004905348521806085	0.0	0.0	3.5384615384615383	14367.0	13
3000163	0.4841082959514817	0.0009646637353673946	0.0	0.0	14.470588235294118	14363.0	17
3000164	0.5005309873895285	0.001262931428777167	0.0	0.0	15.6	14360.0	20
3000165	0.46907396728179024	0.0004564476598170664	0.0	0.0	5.833333333333333	14368.0	12
3000166	0.6319175826724178	0.00021784207122451236	0.0	0.0	1.6666666666666667	14374.0	6
3000168	0.5938309955986899	0.0009090443657778644	0.0	0.0	4.909090909090909	14369.0	11
3000181	0.4499930449297538	6.339223291690986e-05	0.0	0.0	1.0	14378.0	2
3000183	0.662977068261918	0.0002797944000736616	0.0	0.0	2.5	14376.0	4
3000189	0.19033293918527275	5.734691863391512e-05	0.0	0.0	1.3333333333333333	14377.0	3
3000192	0.46180893547185564	0.0023327502216788283	0.0	0.09090909090909091	8.0	14369.0	11
3000208	0.5860169365178758	0.00043537329908085445	0.0	0.0	5.142857142857143	14373.0	7
3000210	0.5425718704090311	0.0004723659574998172	0.0	0.0	5.8	14370.0	10
3000213	0.23511304347826084	7.758971323290296e-05	0.0	0.0	1.6	14375.0	5
3000216	0.4753354018296026	0.001949318175687089	0.0	0.0	27.2972972972973	14343.0	37
3000219	0.521647656141327	8.175687013088477e-05	0.0	0.0	1.0	14378.0	2
3000223	0.46078233247530087	0.0007827400619030711	0.0	0.0	12.0	14362.0	18
3000224	0.47590568994002275	0.0013582122848190845	0.0	0.0	19.36	14355.0	25
3000226	0.5748594905482907	0.00038426344416635087	0.0	0.0	3.5294117647058822	14363.0	17
3000231	0.5231317241699128	0.0001274347161333276	0.0	0.0	1.5	14376.0	4
3000233	0.49171986767698866	0.0005759188665246318	0.0	0.0	7.285714285714286	14366.0	14
3000256	0.4923878523716751	0.00022157776280448053	0.0	0.0	3.25	14372.0	8
3000260	0.5146928202764264	0.0008968998157997285	0.0	0.0	10.285714285714286	14359.0	21
3000264	0.48667038883741526	0.0008847031385887965	0.0	0.0	10.941176470588236	14363.0	17
3000265	0.5691688697184731	0.0005101457607424492	0.0	0.0	1.6666666666666667	14374.0	6
3000266	0.4707005111529998	0.0006608380133517239	0.0	0.0	8.4	14365.0	15
3000267	0.7129976501757095	0.0010752008669912946	0.0	0.0	4.714285714285714	14366.0	14
3000268	0.4660325478875761	0.0007501266683467713	0.0	0.0	9.0	14364.0	16
3000272	0.4770900036008812	0.0007158998443938216	0.0	0.0	10.352941176470589	14363.0	17
3000273	0.46590836780146355	0.0005144470525329213	0.0	0.0	5.833333333333333	14368.0	12
3000274	0.4119721739130434	0.00023729044327816225	0.0	0.0	3.6	14375.0	5
3000276	0.8580296285992488	0.0003034077010819089	0.0	0.0	1.0	14378.0	2
3000278	0.4687091040409763	0.00034738948249698104	0.0	0.0	5.142857142857143	14373.0	7
3000283	0.44985228470541017	0.000638661082585105	0.0	0.0	10.142857142857142	14366.0	14
3000295	0.4653959116646203	0.0009101713189095396	0.0	0.0	13.6	14365.0	15
3000299	0.553756050531254	0.0005703122562636828	0.0	0.0	5.428571428571429	14373.0	7
3000300	0.5650476488592098	0.00020696554127293596	0.0	0.0	2.0	14376.0	4
3000304	0.4790922051282203	0.001725291282361411	0.0	0.0	25.804878048780488	14339.0	41
3000305	0.6932931521959869	0.00037557380231276053	0.0	0.0	1.935483870967742	14349.0	31
3000308	0.4941439051264208	0.0005816753215801271	0.0	0.0	7.6	14370.0	10
3000309	0.46927672336894627	0.0012440261270780981	0.0	0.0	18.5	14356.0	24
3000310	0.5875643343997774	8.406599969799347e-05	0.0	0.0	1.0	14378.0	2
3000312	0.5372988545724355	0.00011117660875798468	0.0	0.0	1.5	14376.0	4
3000313	0.5097868282514672	0.010559420284238773	0.00558659217877095	0.061452513966480445	144.4804469273743	14201.0	179
3000318	0.47470565558892974	0.00036853586797859066	0.0	0.0	5.538461538461538	14367.0	13
3000320	0.4908398723472724	0.0016981080594771665	0.0	0.03125	20.25	14348.0	32
3000325	0.6687791304347825	0.000624526673263057	0.0	0.0	4.0	14375.0	5
3000330	0.5965455195885061	0.0010377604536047442	0.0	0.0	10.4	14365.0	15
3000334	0.5062124731719738	0.001185024626702619	0.0	0.0	16.1	14360.0	20
3000335	0.4670762033945465	0.00016696023714217028	0.0	0.0	2.0	14376.0	4
3000336	0.17584347826086957	6.778873410837357e-05	0.0	0.0	1.6	14375.0	5
3000337	0.5856154452873082	0.0005167094919236673	0.0	0.0	4.363636363636363	14369.0	11
3000338	0.5023647238837112	7.03797633941203e-05	0.0	0.0	1.0	14378.0	2
3000345	0.7213836915443649	0.000358288195134025	0.0	0.0	1.3333333333333333	14377.0	3
3000350	0.08740784531923773	3.808189783480291e-05	0.0	0.0	1.0	14378.0	2
3000351	0.4361975749804514	0.0003701156195304632	0.0	0.0	6.0	14372.0	8
3000352	0.384868519144368	0.00019930133170815206	0.0	0.0	3.25	14372.0	8
