index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	6311.0	6311.0	6311.0	6311.0	6311.0	6311.0
mean	0.6100812881274148	0.04253085572822883	0.11931548090635398	0.31104420852479797	105.2410077642212	11716.764221201078
std	0.20394799318812443	0.08869969533669296	0.32418505478024573	0.46295752521485384	125.36872679749833	135.9381916281422
min	0.004941295717543759	4.2437616703445933e-05	0.0	0.0	1.0	11394.0
25%	0.507325172656984	0.0021037464667305566	0.0	0.0	12.0	11667.0
50%	0.6278166113043705	0.00984405772852599	0.0	0.0	49.0	11776.0
75%	0.7550613820629628	0.0361525857201625	0.0	1.0	143.0	11813.0
max	0.9999607070316278	0.9797503846382724	1.0	1.0	456.0	11849.0
