index	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
count	1540.0	1540.0	1540.0	1540.0	1540.0	1540.0	1540.0
mean	0.8842124299208	0.6982927349761905	0.7664034402986404	0.7845904077347106	21.42510665283227	33732.570202101364	20.40844155844156
std	0.17782761994477025	0.3206046792797123	0.38481719331939046	0.3766500208969857	109.44338341839492	186.85839308733802	114.12276966659239
min	0.045622815850263565	1.551301541993733e-05	0.0	0.0	1.0	29649.0	1.0
25%	0.8383233756931703	0.500036401746454	0.6666666666666666	0.7589285714285714	2.0	33739.487096774195	1.75
50%	0.9911276080240184	0.7875643874096243	1.0	1.0	5.535714285714286	33757.0	3.0
75%	1.0	1.0	1.0	1.0	16.0	33762.0	13.0
max	1.0	1.0000000000000002	1.0	1.0	2397.0	33766.0	4119.0
