index	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
count	689.0	689.0	689.0	689.0	689.0	689.0	689.0
mean	0.8990478256878268	0.25566268367363526	0.38138449446942396	0.5383204340666138	9.759234248939801	15464.918722786648	16.081277213352685
std	0.14621450685776788	0.2922150564066203	0.3661546506094061	0.39326234896280654	17.362400839512897	23.529837826338646	23.529837826338646
min	0.11466460008678712	4.1779326782334896e-05	0.0	0.0	1.0	15308.0	2.0
25%	0.8734760143676754	0.010154061624649859	0.0	0.0	1.6	15463.0	4.0
50%	0.9571732620176032	0.1491362153405951	0.3333333333333333	0.625	3.4	15474.0	7.0
75%	0.9951755614447102	0.40422319620796676	0.7058823529411765	0.9195402298850575	9.333333333333334	15477.0	18.0
max	1.0	1.0	1.0	1.0	140.1849710982659	15479.0	173.0
