index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	11080.0	11080.0	11080.0	11080.0	11080.0	11080.0
mean	0.8982177068059232	0.2609123811870745	0.5189530685920578	0.6824007220216607	32.34079422382671	15430.540252707582
std	0.13181120385964526	0.2928320780098865	0.49966320054714375	0.4655636786076896	37.48910382481988	44.918288931157775
min	0.0031661928146807794	3.240860772621208e-05	0.0	0.0	1.0	15308.0
25%	0.8619568185638142	0.013513513513513514	0.0	0.0	6.0	15403.0
50%	0.9452269905426075	0.13640486901460303	1.0	1.0	17.0	15445.0
75%	0.9874734557172571	0.4429020792457141	1.0	1.0	43.0	15467.0
max	1.0	1.0000000000000002	1.0	1.0	172.0	15479.0
