fold	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
a.1	0.518348669576592	0.0013157828141613932	0.0	0.01639344262295082	15.262295081967213	23227.44262295082	122
a.10	0.8255255958523167	0.0006993117770955024	0.0	0.0	5.166666666666667	23334.0	6
a.101	0.6252539242307524	0.16967271422288918	1.0	1.0	37.0	23261.0	3
a.102	0.6803237718822105	0.15522618025619037	0.6463414634146342	0.7682926829268293	51.792682926829265	23261.0	82
a.11	0.5588492012459991	0.0006651183240182151	0.0	0.0	9.066666666666666	23328.0	15
a.116	0.667442815756475	0.040457675269100137	0.5	1.0	150.0	23127.0	2
a.117	0.6812124356812382	0.05351724320300459	0.0	1.0	150.0	23127.0	1
a.118	0.6022932809889128	0.03882577364247001	0.36574074074074076	0.7268518518518519	169.39814814814815	23127.0	216
a.135	0.6670160245851703	0.004195426678210088	0.0	0.0	19.0	23326.0	1
a.136	0.8261199318105017	0.01031731560173393	0.0	0.5	17.0	23326.0	2
a.137	0.6901099565426636	0.009870394411279557	0.11764705882352941	0.11764705882352941	18.294117647058822	23326.0	17
a.139	0.9845307571411301	0.5027353544233405	1.0	1.0	13.0	23330.0	3
a.140	0.8135001703540066	0.32409106864552056	0.7692307692307693	0.8461538461538461	11.307692307692308	23330.0	13
a.143	0.710449253624741	0.0014421206935324518	0.0	0.0	4.0	23335.0	3
a.144	0.7018017845664085	0.0024337040310343297	0.0	0.0	5.5	23335.0	8
a.158	0.6265954525831968	0.0019479850307525543	0.0	0.0	5.666666666666667	23336.0	3
a.159	0.41799780705334355	0.005397038698486496	0.0	0.2857142857142857	6.142857142857143	23336.0	7
a.2	0.5308675971339364	0.012232558134935668	0.09183673469387756	0.25510204081632654	79.40816326530613	23245.0	98
a.22	0.9201197533509511	0.026440571319295263	0.0	0.3333333333333333	9.333333333333334	23335.0	3
a.23	0.7918909663033198	0.0417472858374371	0.2727272727272727	0.6363636363636364	33.36363636363637	23310.727272727272	11
a.24	0.5994180843615593	0.014993127400539642	0.14	0.37	90.65	23245.19	100
a.245	0.7516482679500545	0.0004135620123182616	0.0	0.0	3.0	23341.0	3
a.246	0.588096946717507	0.0005855363580098363	0.0	0.0	3.5	23341.0	2
a.25	0.6790122028804811	0.018020969118636158	0.08870967741935484	0.1935483870967742	36.03225806451613	23219.0	124
a.27	0.36646721560900364	0.0007129994932683178	0.0	0.0	19.0	23292.0	3
a.28	0.34793946536030984	0.0010692856550478956	0.0	0.018518518518518517	30.62962962962963	23288.666666666668	54
a.29	0.4133885987057258	0.004676364196514849	0.008771929824561403	0.05263157894736842	78.55263157894737	23234.71052631579	114
a.3	0.5327946398071898	0.01972533723085547	0.0	0.3333333333333333	398.0	22787.0	3
a.30	0.7613985905768637	0.054504837405171654	0.25	0.375	9.5	23335.0	8
a.301	0.557636026135919	0.03734420870409969	0.5	0.5	502.0	22124.0	2
a.302	0.5255511582309345	0.023491238886338615	0.0	0.0	502.0	22124.0	1
a.32	0.7049540865144309	0.00020304133688347174	0.0	0.0	3.0	23341.0	1
a.33	0.9715013281350413	0.003202004061165902	0.0	0.0	3.5	23341.0	2
a.34	0.9254182554303587	0.0018408278417808676	0.0	0.0	4.0	23341.0	2
a.36	0.09654197197583236	2.3697805583202996e-05	0.0	0.0	1.0	23337.0	1
a.37	0.11173244204482152	2.4093622764968387e-05	0.0	0.0	1.0	23337.0	2
a.38	0.30530714286614785	0.0006552849315084479	0.0	0.0	8.444444444444445	23283.666666666668	9
a.39	0.5653166066689308	0.009607437728068416	0.011834319526627219	0.01775147928994083	37.10650887573964	23179.36094674556	169
a.4	0.5136787515856832	0.02522241691900491	0.23971377459749552	0.5402504472271914	333.68336314847943	22789.688729874775	559
a.40	0.5069937377080235	0.4300215708302901	0.8181818181818182	0.8787878787878788	4.0	23310.0	33
a.45	0.9553123794832241	0.0018321888412213504	0.0	0.0	4.0	23337.0	3
a.46	0.8866370390199538	0.003000677960266254	0.0	0.0	6.666666666666667	23334.333333333332	9
