fold	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
a.1	0.5381810708507506	0.0008399874951828779	0.0	0.0	7.219512195121951	10329.0	41
a.10	0.9480915171393659	0.0014717236915160509	0.0	0.0	1.5	10366.0	4
a.102	0.7196105351127489	0.040618329980161356	0.21621621621621623	0.5405405405405406	24.216216216216218	10333.0	37
a.11	0.6388500257300913	0.008704135600735135	0.0	0.16666666666666666	2.6666666666666665	10364.0	6
a.118	0.6414363161436173	0.07180640126433882	0.47651006711409394	0.7986577181208053	110.3758389261745	10221.0	149
a.137	0.6576784763602725	0.01366512458342748	0.06666666666666667	0.2	13.866666666666667	10355.0	15
a.140	0.7127952807540728	0.07690560886069443	0.35714285714285715	0.6428571428571429	10.285714285714286	10356.0	14
a.144	0.4917293595679012	9.92918176127e-05	0.0	0.0	1.0	10368.0	2
a.159	0.6319732679107679	0.009651850955503869	0.0	0.3	6.0	10360.0	10
a.2	0.6657775811068604	0.022207417357021805	0.046511627906976744	0.37209302325581395	39.53488372093023	10327.0	43
a.23	0.7524721651663657	0.027905558743221863	0.14285714285714285	0.2857142857142857	6.0	10363.0	7
a.24	0.6359123134804002	0.018099801753919748	0.15942028985507245	0.463768115942029	64.26086956521739	10301.0	69
a.246	0.42696173018170125	0.0003339154894433223	0.0	0.0	3.2	10365.0	5
a.25	0.5372580304073553	0.008121208533600129	0.10909090909090909	0.12727272727272726	19.236363636363638	10315.0	55
a.28	0.4609527153998424	0.0008426218565679167	0.0	0.0	7.2	10355.0	15
a.29	0.48103106160381276	0.005236408934032568	0.023255813953488372	0.11627906976744186	35.348837209302324	10327.0	43
a.30	0.7456232763375621	0.03843995690307641	0.1	0.5	8.4	10360.0	10
a.34	0.6715283807686123	0.0009959854972898196	0.0	0.0	3.6	10365.0	5
a.38	0.22585270355970993	0.00010343105897506891	0.0	0.0	1.75	10362.0	8
a.39	0.7055257239252146	0.01343794856590417	0.03508771929824561	0.14035087719298245	19.964912280701753	10313.0	57
a.4	0.6019112248246874	0.03998268145776884	0.21068249258160238	0.6053412462908012	184.42729970326408	10033.0	337
a.40	0.4112736214575551	0.0031975499061441355	0.0	0.0	3.5384615384615383	10357.0	13
a.46	0.8309430776652196	0.012170369634177424	0.0	0.2	2.8	10365.0	5
a.47	0.6970902674783358	0.013217387370041694	0.0	0.18181818181818182	8.0	10359.0	11
a.48	0.5782910140991351	0.012102864436620847	0.0	0.25	6.25	10362.0	8
a.5	0.5931315511683755	0.024622693355164756	0.175	0.425	21.15	10330.0	40
a.60	0.5604178510396447	0.02570632382679426	0.28169014084507044	0.6056338028169014	61.605633802816904	10299.0	71
a.64	0.8832085762993802	0.007672279316177367	0.0	0.0	1.7142857142857142	10363.0	7
a.69	0.5647438063063064	0.0006294978331165337	0.0	0.0	5.8	10360.0	10
a.7	0.5714805391425704	0.015965247016640087	0.1	0.475	35.35	10330.0	40
a.70	0.7079234182098766	0.00016775710609471525	0.0	0.0	1.0	10368.0	2
