index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	5768.0	5768.0	5768.0	5768.0	5768.0	5768.0
mean	0.9038657173106125	0.34421555720722896	0.6291608876560333	0.789875173370319	24.94001386962552	7515.9160887656035
std	0.1281958582513721	0.32559226396566016	0.48307134300987054	0.40743240364286776	35.037365782911394	37.82433039718272
min	0.05944333996023854	7.04324552753909e-05	0.0	0.0	1.0	7386.0
25%	0.8606608841630101	0.047833303198853136	0.0	1.0	4.0	7507.0
50%	0.9562294783928271	0.24965710259050258	1.0	1.0	12.0	7530.0
75%	0.993756847370213	0.5829217639376529	1.0	1.0	31.0	7541.0
max	1.0	1.0000000000000002	1.0	1.0	160.0	7545.0
