fold	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
a.1	0.4446340179879252	0.0006715849250404629	0.0	0.0038314176245210726	16.92337164750958	33511.333333333336	261
a.10	0.5530021824031474	0.40245180633082195	0.5	0.5	8.666666666666666	33752.0	6
a.101	0.4812567928762243	0.001203353758498087	0.0	0.0	41.0	33669.0	3
a.102	0.6527847271262183	0.03884499192298454	0.23958333333333334	0.40625	57.90625	33669.0	96
a.11	0.9654337388830332	0.6255584967962051	0.6521739130434783	0.782608695652174	12.391304347826088	33742.0	23
a.116	0.4945285316905282	0.0056411141195051515	0.0	0.0	190.0	33490.0	1
a.117	0.5244651192029042	0.006325636398569021	0.0	0.0	190.0	33490.0	2
a.118	0.6196856180943267	0.0329295741218752	0.3527272727272727	0.5236363636363637	219.38181818181818	33490.0	275
a.136	0.5426795839929968	0.001132654464250383	0.0	0.0	29.0	33734.0	3
a.137	0.5477791849008963	0.0028179048558732048	0.0	0.03225806451612903	29.193548387096776	33734.0	31
a.139	0.9001721963763035	0.09274846106293726	0.0	0.6666666666666666	15.0	33747.0	3
a.140	0.7926445712997695	0.12124297128691548	0.2777777777777778	0.6666666666666666	15.61111111111111	33747.0	18
a.143	0.2934899613861484	0.00010361473907770853	0.0	0.0	4.0	33753.0	3
a.144	0.5997467733507863	0.0009164049186959349	0.0	0.0	6.333333333333333	33753.0	12
a.158	0.7755763609403178	0.000910928511258808	0.0	0.0	7.0	33754.0	3
a.159	0.7803527351951243	0.0019466103942246452	0.0	0.0	6.454545454545454	33754.0	11
a.2	0.616786927648725	0.008598463015678667	0.02877697841726619	0.12949640287769784	111.02877697841727	33626.0	139
a.22	0.6372232172113671	0.0006500151427583814	0.0	0.0	11.333333333333334	33755.0	3
a.23	0.6283352238143656	0.0037123032077999883	0.0	0.0	40.61538461538461	33724.53846153846	13
a.24	0.6651939119013636	0.009250488570934785	0.013793103448275862	0.06206896551724138	130.44827586206895	33622.213793103445	145
a.245	0.5716650540713096	0.0001467524514817904	0.0	0.0	3.6666666666666665	33762.0	3
a.246	0.5781371561716327	0.0002317414046269689	0.0	0.0	3.6666666666666665	33762.0	3
a.25	0.6819787345575418	0.013659392737402297	0.06666666666666667	0.13333333333333333	51.97222222222222	33585.0	180
a.27	0.6955968433931216	0.001734068679651761	0.0	0.0	30.0	33693.0	3
a.28	0.6163942697873003	0.00840146758629447	0.013333333333333334	0.04	43.653333333333336	33689.72	75
a.29	0.5315494150142571	0.004095849591559111	0.006369426751592357	0.01910828025477707	105.24203821656052	33613.61783439491	157
a.3	0.79324881277183	0.11407876833343052	0.0	0.3333333333333333	486.0	33055.0	3
a.30	0.7178975400820493	0.005297690350727746	0.058823529411764705	0.058823529411764705	15.705882352941176	33748.0	17
a.301	0.5881772369703129	0.03133671766156546	0.5	0.5	651.0	28998.0	2
a.302	0.6031721664368187	0.04578913594251288	0.0	1.0	651.0	28998.0	1
a.32	0.5694375089925774	0.00022076093987730917	0.0	0.0	7.0	33758.0	1
a.33	0.7347475307440353	0.017538427854539355	0.0	0.0	7.0	33758.0	2
a.34	0.6669378310796642	0.31518426915877784	0.5714285714285714	0.7142857142857143	6.142857142857143	33758.0	7
a.36	0.04461825615500847	1.550291454793501e-05	0.0	0.0	1.0	33753.0	1
a.37	0.2806639409830237	2.0616941178055515e-05	0.0	0.0	1.0	33753.0	2
a.38	0.3793636955430871	0.005885911116600731	0.0	0.06666666666666667	6.266666666666667	33707.0	15
a.39	0.835818718651691	0.014270846880963568	0.00816326530612245	0.04081632653061224	41.93061224489796	33525.31428571429	245
a.4	0.7279520398793626	0.11299670731690838	0.3071528751753156	0.6157082748948106	438.95652173913044	33057.692847124825	713
a.40	0.7419518862633011	0.12330403881785114	0.20754716981132076	0.4339622641509434	4.0	33712.0	53
