fold	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
a.1	0.46392120789766716	0.0010845787151845905	0.0	0.0	9.85483870967742	14218.112903225807	62
a.10	0.8086006369533555	0.00039235571587814674	0.0	0.0	2.2	14273.6	5
a.101	0.6892014621116266	0.1382286186852002	1.0	1.0	25.0	14226.0	1
a.102	0.579946553845258	0.050031971806272675	0.46153846153846156	0.5	34.59615384615385	14226.0	52
a.11	0.3749435569257598	0.0001746428501704753	0.0	0.0	3.3333333333333335	14272.0	6
a.117	0.47159209758649934	0.007376935510827724	0.0	0.0	119.0	14101.0	1
a.118	0.5427023886004348	0.025752757263255974	0.1751412429378531	0.4463276836158192	134.89830508474577	14101.0	177
a.136	0.42752810301713057	0.000862775896385253	0.0	0.0	15.0	14263.0	1
a.137	0.5254469940538791	0.0069217312989142	0.06666666666666667	0.13333333333333333	14.733333333333333	14263.0	15
a.139	0.9022451626472239	0.023930555089250304	0.0	0.0	12.0	14264.0	1
a.140	0.8088975202625451	0.07172484995823493	0.21428571428571427	0.5714285714285714	11.142857142857142	14264.0	14
a.143	0.38523786169691027	5.688282138794084e-05	0.0	0.0	1.0	14273.0	1
a.144	0.4129391158130737	0.00011904965607285383	0.0	0.0	1.8	14273.0	5
a.158	0.7888312659144532	0.0071427562872434505	0.0	0.0	9.0	14269.0	1
a.159	0.6864121608701934	0.03831093846707992	0.1111111111111111	0.3333333333333333	5.666666666666667	14269.0	9
a.2	0.6591573526464838	0.01838139145214787	0.07547169811320754	0.33962264150943394	48.886792452830186	14225.0	53
a.22	0.5051638051857043	0.0018531474943426786	0.0	0.0	8.0	14270.0	1
a.23	0.5693449900800263	0.005218065691420578	0.0	0.2222222222222222	15.444444444444445	14262.111111111111	9
a.24	0.631311709454135	0.019716085446326356	0.175	0.425	73.5375	14199.1375	80
a.245	0.4611648218205595	0.00023779677387200622	0.0	0.0	3.0	14274.0	1
a.246	0.4465439785624212	0.0005470224000239918	0.0	0.0	3.25	14274.0	4
a.25	0.548657853848937	0.002146868046155277	0.0	0.014705882352941176	24.470588235294116	14210.0	68
a.27	0.3379252893721501	0.00038161615255396164	0.0	0.0	8.0	14255.0	1
a.28	0.42353653716080686	0.0008024618275596385	0.0	0.0	12.666666666666666	14252.958333333334	24
a.29	0.5535415049026703	0.0045368444408099935	0.0	0.0	53.73972602739726	14206.86301369863	73
a.3	0.613201361820894	0.0444162165240671	0.0	1.0	312.0	13854.0	1
a.30	0.6618967030932363	0.010805810152497921	0.0	0.2222222222222222	8.333333333333334	14269.0	9
a.302	0.7366088088634106	0.09428643578921565	1.0	1.0	355.0	13685.0	1
a.33	0.812047545654103	0.0007909917457752818	0.0	0.0	3.0	14274.0	1
a.34	0.9096142169912662	0.002137217368229364	0.0	0.0	3.75	14274.0	4
a.37	0.3409011281620069	5.307855626326964e-05	0.0	0.0	1.0	14271.0	1
a.38	0.44564555449565485	0.00029062867284190526	0.0	0.0	3.625	14260.875	8
a.39	0.5524406928111161	0.0030862239392082883	0.0	0.011235955056179775	27.01123595505618	14190.786516853932	89
a.4	0.6459639534355472	0.04916997139463117	0.3341176470588235	0.668235294117647	242.48470588235296	13854.884705882352	425
a.40	0.40899282288365973	0.08693108074732142	0.2222222222222222	0.2222222222222222	3.7777777777777777	14260.0	18
a.45	0.8437189098297485	0.0030167396808698514	0.0	0.0	5.0	14273.0	1
a.46	0.7941182922999479	0.0016620802500908738	0.0	0.0	3.6666666666666665	14272.166666666666	6
a.47	0.5314339786463224	0.002132085971297942	0.0	0.0	7.7272727272727275	14268.272727272728	11
a.48	0.8188282740746778	0.0019598775765649916	0.0	0.0	6.285714285714286	14271.0	7
a.5	0.8009376805280715	0.023197166916972795	0.10416666666666667	0.3125	24.25	14230.0	48
a.59	0.5449908827996398	0.0048331770472181245	0.0	0.0	62.0	14188.0	1
a.6	0.49246514115295736	0.0033761980923003782	0.0	0.0	36.0	14232.0	1
a.60	0.7174938742948967	0.03357300008280381	0.24444444444444444	0.4777777777777778	76.77777777777777	14188.0	90
a.63	0.8338706286355035	0.00020990764063811922	0.0	0.0	1.0	14269.0	1
a.64	0.5074308545937017	0.00017000065629827792	0.0	0.0	1.8888888888888888	14269.0	9
a.68	0.5978024674050189	0.004366301510327441	0.0	0.0	6.0	14266.0	1
a.69	0.6077615141484215	0.0030015479631704226	0.0	0.0	8.0	14266.76923076923	13
a.7	0.6193308196327874	0.01406690349604788	0.10638297872340426	0.2978723404255319	41.40425531914894	14232.531914893618	47
a.70	0.9347788506692432	0.0008772209888451023	0.0	0.0	1.3333333333333333	14275.666666666666	3
a.71	0.9341272621132516	0.0011664673295545564	0.0	0.0	2.0	14275.0	3
a.8	0.7729874819202526	0.012267934373402786	0.0	0.38095238095238093	19.428571428571427	14257.0	21
a.9	0.9246181869132689	0.00046125461254612545	0.0	0.0	1.0	14274.0	1
b.1	0.6872341371323493	0.15333710568235437	0.6835016835016835	0.8939393939393939	456.9057239057239	13685.89898989899	594
b.120	0.7834344804360512	0.018001791544199373	0.0	0.0	61.0	14214.0	1
b.121	0.7612871525647072	0.10459501200144487	0.25	0.609375	39.296875	14214.0	64
b.128	0.8524064733081127	0.0006757921116095345	0.0	0.0	2.0	14274.0	1
b.129	0.6609321727149595	0.0002802898467658088	0.0	0.0	2.5	14274.0	4
