index	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
count	181.0	181.0	181.0	181.0	181.0	181.0	181.0
mean	0.6229889655759931	0.044927794592908514	0.10653419525290295	0.21646257505961936	20.5146823731985	10042.620943562648	30.209944751381215
std	0.20141393700515695	0.11797103363617326	0.20206550576967644	0.29666703930779154	43.61704637256794	50.78188386493169	50.80759031764663
min	0.06357818540938134	5.3957630630829856e-05	0.0	0.0	1.0	9662.0	2.0
25%	0.5160518290452174	0.0007028333147188774	0.0	0.0	1.9696969696969697	10038.0	5.0
50%	0.640374953875848	0.005049125765348838	0.0	0.05	5.428571428571429	10059.0	13.0
75%	0.7444986436315347	0.026917014555609853	0.14285714285714285	0.39622641509433965	18.19047619047619	10068.0	35.0
max	0.9999834491890103	0.9305555555555555	1.0	1.0	350.18978102189783	10071.0	411.0
