index	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
count	688.0	688.0	688.0	688.0	688.0	688.0	688.0
mean	0.7777407200817554	0.15579007816493207	0.2662142169233203	0.4228088664891856	6.633257970223805	10062.845930232557	10.154069767441861
std	0.19874488262242823	0.2419914667136132	0.3144680302202372	0.3651752873678513	11.202308196999393	14.103881004724075	14.103881004724073
min	0.059725945784927015	5.2815144485532495e-05	0.0	0.0	1.0	9967.0	2.0
25%	0.6690704545592615	0.0032965002000107696	0.0	0.0	1.3333333333333333	10062.0	3.0
50%	0.8095612216815364	0.04580287883796752	0.13333333333333333	0.4083333333333333	2.583333333333333	10068.0	5.0
75%	0.9477875779850936	0.19260128395574633	0.5	0.75	6.321678321678322	10070.0	11.0
max	1.0	1.0	1.0	1.0	83.15294117647059	10071.0	106.0
