index	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
count	688.0	688.0	688.0	688.0	688.0	688.0	688.0
mean	0.8287395382653935	0.2720898552306849	0.40278286961012555	0.542214923992505	6.636415286929557	10061.845930232557	10.154069767441861
std	0.20075020085518144	0.31213616832005997	0.3815679106977761	0.4047414295341752	11.207591960188461	14.103881004724075	14.103881004724073
min	0.06482125124131083	5.321505107024799e-05	0.0	0.0	1.0	9966.0	2.0
25%	0.7461726856410448	0.006238618066950864	0.0	0.0	1.3333333333333333	10061.0	3.0
50%	0.9009588411415819	0.15961431814780852	0.3875	0.6666666666666666	2.583333333333333	10067.0	5.0
75%	0.9872694082380729	0.4528644615619395	0.75	0.9411764705882353	6.321678321678322	10069.0	11.0
max	1.0	1.0	1.0	1.0	83.15294117647059	10070.0	106.0
