SF	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
3000001	0.8374491500883985	0.03547968294270945	0.08333333333333333	0.4722222222222222	28.833333333333332	11815.0	36
3000003	0.9281680033769524	0.0035249082951478005	0.0	0.0	1.6666666666666667	11845.0	6
3000006	0.8994012095449897	0.014053647116557802	0.0	0.3	8.6	11841.0	10
3000019	0.8242045742256731	0.0002719068832328086	0.0	0.0	1.0	11849.0	2
3000020	0.94517444967363	0.2103705732557347	0.4782608695652174	0.782608695652174	15.652173913043478	11828.0	23
3000025	0.8708962781669338	0.00037550258823759876	0.0	0.0	1.0	11849.0	2
3000026	0.7834508032976	0.0013317708983479177	0.0	0.0	2.5	11847.0	4
3000031	0.694578825763544	0.18879085307975768	0.4936708860759494	0.6075949367088608	68.25316455696202	11772.0	79
3000033	0.4755444380167281	0.0033543076678714803	0.0	0.0	13.368421052631579	11832.0	19
3000034	0.7851604586295966	0.13861166067101224	0.35	0.525	76.875	11771.0	80
3000035	0.8152889561247121	0.03125758807772246	0.05405405405405406	0.40540540540540543	33.567567567567565	11814.0	37
3000050	0.9707555930772478	0.03969809577743567	0.0	0.16666666666666666	1.6666666666666667	11845.0	6
3000053	0.6231166936628163	0.0010947391159807172	0.0	0.0	4.923076923076923	11838.0	13
3000055	0.8781783110755098	0.11544689353801167	0.43478260869565216	0.6521739130434783	15.73913043478261	11828.0	23
3000058	0.7748948241566203	0.0054419785249125675	0.0	0.12	9.84	11826.0	25
3000059	0.8303155881399673	0.05636202464593442	0.23076923076923078	0.5384615384615384	11.384615384615385	11838.0	13
3000061	0.6203924113164758	0.000492395365948536	0.0	0.0	1.8333333333333333	11839.0	12
3000062	0.8353804378411841	0.0027874832881034546	0.0	0.0	3.6	11846.0	5
3000064	0.9864891955769394	0.011181356910128382	0.0	0.0	2.0	11847.0	4
3000066	0.8499938550341214	0.1876100943761652	0.5757575757575758	0.8181818181818182	26.0	11785.0	66
3000067	0.6810357926726321	0.0015048429024989507	0.0	0.0	1.6	11846.0	5
3000068	0.7357966942840093	0.017520934248089988	0.07142857142857142	0.3392857142857143	35.892857142857146	11795.0	56
3000069	0.8440952488225095	0.02144867513459664	0.058823529411764705	0.38235294117647056	23.294117647058822	11817.0	34
3000070	0.7619643240849194	0.029128671189818323	0.04854368932038835	0.4368932038834951	88.05825242718447	11748.0	103
3000071	0.8133255038979541	0.08631319187331757	0.375	0.6696428571428571	77.30357142857143	11739.0	112
3000073	0.771661602093357	0.0002843440923453815	0.0	0.0	1.5	11847.0	4
3000077	0.6655061485117985	0.06085534819560389	0.2894736842105263	0.5263157894736842	34.1578947368421	11813.0	38
3000080	0.7955018973685799	0.05024239160067666	0.25	0.25	9.625	11835.0	16
3000083	0.7755784887926571	0.0023945021303222536	0.0	0.03076923076923077	5.815384615384615	11786.0	65
3000087	0.7918349220919502	0.03330539428985488	0.08695652173913043	0.4492753623188406	66.81159420289855	11782.0	69
3000089	0.8014962749719363	0.04819704619585806	0.21951219512195122	0.4878048780487805	35.26829268292683	11810.0	41
3000091	0.941760562349916	0.10260302340313887	0.25	0.6875	10.125	11835.0	16
3000094	0.8013868927951888	0.18993844078383745	0.5	0.5714285714285714	11.142857142857142	11837.0	14
3000097	0.6731704045320965	0.0031877037082867913	0.0	0.0	13.375	11835.0	16
3000098	0.7868941765355223	0.0964835010524267	0.19444444444444445	0.5833333333333334	19.38888888888889	11815.0	36
3000099	0.7551690035757525	0.0014629553454993938	0.0	0.0	6.0	11839.0	12
3000100	0.6845619643494272	0.0075390772410228865	0.0	0.023809523809523808	37.523809523809526	11809.0	42
3000102	0.9273854292633644	0.3658144442424238	0.7956989247311828	0.8924731182795699	89.39784946236558	11758.0	93
3000103	0.1988935314144228	0.00010031816578773948	0.0	0.0	1.5	11847.0	4
3000104	0.8117712444556878	0.015759405067088297	0.02127659574468085	0.2127659574468085	45.787234042553195	11804.0	47
3000110	0.8583165005059896	0.005107581747112738	0.0	0.0	13.333333333333334	11767.0	84
3000113	0.78393617087855	0.1396207395501607	0.26666666666666666	0.6666666666666666	7.2	11836.0	15
3000114	0.7319065043601298	0.10567709561531624	0.07407407407407407	0.2962962962962963	20.296296296296298	11824.0	27
3000116	0.6541210394099123	0.0642473343198592	0.32857142857142857	0.5571428571428572	67.28571428571429	11781.0	70
3000118	0.9051839402775238	0.5706280897854902	0.8365384615384616	0.9038461538461539	101.23076923076923	11747.0	104
3000119	0.8731658213303916	0.16797620484618933	0.5151515151515151	0.696969696969697	29.03030303030303	11818.0	33
3000120	0.7248332160992904	0.028477128823550284	0.06493506493506493	0.44155844155844154	72.18181818181819	11774.0	77
3000121	0.9097767367265974	0.006559140892175907	0.0	0.0	2.5	11847.0	4
3000122	0.7259284954475284	0.005063306893407439	0.0	0.0	8.235294117647058	11834.0	17
3000125	0.5676723586302991	0.029545029092207933	0.21052631578947367	0.3684210526315789	25.842105263157894	11813.0	38
3000129	0.717679395041152	0.00657630803823114	0.0	0.13793103448275862	26.896551724137932	11822.0	29
3000130	0.9146130475145582	0.0005715763450213982	0.0	0.0	1.0	11849.0	2
3000131	0.6367760186036855	0.01180696332848775	0.0	0.2692307692307692	17.307692307692307	11825.0	26
3000132	0.7969579056983505	0.0037865028908110666	0.0	0.08333333333333333	8.166666666666666	11839.0	12
3000134	0.7922384669169344	0.025004026149969067	0.09523809523809523	0.3333333333333333	58.42857142857143	11767.0	84
3000135	0.7317928194227179	0.021268104799680762	0.04310344827586207	0.2672413793103448	89.15517241379311	11735.0	116
3000137	0.8184850241129842	0.005653149686387592	0.0	0.0	11.62962962962963	11824.0	27
3000142	0.733474439095797	0.0021436125761865126	0.0	0.0	8.8	11841.0	10
3000143	0.7134666375689843	0.014061987130603056	0.04918032786885246	0.2786885245901639	50.622950819672134	11790.0	61
3000148	0.7945884498779668	0.0016230233519669618	0.0	0.0	5.25	11843.0	8
3000149	0.7152613077613555	0.17222044383787577	0.4716981132075472	0.5471698113207547	41.35849056603774	11798.0	53
3000153	0.6741511335616028	0.0005824732441970323	0.0	0.0	1.9555555555555555	11806.0	45
3000157	0.8236619519508361	0.018896035394807463	0.03125	0.296875	41.59375	11787.0	64
3000158	0.7731847357781612	0.007440855218620197	0.0	0.1	8.2	11841.0	10
3000159	0.8211579811898737	0.010565194014275737	0.0	0.25	21.857142857142858	11823.0	28
3000160	0.8478877986050686	0.04011751541387411	0.058823529411764705	0.5588235294117647	22.176470588235293	11817.0	34
3000161	0.772582546834857	0.0016224047428726332	0.0	0.0	6.470588235294118	11834.0	17
3000162	0.887074628905936	0.002623444083795393	0.0	0.0	3.142857142857143	11844.0	7
3000163	0.8713872015739561	0.03867212997694703	0.2631578947368421	0.3684210526315789	16.105263157894736	11832.0	19
3000164	0.8755154589693286	0.007258077451568724	0.0	0.06666666666666667	11.733333333333333	11836.0	15
3000165	0.4408445389681669	0.00035683119531907884	0.0	0.0	4.0	11843.0	8
3000166	0.4879330237793725	0.000876668314099573	0.0	0.0	1.6666666666666667	11845.0	6
3000168	0.7122251974075683	0.0016058181797736493	0.0	0.0	4.285714285714286	11844.0	7
3000181	0.5629923475129417	0.0002913317498232694	0.0	0.0	2.0	11848.0	3
3000183	0.5976912037818674	0.0004552774362992154	0.0	0.0	4.0	11846.0	5
3000189	0.9398683433201114	0.0012598004025730896	0.0	0.0	1.0	11849.0	2
3000192	0.7802704001222238	0.0019708458659811337	0.0	0.0	4.857142857142857	11844.0	7
3000195	0.9092036020824539	0.01474310725627632	0.0	0.16666666666666666	1.6666666666666667	11845.0	6
3000208	0.7831180344478217	0.22385147510937348	0.42857142857142855	0.7142857142857143	5.142857142857143	11844.0	7
3000210	0.9576476510134578	0.011599746752012845	0.0	0.0	4.25	11843.0	8
3000213	0.713415491967024	0.00024170198481314044	0.0	0.0	1.5	11847.0	4
3000216	0.5068794747572595	0.013712848715252584	0.09090909090909091	0.2727272727272727	15.636363636363637	11829.0	22
3000219	0.88041184910119	0.00039258412319657097	0.0	0.0	1.0	11849.0	2
3000223	0.6892074959902535	0.00521713402071998	0.0	0.14285714285714285	9.857142857142858	11837.0	14
3000224	0.9975336685842445	0.3380963582748943	0.5263157894736842	1.0	15.894736842105264	11832.0	19
3000226	0.9992130205127586	0.23456622640281516	0.21428571428571427	0.21428571428571427	3.4285714285714284	11837.0	14
3000228	0.9972848259756337	0.08532404333571611	0.0	0.75	2.5	11847.0	4
3000231	0.8811196927492192	0.0007944769946923282	0.0	0.0	1.5	11847.0	4
3000233	0.8853712148936369	0.5779363053000897	0.8	0.9	4.6	11841.0	10
3000238	0.9247693000225073	0.0008284907625060855	0.0	0.0	1.3333333333333333	11848.0	3
3000255	0.9564054923632898	0.08192092029050559	0.11764705882352941	0.6176470588235294	19.647058823529413	11817.0	34
3000256	0.8626041905405243	0.007027587686913723	0.0	0.0	3.25	11843.0	8
3000260	0.7273836289294981	0.0016351661785110984	0.0	0.0	6.461538461538462	11838.0	13
3000264	0.8058609064332644	0.012005469451217873	0.07142857142857142	0.07142857142857142	9.857142857142858	11837.0	14
3000265	0.889248628113128	0.0013182491280488773	0.0	0.0	1.6666666666666667	11845.0	6
3000266	0.856224824005934	0.0048443539711236095	0.0	0.0	8.142857142857142	11837.0	14
3000267	0.8656724073425941	0.00586243710196755	0.0	0.0	4.714285714285714	11837.0	14
3000268	0.8375170083499898	0.0041913479344859355	0.0	0.07142857142857142	7.571428571428571	11837.0	14
3000272	0.6824196933304015	0.0017608428047269275	0.0	0.0	7.833333333333333	11839.0	12
3000273	0.47706310679611647	0.0011396401698885777	0.0	0.0	2.6666666666666665	11845.0	6
3000274	0.9313734593955765	0.00719348928177045	0.0	0.2	3.6	11846.0	5
