index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	8363.0	8363.0	8363.0	8363.0	8363.0	8363.0
mean	0.7117037794947192	0.03904877940338281	0.130096855195504	0.31806767906253736	24.632069831400216	11815.1928733708
std	0.1881250927436595	0.10070768654523285	0.33643007818305054	0.46575376482037106	27.75047027850543	31.8822124672572
min	0.0027866914372571827	4.2337002540220155e-05	0.0	0.0	1.0	11735.0
25%	0.598636139081934	0.0015014314776061537	0.0	0.0	4.0	11795.0
50%	0.7202047627128231	0.006745704803785012	0.0	0.0	13.0	11825.0
75%	0.8542656074766377	0.026488457017806104	0.0	1.0	35.0	11841.0
max	1.0	1.0	1.0	1.0	115.0	11849.0
