index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	11885.0	11885.0	11885.0	11885.0	11885.0	11885.0
mean	0.7005171908656339	0.05391000117162409	0.14909549852755574	0.3475809844341607	225.18350862431637	22764.8307951199
std	0.15621192000852221	0.10571461484345046	0.3561975662617616	0.47622213884060316	292.06048354598687	319.52457250465136
min	0.02661027976577751	2.2276676319893072e-05	0.0	0.0	1.0	22013.0
25%	0.6117360214723297	0.0020924098643790847	0.0	0.0	16.0	22718.0
50%	0.7036912785675697	0.012074412905901343	0.0	0.0	87.0	22923.0
75%	0.80865915983713	0.051419057096801356	0.0	1.0	316.0	22989.0
max	0.9999764472272952	0.9900032886157546	1.0	1.0	1045.0	23057.0
