index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	11684.0	11684.0	11684.0	11684.0	11684.0	11684.0
mean	0.7032079387084736	0.046429936146108616	0.10373159876754535	0.29732968161588497	269.1901745977405	22947.459260527216
std	0.1689692517800285	0.08498133724479796	0.30492509246850286	0.4571024227076413	336.9710478207599	406.3799494604309
min	0.048046439893753734	2.250022500225002e-05	0.0	0.0	1.0	22124.0
25%	0.6023778841071384	0.0024228313404055365	0.0	0.0	19.0	22660.0
50%	0.7262988924866741	0.012739445919297258	0.0	0.0	105.0	23091.0
75%	0.8289435877689005	0.04963813029628284	0.0	1.0	502.0	23261.0
max	0.9999140339565872	0.8197115384615384	1.0	1.0	1221.0	23344.0
