fold	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
a.1	0.34050629475088845	0.0007489924334630967	0.0	0.00819672131147541	15.262295081967213	23227.44262295082	122
a.10	0.7954933466522057	0.001034925971915459	0.0	0.0	5.166666666666667	23334.0	6
a.101	0.7392821220687606	0.07934369733981063	0.6666666666666666	1.0	37.0	23261.0	3
a.102	0.7209536932143652	0.034976629698023926	0.24390243902439024	0.4024390243902439	51.792682926829265	23261.0	82
a.11	0.7331769404435299	0.001670961804932823	0.0	0.06666666666666667	9.066666666666666	23328.0	15
a.116	0.781654199276459	0.032351524301509255	0.5	0.5	150.0	23127.0	2
a.117	0.6883589167063029	0.015156613104046878	0.0	0.0	150.0	23127.0	1
a.118	0.6429459943022544	0.01941153926471574	0.10185185185185185	0.39814814814814814	169.39814814814815	23127.0	216
a.135	0.8114617977680203	0.005990997142510559	0.0	0.0	19.0	23326.0	1
a.136	0.7712051939012766	0.005277060574526301	0.0	0.0	17.0	23326.0	2
a.137	0.7227760930377617	0.003432167947433295	0.0	0.0	18.294117647058822	23326.0	17
a.139	0.9424989284183455	0.05134909920187686	0.3333333333333333	0.3333333333333333	13.0	23330.0	3
a.140	0.8758305060768049	0.026306544465093153	0.07692307692307693	0.3076923076923077	11.307692307692308	23330.0	13
a.143	0.49432361974144706	0.00016066498875836124	0.0	0.0	4.0	23335.0	3
a.144	0.7666129396369648	0.000989106057061386	0.0	0.0	5.5	23335.0	8
a.158	0.8912052908239058	0.026619026009789156	0.0	0.6666666666666666	5.666666666666667	23336.0	3
a.159	0.861502733020988	0.021913656408629103	0.14285714285714285	0.2857142857142857	6.142857142857143	23336.0	7
a.2	0.6642876520639268	0.008867866820097116	0.05102040816326531	0.15306122448979592	79.40816326530613	23245.0	98
a.22	0.857778095215421	0.002916067283914534	0.0	0.0	9.333333333333334	23335.0	3
a.23	0.8122815444486551	0.011914022391573215	0.09090909090909091	0.18181818181818182	33.36363636363637	23310.727272727272	11
a.24	0.6576666973825573	0.014945955057467937	0.04	0.33	90.65	23245.19	100
a.245	0.7273610099538722	0.00026650551849353586	0.0	0.0	3.0	23341.0	3
a.246	0.741290361738286	0.0005260640559980118	0.0	0.0	3.5	23341.0	2
a.25	0.6384896715583406	0.009099431743426423	0.016129032258064516	0.23387096774193547	36.03225806451613	23219.0	124
a.27	0.6370984992964982	0.0012706652904041088	0.0	0.0	19.0	23292.0	3
a.28	0.5423331456438658	0.0018217578321566524	0.018518518518518517	0.018518518518518517	30.62962962962963	23288.666666666668	54
a.29	0.5660860095732576	0.006273555187974643	0.0	0.043859649122807015	78.55263157894737	23234.71052631579	114
a.3	0.8700944270216664	0.08656014615503643	0.0	1.0	398.0	22787.0	3
a.30	0.8956583681522748	0.007339431514813609	0.0	0.0	9.5	23335.0	8
a.301	0.83155513004932	0.14345316882500084	0.0	0.5	502.0	22124.0	2
a.302	0.8035185239875788	0.06251746582872708	0.0	0.0	502.0	22124.0	1
a.32	0.8408094483241221	0.0005621117792210809	0.0	0.0	3.0	23341.0	1
a.33	0.885469774217043	0.009689990706740509	0.0	0.0	3.5	23341.0	2
a.34	0.6935917484255174	0.0006781216857417603	0.0	0.0	4.0	23341.0	2
