index	auroc	auprc	hit1	hit10	n_true_pos	n_true_neg
count	16559.0	16559.0	16559.0	16559.0	16559.0	16559.0
mean	0.49722388871408973	0.002357628850731246	0.0019324838456428529	0.01998912977836826	49.84141554441693	22983.905127121205
std	0.1073442372023876	0.0036165509957884873	0.043918855133858375	0.1399669516588509	62.326809712316475	77.7429190733216
min	0.0015609417682001525	2.171175474401841e-05	0.0	0.0	1.0	22716.0
25%	0.4593204669479266	0.00037790117301471956	0.0	0.0	8.0	22953.0
50%	0.49861162668214964	0.0011835561554174043	0.0	0.0	23.0	23010.0
75%	0.5357420902360304	0.0031428905256249075	0.0	0.0	68.0	23042.0
max	0.9988291413703383	0.2501932995169243	1.0	1.0	349.0	23064.0
